trade_num,coin,signal_time,entry_time,exit_time,rsi_at_signal,swing_low,swing_high_sl,limit_price,entry_price,sl_price,tp_price,sl_dist_pct,position_size,pnl_pct,pnl_dollar,exit_reason,equity_before,equity_after,month
91,MOODENG,2025-08-03 11:00:00,2025-08-03 12:00:00,2025-08-04 00:45:00,72.5950436051721,0.16034,0.16242,0.1609354285714286,0.1609354285714286,0.16242,0.1480605942857143,0.922464022837902,1073.4102985518373,-0.922464022837902,-10.975234120129448,SL,198.03647643155222,187.06124231142277,2025-08
92,FARTCOIN,2025-08-04 03:00:00,2025-08-04 07:30:00,2025-08-04 13:30:00,70.47609045172904,0.9498,0.9802,0.9592142857142857,0.9592142857142857,0.9802,0.8824771428571428,2.1878025169409474,216.38643034724058,-2.1878025169409474,-4.95049419980284,SL,94.68215538911198,89.73166118930914,2025-08
93,MOODENG,2025-08-04 17:00:00,2025-08-04 20:30:00,2025-08-08 03:15:00,72.70349802959505,0.1606,0.16704,0.1617462857142857,0.1617462857142857,0.16704,0.14880658285714285,3.2728506020010206,285.777239873176,-3.2728506020010206,-9.638839355444317,SL,187.06124231142277,177.42240295597847,2025-08
94,FARTCOIN,2025-08-04 23:15:00,2025-08-05 01:00:00,2025-08-05 15:30:00,74.83015646407725,1.0111,1.04,1.023607142857143,1.023607142857143,1.04,0.9417185714285715,1.6014793621995,280.15241191141575,8.0,22.132040541001846,TP,89.73166118930914,111.86370173031098,2025-08
95,DOGE,2025-08-04 23:00:00,2025-08-05 01:45:00,2025-08-05 22:00:00,72.26161672060138,0.20846,0.21118,0.20907585714285715,0.20907585714285715,0.21118,0.1965313057142857,1.006401640962851,981.885275874347,6.0,57.93123127658647,TP,197.63419057544087,255.56542185202733,2025-08
96,MOODENG,2025-08-05 11:30:00,2025-08-05 14:00:00,2025-08-07 10:30:00,76.32248298959877,0.15853,0.16464,0.1599197142857143,0.1599197142857143,0.16464,0.14712613714285716,2.9516596720854507,300.5468493436158,-2.9516596720854507,-9.171666997142541,SL,177.42240295597847,168.25073595883592,2025-08
97,FARTCOIN,2025-08-05 11:00:00,2025-08-05 14:00:00,2025-08-05 16:30:00,73.22466014109935,0.9926,1.0328,1.0057285714285715,1.0057285714285715,1.0328,0.9252702857142858,2.6917231289328116,207.79199117455596,8.0,16.41556730278992,TP,111.86370173031096,128.2792690331009,2025-08
98,FARTCOIN,2025-08-05 23:45:00,2025-08-06 04:45:00,2025-08-06 15:45:00,71.07418419628141,0.9085,0.9838,0.9211214285714285,0.9211214285714285,0.9838,0.8474317142857143,6.804593779321795,94.25931451112011,-6.804593779321795,-6.508222766166165,SL,128.2792690331009,121.77104626693472,2025-08
99,MOODENG,2025-08-06 20:30:00,2025-08-07 01:45:00,2025-08-07 10:00:00,72.33354064865212,0.15961,0.16257,0.16030542857142857,0.16030542857142857,0.16257,0.1474809942857143,1.4126604749148457,595.5101701595281,-1.4126604749148457,-9.008046968101324,SL,168.25073595883592,159.2426889907346,2025-08
100,MOODENG,2025-08-07 11:45:00,2025-08-07 13:00:00,2025-08-08 00:30:00,70.95732757954062,0.16351,0.16631,0.16452085714285714,0.16452085714285714,0.16631,0.15135918857142858,1.0874869534561964,732.1590777923242,-1.0874869534561964,-8.694293527329053,SL,159.2426889907346,150.54839546340554,2025-08
101,DOGE,2025-08-07 13:45:00,2025-08-07 14:30:00,2025-08-07 19:30:00,72.39259820281761,0.21268,0.21512,0.21340942857142858,0.21340942857142858,0.21512,0.20060486285714285,0.8015444491005188,1594.2061737113834,-0.8015444491005188,-14.37247726631275,SL,255.56542185202733,241.19294458571457,2025-08
102,MELANIA,2025-08-07 13:15:00,2025-08-07 15:00:00,2025-08-07 21:15:00,72.90554005753006,0.2154,0.2183,0.2163314285714286,0.2163314285714286,0.2183,0.19469828571428574,0.9099793966928931,1142.636200275741,-0.9099793966928931,-11.540390201939527,SL,207.95508003327572,196.4146898313362,2025-08
103,FARTCOIN,2025-08-07 13:45:00,2025-08-07 19:45:00,2025-08-07 20:30:00,70.44850454311019,0.9814,1.0027,0.9926714285714286,0.9926714285714286,1.0027,0.9132577142857145,1.0102609121130417,602.6712743554574,-1.0102609121130417,-6.6912235877021935,SL,121.77104626693472,115.07982267923252,2025-08
104,DOGE,2025-08-08 00:00:00,2025-08-08 00:15:00,2025-08-08 00:30:00,76.30176286742179,0.22078,0.22307,0.22168728571428573,0.22168728571428573,0.22307,0.20838604857142856,0.6237228631579396,1933.4944959732825,-0.6237228631579396,-13.993141725259012,SL,241.19294458571457,227.19980286045555,2025-08
105,MOODENG,2025-08-07 22:45:00,2025-08-08 07:15:00,2025-08-08 14:00:00,72.55022124812844,0.16164,0.16796,0.16288742857142857,0.16288742857142857,0.16796,0.1498564342857143,3.1141577180383986,241.71607396659996,-3.1141577180383986,-7.769135847136877,SL,150.54839546340554,142.77925961626866,2025-08
106,FARTCOIN,2025-08-07 23:45:00,2025-08-08 13:15:00,2025-08-08 20:45:00,73.19476313602894,1.0133,1.0566,1.0207357142857143,1.0207357142857143,1.0566,0.9390768571428572,3.5135721433419844,163.76470723292553,-3.5135721433419844,-5.917755841194553,SL,115.07982267923252,109.16206683803797,2025-08
107,DOGE,2025-08-08 13:45:00,2025-08-08 15:00:00,2025-08-08 18:15:00,73.0848112240325,0.22132,0.22939,0.2224402857142857,0.2224402857142857,0.22939,0.20909386857142856,3.1243055921268224,363.60048042834507,-3.1243055921268224,-11.723590623451123,SL,227.19980286045555,215.47621223700443,2025-08
108,MELANIA,2025-08-09 09:00:00,2025-08-09 13:45:00,2025-08-09 20:30:00,73.7361565339256,0.2268,0.2311,0.22795428571428572,0.22795428571428572,0.2311,0.20515885714285714,1.3799759350245637,711.659837125493,-1.3799759350245637,-10.532394328692304,SL,196.4146898313362,185.8822955026439,2025-08
109,DOGE,2025-08-09 12:45:00,2025-08-09 14:00:00,2025-08-09 16:15:00,73.5040158001265,0.23648,0.24456,0.23775414285714286,0.23775414285714286,0.24456,0.22348889428571428,2.862560904752147,376.36965536574553,-2.862560904752147,-11.150180267215969,SL,215.47621223700443,204.32603196978846,2025-08
110,FARTCOIN,2025-08-09 08:30:00,2025-08-09 14:45:00,2025-08-09 20:45:00,70.5978816642891,1.0886,1.1288,1.1016214285714285,1.1016214285714285,1.1288,1.0134917142857143,2.46714258852212,221.2317750621556,-2.46714258852212,-5.6793351169640545,SL,109.16206683803797,103.48273172107392,2025-08
111,FARTCOIN,2025-08-09 20:45:00,2025-08-09 21:45:00,2025-08-11 07:45:00,71.99996838006533,1.1018,1.1458,1.1140642857142855,1.1140642857142855,1.1458,1.0249391428571426,2.84864299957044,181.63513598699197,8.0,14.349175742972365,TP,103.48273172107392,117.83190746404628,2025-08
112,MOODENG,2025-08-09 09:30:00,2025-08-10 06:30:00,2025-08-11 21:30:00,75.42362715502583,0.17752,0.19294,0.1790337142857143,0.1790337142857143,0.19294,0.16471101714285716,7.767411724527537,91.90916142980267,8.0,7.26082375295441,TP,142.77925961626866,150.04008336922308,2025-08
113,MOODENG,2025-08-10 19:30:00,2025-08-10 20:00:00,2025-08-10 20:30:00,70.08956380987532,0.18085,0.18394,0.18214314285714286,0.18214314285714286,0.18394,0.16757169142857145,0.9865082564576286,760.4603529016052,-0.9865082564576286,-8.26246452136276,SL,150.04008336922308,141.7776188478603,2025-08
114,DOGE,2025-08-11 02:45:00,2025-08-11 08:30:00,2025-08-11 22:15:00,74.3065765625172,0.23533,0.24163,0.23612542857142857,0.23612542857142857,0.24163,0.22195790285714284,2.3312065379296047,438.2409465770778,6.0,25.85621584804759,TP,204.32603196978846,230.18224781783604,2025-08
115,MELANIA,2025-08-12 21:30:00,2025-08-13 01:00:00,2025-08-13 03:00:00,78.9174469330621,0.2281,0.2313,0.22923142857142856,0.22923142857142856,0.2313,0.2063082857142857,0.9023943363537867,1029.9393957508623,-0.9023943363537867,-10.324054170883057,SL,185.8822955026439,175.55824133176085,2025-08
116,DOGE,2025-08-12 20:45:00,2025-08-13 01:00:00,2025-08-13 03:30:00,75.02536958750667,0.2341,0.23815,0.23497814285714286,0.23497814285714286,0.23815,0.22087945428571426,1.3498519923129628,852.6203210746839,-1.3498519923129628,-12.361732711966486,SL,230.18224781783604,217.82051510586956,2025-08
117,FARTCOIN,2025-08-13 01:15:00,2025-08-13 02:00:00,2025-08-13 04:00:00,73.50796191710336,1.0526,1.1086,1.078892857142857,1.078892857142857,1.1086,0.9925814285714286,2.7534840610414184,213.9687480512963,-2.7534840610414184,-6.10556412125361,SL,117.83190746404628,111.72634334279267,2025-08
118,MELANIA,2025-08-13 10:30:00,2025-08-13 12:45:00,2025-08-14 02:30:00,76.32734982950721,0.234,0.2394,0.23533714285714288,0.23533714285714288,0.2394,0.2118034285714286,1.7263986013985908,508.45222299629273,-1.7263986013985908,-9.286364289584336,SL,175.55824133176085,166.27187704217653,2025-08
119,MOODENG,2025-08-13 09:45:00,2025-08-13 13:30:00,2025-08-14 12:30:00,71.23182536057459,0.18205,0.18921,0.18370542857142855,0.18370542857142855,0.18921,0.16900899428571428,2.9964119576527093,236.57898321652047,8.0,18.689739674105116,TP,141.7776188478603,160.46735852196542,2025-08
120,DOGE,2025-08-13 09:00:00,2025-08-13 15:00:00,2025-08-14 02:30:00,74.45346359599095,0.24001,0.24979,0.241462,0.241462,0.24979,0.22697428,3.4489899031731706,315.77435890065726,-3.4489899031731706,-11.206800114194136,SL,217.82051510586956,206.61371499167544,2025-08
121,DOGE,2025-08-14 02:45:00,2025-08-14 06:15:00,2025-08-14 12:30:00,73.1362246162258,0.24476,0.2558,0.24611642857142857,0.24611642857142857,0.2558,0.23134944285714285,3.93454897943193,262.56340443562897,6.0,15.49124086170211,TP,206.6137149916754,222.10495585337753,2025-08
122,MOODENG,2025-08-15 05:45:00,2025-08-15 12:30:00,2025-08-17 16:00:00,73.95509186706832,0.16428,0.16863,0.16512685714285716,0.16512685714285716,0.16863,0.15191670857142858,2.1214858186952283,378.19568980352,-2.1214858186952283,-8.401563615901793,SL,160.46735852196542,152.06579490606362,2025-08
123,DOGE,2025-08-15 04:00:00,2025-08-15 14:45:00,2025-08-16 00:30:00,77.48190257190359,0.22536,0.2329,0.22673014285714285,0.22673014285714285,0.2329,0.21312633428571426,2.7212337385349863,408.0960644949059,-2.7212337385349863,-11.513343857163783,SL,222.10495585337753,210.59161199621374,2025-08
124,MOODENG,2025-08-17 16:00:00,2025-08-17 17:45:00,2025-08-18 06:30:00,73.59549714194674,0.1638,0.16873,0.16468971428571427,0.16468971428571427,0.16873,0.15151453714285715,2.4532714333794834,309.9245212678865,8.0,24.484037180163035,TP,152.06579490606362,176.54983208622664,2025-08
125,DOGE,2025-08-17 16:00:00,2025-08-17 18:15:00,2025-08-18 06:30:00,74.89476304382278,0.2342,0.24249,0.23534814285714284,0.23534814285714284,0.24249,0.22122725428571427,3.034592521595679,346.9849913909997,6.0,20.472114492068982,TP,210.59161199621374,231.06372648828273,2025-08
126,FARTCOIN,2025-08-17 16:15:00,2025-08-17 22:30:00,2025-08-18 02:45:00,75.39678173900984,0.97,1.0131,0.9821428571428571,0.9821428571428571,1.0131,0.9035714285714286,3.151999999999994,177.23087459199382,8.0,14.001239092767513,TP,111.72634334279266,125.72758243556018,2025-08
127,MOODENG,2025-08-19 11:45:00,2025-08-19 13:30:00,2025-08-21 02:00:00,71.52946034761213,0.15031,0.15261,0.15112314285714284,0.15112314285714284,0.15261,0.13903329142857143,0.9838712421847138,897.2202078708631,-0.9838712421847138,-9.724711812182194,SL,176.54983208622664,166.82512027404445,2025-08
128,MELANIA,2025-08-22 18:30:00,2025-08-22 22:15:00,2025-08-25 00:30:00,75.0919773632942,0.2189,0.2211,0.2199057142857143,0.2199057142857143,0.2211,0.19791514285714287,0.5430898956695677,1530.7951627159473,10.0,151.5487211088788,TP,166.27187704217653,317.8205981510553,2025-08
129,DOGE,2025-08-22 21:45:00,2025-08-23 00:30:00,2025-08-24 18:45:00,76.74446545690228,0.23878,0.24215,0.2396002857142857,0.2396002857142857,0.24215,0.22522426857142855,1.064153274322357,1085.6693864679503,-1.064153274322357,-12.638855710882087,SL,231.06372648828273,218.42487077740063,2025-08
130,FARTCOIN,2025-08-22 21:45:00,2025-08-23 05:45:00,2025-08-25 07:45:00,74.34165707962796,0.9677,0.9946,0.9770714285714286,0.9770714285714286,0.9946,0.8989057142857143,1.793990788800353,350.41312146210794,8.0,27.682636595506526,TP,125.72758243556018,153.4102190310667,2025-08
131,FARTCOIN,2025-08-24 00:30:00,2025-08-24 01:00:00,2025-08-24 18:15:00,70.15425604046139,0.949,0.9653,0.9541,0.9541,0.9653,0.877772,1.1738811445341264,653.431651685444,-1.1738811445341264,-8.32394260323878,SL,153.4102190310667,145.08627642782793,2025-08
132,MELANIA,2025-08-24 19:00:00,2025-08-24 19:30:00,2025-08-25 20:00:00,72.88142667212392,0.2035,0.2104,0.2054542857142857,0.2054542857142857,0.2104,0.18490885714285712,2.4072091115159524,660.1433100070525,10.0,65.3541876906982,TP,317.8205981510553,383.17478584175353,2025-08
133,MOODENG,2025-08-24 19:15:00,2025-08-24 19:30:00,2025-08-25 07:45:00,75.31645368998404,0.15536,0.162,0.15708342857142857,0.15708342857142857,0.162,0.14451675428571428,3.129910948140393,266.5013846051467,8.0,21.05360938380659,TP,166.82512027404445,187.87872965785104,2025-08
134,FARTCOIN,2025-08-24 19:15:00,2025-08-24 19:30:00,2025-08-25 10:00:00,80.3789563125253,0.9513,0.9945,0.9659428571428572,0.9659428571428572,0.9945,0.8886674285714287,2.9564008518693776,245.37652993856983,8.0,19.384745865147014,TP,145.08627642782793,164.47102229297494,2025-08
135,DOGE,2025-08-24 19:15:00,2025-08-24 19:30:00,2025-08-25 06:45:00,82.3519404436272,0.23487,0.24493,0.23665585714285714,0.23665585714285714,0.24493,0.2224565057142857,3.496276389283781,312.36785433623197,6.0,18.42970340583769,TP,218.42487077740063,236.85457418323833,2025-08
136,MOODENG,2025-08-26 20:00:00,2025-08-27 01:45:00,2025-09-01 02:45:00,71.72695703454772,0.1413,0.14431,0.1418154285714286,0.1418154285714286,0.14431,0.1304701942857143,1.759026823597655,534.0416846901502,8.0,42.189293090521865,TP,187.87872965785104,230.0680227483729,2025-08
137,DOGE,2025-08-27 04:00:00,2025-08-27 08:45:00,2025-08-27 18:00:00,72.22702542520057,0.2179,0.22315,0.21845971428571428,0.21845971428571428,0.22315,0.20535213142857142,2.14697969812021,551.5994734151808,-2.14697969812021,-12.394328182577098,SL,236.85457418323836,224.46024600066124,2025-08
138,MOODENG,2025-08-30 08:00:00,2025-08-30 13:00:00,2025-09-01 17:30:00,70.48479311825369,0.1372,0.13991,0.13772685714285712,0.13772685714285712,0.13991,0.12670870857142855,1.5851250093352667,725.7093963991318,8.0,57.33104231553141,TP,230.06802274837287,287.3990650639043,2025-08
139,DOGE,2025-08-31 03:45:00,2025-08-31 05:00:00,2025-09-01 21:30:00,75.26226796603879,0.21834,0.22126,0.2188037142857143,0.2188037142857143,0.22126,0.20567549142857142,1.1225978143489346,999.7358053420045,6.0,58.98441251517826,TP,224.46024600066121,283.4446585158395,2025-08
140,FARTCOIN,2025-08-31 00:45:00,2025-08-31 10:45:00,2025-09-01 05:15:00,72.12889860345703,0.7843,0.8045,0.7889571428571428,0.7889571428571428,0.8045,0.7258405714285714,1.9700508809097061,417.4283615888832,8.0,32.976840565521776,TP,164.47102229297494,197.4478628584967,2025-08
141,DOGE,2025-09-01 07:45:00,2025-09-01 20:30:00,2025-09-03 17:30:00,72.50342108891996,0.20972,0.21979,0.21042414285714284,0.21042414285714284,0.21979,0.19779869428571425,4.450942280523231,318.40972164046923,-4.450942280523231,-14.490642647432443,SL,283.4446585158395,268.95401586840705,2025-09
142,FARTCOIN,2025-09-02 09:45:00,2025-09-02 13:00:00,2025-09-02 14:00:00,72.0067430641645,0.7472,0.7776,0.7541857142857142,0.7541857142857142,0.7776,0.6938508571428571,3.104578258481239,317.9946621076453,-3.104578258481239,-10.190387805032481,SL,197.4478628584967,187.25747505346422,2025-09
143,DOGE,2025-09-03 20:00:00,2025-09-04 01:30:00,2025-09-07 14:30:00,78.04937120973725,0.21855,0.22342,0.218976,0.218976,0.22342,0.20583743999999998,2.029446149349702,662.629101921695,-2.029446149349702,-14.110329895342046,SL,268.95401586840705,254.84368597306502,2025-09
144,DOGE,2025-09-05 13:30:00,2025-09-05 14:15:00,2025-09-07 14:00:00,72.12537724047442,0.21631,0.22075,0.217186,0.217186,0.22075,0.20415483999999998,1.640989750720586,776.4938381277485,-1.640989750720586,-13.518678136781,SL,254.84368597306502,241.32500783628402,2025-09
145,MOODENG,2025-09-05 13:45:00,2025-09-05 14:15:00,2025-09-07 13:00:00,70.78587695156986,0.13128,0.13382,0.1321102857142857,0.1321102857142857,0.13382,0.12154146285714286,1.2941568300078299,1110.371859112954,-1.2941568300078299,-15.480325112308169,SL,287.3990650639043,271.91873995159614,2025-09
146,MELANIA,2025-09-05 13:45:00,2025-09-05 14:15:00,2025-09-05 22:45:00,78.04512762853136,0.1908,0.1948,0.19180571428571427,0.19180571428571427,0.1948,0.17262514285714284,1.5611034975868507,1227.2561890805575,-1.5611034975868507,-20.385995481168234,SL,383.17478584175353,362.7887903605853,2025-09
147,DOGE,2025-09-07 15:30:00,2025-09-07 18:30:00,2025-09-07 22:00:00,75.03482716272528,0.22069,0.22493,0.22127414285714286,0.22127414285714286,0.22493,0.20799769428571427,1.6521845235289834,730.3209913891031,-1.6521845235289834,-12.796571383203304,SL,241.32500783628402,228.5284364530807,2025-09
148,MOODENG,2025-09-08 10:30:00,2025-09-08 11:00:00,2025-09-08 13:00:00,75.39923336867852,0.13641,0.13904,0.1371494285714286,0.1371494285714286,0.13904,0.1261774742857143,1.3784756147101134,986.3023221081039,-1.3784756147101134,-14.582239319687911,SL,271.91873995159614,257.3365006319082,2025-09
149,FARTCOIN,2025-09-08 14:30:00,2025-09-08 21:15:00,2025-09-09 00:00:00,72.57756901067324,0.8045,0.8282,0.8119928571428572,0.8119928571428572,0.8282,0.7470334285714286,1.995971111638914,469.0886405157063,-1.995971111638914,-9.831962393188917,SL,187.25747505346422,177.4255126602753,2025-09
150,MOODENG,2025-09-09 07:15:00,2025-09-09 11:15:00,2025-09-12 00:30:00,70.16710171149973,0.14385,0.14863,0.14465057142857143,0.14465057142857143,0.14863,0.13307852571428572,2.751063153175045,467.70373180076245,-2.751063153175045,-13.334528763396174,SL,257.3365006319082,244.00197186851204,2025-09
151,FARTCOIN,2025-09-09 07:15:00,2025-09-09 13:30:00,2025-09-10 08:15:00,77.87037804083722,0.8307,0.86,0.8386285714285714,0.8386285714285714,0.86,0.7715382857142857,2.5483783047151842,348.1145486366574,-2.5483783047151842,-9.219390181650422,SL,177.4255126602753,168.20612247862488,2025-09
152,DOGE,2025-09-09 12:15:00,2025-09-09 14:30:00,2025-09-11 03:15:00,77.34576237079223,0.24059,0.2495,0.2424032857142857,0.2424032857142857,0.2495,0.22785908857142856,2.9276477275473063,390.2936038082267,-2.9276477275473063,-11.816715426462261,SL,228.5284364530807,216.71172102661845,2025-09
153,MELANIA,2025-09-07 22:45:00,2025-09-09 17:00:00,2025-09-12 05:15:00,72.13373512361231,0.195,0.2059,0.19654857142857143,0.19654857142857143,0.2059,0.1768937142857143,4.757820676822884,381.25521641438127,-4.757820676822884,-18.520694734443648,SL,362.7887903605853,344.2680956261417,2025-09
154,MELANIA,2025-09-10 07:15:00,2025-09-10 09:00:00,2025-09-10 23:00:00,72.36334805702921,0.198,0.2024,0.19905142857142857,0.19905142857142857,0.2024,0.17914628571428573,1.682264454268815,1023.2282289284166,-1.682264454268815,-18.236633010235504,SL,344.2680956261417,326.0314626159062,2025-09
155,MOODENG,2025-09-10 14:30:00,2025-09-10 16:30:00,2025-09-11 03:15:00,72.61909030428717,0.14484,0.14746,0.14576685714285714,0.14576685714285714,0.14746,0.13410550857142858,1.1615417182820371,1050.3366690496487,-1.1615417182820371,-13.250435262475252,SL,244.00197186851204,230.75153660603678,2025-09
156,FARTCOIN,2025-09-10 15:30:00,2025-09-10 17:15:00,2025-09-12 00:15:00,76.89399489478205,0.8739,0.9014,0.8846214285714286,0.8846214285714286,0.9014,0.8138517142857143,1.8966951157476555,443.418979365906,-1.8966951157476555,-8.853725103297151,SL,168.20612247862488,159.3523973753277,2025-09
157,DOGE,2025-09-11 12:15:00,2025-09-11 12:30:00,2025-09-11 22:00:00,74.5645572174354,0.24998,0.25455,0.25124728571428573,0.25124728571428573,0.25455,0.23617244857142858,1.3145273495491856,824.2952156945965,-1.3145273495491856,-11.659881267025519,SL,216.71172102661845,205.05183975959292,2025-09
158,MOODENG,2025-09-12 07:15:00,2025-09-12 08:00:00,2025-09-12 16:15:00,72.62846685981398,0.14842,0.15164,0.14912857142857142,0.14912857142857142,0.15164,0.13719828571428572,1.6840693553022386,685.1010496673517,-1.6840693553022386,-12.222677879969192,SL,230.75153660603678,218.5288587260676,2025-09
159,FARTCOIN,2025-09-12 00:45:00,2025-09-12 10:00:00,2025-09-13 10:15:00,70.67912599935619,0.8913,0.928,0.8971642857142856,0.8971642857142856,0.928,0.8253911428571428,3.437019816405673,231.81768783337046,-3.437019816405673,-8.199437556599756,SL,159.3523973753277,151.15295981872796,2025-09
160,DOGE,2025-09-13 13:30:00,2025-09-13 13:45:00,2025-09-14 14:30:00,74.94303765943077,0.29229,0.30642,0.29471014285714286,0.29471014285714286,0.30642,0.27702753428571425,3.973347177444575,258.0341341974933,6.0,15.224013917652105,TP,205.05183975959292,220.27585367724504,2025-09
161,FARTCOIN,2025-09-13 13:15:00,2025-09-13 13:45:00,2025-09-14 14:30:00,77.70339948823381,0.9356,0.9716,0.9466214285714285,0.9466214285714285,0.9716,0.8708917142857142,2.6387075841149445,286.4147598784171,8.0,22.62676603039495,TP,151.15295981872796,173.7797258491229,2025-09
162,DOGE,2025-09-16 22:00:00,2025-09-17 02:00:00,2025-09-17 17:30:00,72.21232167473977,0.26748,0.27191,0.2682805714285714,0.2682805714285714,0.27191,0.25218373714285713,1.35284808441482,814.1189547255274,-1.35284808441482,-11.82791163858778,SL,220.27585367724504,208.44794203865726,2025-09
163,FARTCOIN,2025-09-16 22:00:00,2025-09-17 02:15:00,2025-09-17 19:30:00,70.98661480356967,0.8423,0.8555,0.84745,0.84745,0.8555,0.7796540000000001,0.9499085491769428,914.7181905021067,-0.9499085491769428,-9.603704482958253,SL,173.7797258491229,164.17602136616466,2025-09
164,DOGE,2025-09-18 00:00:00,2025-09-18 02:00:00,2025-09-18 15:45:00,74.2384523795291,0.27967,0.28562,0.2810332857142857,0.2810332857142857,0.28562,0.2641712885714286,1.632089335630296,638.5923168787721,-1.632089335630296,-11.060989418811635,SL,208.44794203865726,197.38695261984563,2025-09
165,DOGE,2025-09-18 16:00:00,2025-09-18 21:15:00,2025-09-19 18:00:00,72.1737930815547,0.28011,0.28871,0.2809148571428572,0.2809148571428572,0.28871,0.26405996571428575,2.774912988378778,355.663318897735,6.0,20.98413581496636,TP,197.38695261984563,218.37108843481198,2025-09
166,MELANIA,2025-09-20 05:15:00,2025-09-20 09:30:00,2025-09-22 06:00:00,74.24842609255789,0.1958,0.2006,0.19652,0.19652,0.2006,0.176868,2.0761245674740487,785.1924391333074,10.0,77.73405147419743,TP,326.0314626159062,403.76551409010364,2025-09
167,DOGE,2025-09-24 14:45:00,2025-09-24 19:30:00,2025-09-25 12:15:00,78.09920380089912,0.2426,0.25042,0.24328742857142857,0.24328742857142857,0.25042,0.22869018285714285,2.931746810944364,372.42487587881277,6.0,21.97306767684995,TP,218.37108843481198,240.34415611166193,2025-09
168,MOODENG,2025-09-24 12:30:00,2025-09-24 19:45:00,2025-09-25 17:00:00,80.35325347900368,0.15292,0.15894,0.15363257142857142,0.15363257142857142,0.15894,0.14134196571428573,3.454624577377567,316.2845250350685,8.0,24.98647747777041,TP,218.5288587260676,243.51533620383802,2025-09
169,MELANIA,2025-09-26 18:15:00,2025-09-27 08:00:00,2025-09-27 22:15:00,73.43263282441845,0.1667,0.1694,0.1672485714285714,0.1672485714285714,0.1694,0.1505237142857143,1.2863658882416313,1569.4038445081196,-1.2863658882416313,-21.757679549013304,SL,403.76551409010364,382.00783454109035,2025-09
170,FARTCOIN,2025-09-27 03:15:00,2025-09-27 09:15:00,2025-09-27 22:15:00,70.34896028907758,0.5833,0.6069,0.5875857142857143,0.5875857142857143,0.6069,0.5405788571428571,3.2870584230872115,249.73091474895392,-3.2870584230872115,-8.458531983057187,SL,164.17602136616466,155.71748938310748,2025-09
171,DOGE,2025-09-27 22:15:00,2025-09-28 00:00:00,2025-09-28 20:15:00,72.89471089545202,0.22943,0.23245,0.22986542857142855,0.22986542857142855,0.23245,0.21607350285714283,1.1243845778088828,1068.7809173798294,-1.1243845778088828,-13.085988722962929,SL,240.34415611166193,227.258167388699,2025-09
172,MOODENG,2025-09-28 23:45:00,2025-09-29 01:45:00,2025-09-30 15:15:00,85.25323647856062,0.15223,0.15653,0.15323342857142858,0.15323342857142858,0.15653,0.1409747542857143,2.1513395995278897,565.9621016070112,8.0,44.71100602695388,TP,243.515336203838,288.2263422307919,2025-09
173,DOGE,2025-09-28 23:45:00,2025-09-29 02:15:00,2025-09-29 20:30:00,77.24124490276718,0.23564,0.23758,0.23632185714285714,0.23632185714285714,0.23758,0.2221425457142857,0.5323853122829532,2134.339191423029,-0.5323853122829532,-13.49724756085798,SL,227.258167388699,213.76091982784104,2025-09
174,MELANIA,2025-09-28 20:30:00,2025-09-29 10:30:00,2025-09-29 14:15:00,74.59416829608713,0.1681,0.1709,0.16859714285714286,0.16859714285714286,0.1709,0.15173742857142858,1.3658933383043212,1398.3809124339507,-1.3658933383043212,-20.498772639488468,SL,382.00783454109035,361.50906190160185,2025-09
175,DOGE,2025-09-29 20:45:00,2025-09-30 00:45:00,2025-10-01 08:30:00,73.47584718050283,0.23285,0.23884,0.2335627142857143,0.2335627142857143,0.23884,0.21954895142857142,2.2594726775739,473.03276102759963,-2.2594726775739,-11.161078752419652,SL,213.76091982784104,202.59984107542138,2025-09
176,MELANIA,2025-09-30 21:30:00,2025-10-01 03:45:00,2025-10-01 08:30:00,76.88549448310486,0.1668,0.1694,0.16739428571428572,0.16739428571428572,0.1694,0.15065485714285715,1.1981975831228187,1508.5536266874033,-1.1981975831228187,-19.584006721767494,SL,361.50906190160185,341.9250551798344,2025-10
177,MELANIA,2025-10-01 12:00:00,2025-10-01 16:00:00,2025-10-01 22:15:00,75.85495264153235,0.1697,0.1809,0.17123142857142856,0.17123142857142856,0.1809,0.1541082857142857,5.64649346748762,302.7764551120364,-5.64649346748762,-17.399029214103756,SL,341.9250551798344,324.52602596573064,2025-10
178,FARTCOIN,2025-10-01 09:45:00,2025-10-01 22:30:00,2025-10-02 02:45:00,76.5239475410359,0.62,0.6609,0.6258214285714285,0.6258214285714285,0.6609,0.5757557142857143,5.605204588255449,138.9043762197203,-5.605204588255449,-7.924778845375094,SL,155.71748938310748,147.79271053773238,2025-10
179,FARTCOIN,2025-10-02 06:45:00,2025-10-02 13:00:00,2025-10-03 16:00:00,70.78815747376385,0.6778,0.6963,0.6840857142857142,0.6840857142857142,0.6963,0.6293588571428571,1.7854905400325967,413.8714465970629,-1.7854905400325967,-7.803506973483682,SL,147.79271053773238,139.9892035642487,2025-10
180,MOODENG,2025-10-02 02:30:00,2025-10-02 14:45:00,2025-10-03 16:45:00,73.80252147907804,0.15464,0.16721,0.15589714285714285,0.15589714285714285,0.16721,0.14342537142857142,7.2566160838648255,198.59555673040683,-7.2566160838648255,-14.609912668270002,SL,288.2263422307919,273.6164295625219,2025-10
