config,regime,direction,signal_type,pnl,return_pct,leverage,size
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,breakdown,4.958574558576776,1.750123538132025,5,1.25
Rolling_30day_WinrateAdaptive,WEAK_DOWNTREND_NORMAL,short,ema_rejection,-59.43935254422964,-18.09797699325663,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,breakout,-39.35779369931422,-14.629514803906375,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_HIGH,long,ema_pullback,6.416408200258307,3.038566419945451,3,1.25
Rolling_30day_WinrateAdaptive,WEAK_DOWNTREND_NORMAL,short,ema_rejection,14.983105760526149,6.645444998687315,5,1.25
Rolling_30day_WinrateAdaptive,WEAK_DOWNTREND_LOW,short,ema_rejection,9.813869775370577,4.166105575006742,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_LOW,long,ema_pullback,50.192030607588194,19.710435779816528,10,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,ema_pullback,51.8578077054918,17.067104149026232,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_HIGH,short,ema_rejection,5.633423460721031,1.7678571428571266,3,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,-13.669876090738583,-3.545780969479362,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,18.285914275741856,5.405646890636168,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,2.295788762929801,0.8212278268485846,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,7.410357865109814,2.192822162122715,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,66.50614973576363,17.735637516430813,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,breakdown,-69.6246171890145,-15.418992154007913,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,-4.279105830675134,-0.9376233714962559,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_HIGH,short,ema_rejection,-18.22438648075028,-4.7008041627247,3,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,-37.29081681294391,-10.344827586206884,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_HIGH,short,ema_rejection,-13.109647137498591,-3.9440323035027105,3,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,5.733922977571774,2.090883746863702,5,1.25
Rolling_30day_WinrateAdaptive,WEAK_UPTREND_HIGH,long,ema_pullback,12.610814524035412,4.281509232004256,3,1.25
Rolling_30day_WinrateAdaptive,WEAK_UPTREND_NORMAL,long,ema_pullback,30.278475271420916,9.61538461538452,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,111.57857353128996,31.910747344830952,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,breakdown,70.45244034688551,15.401991990964179,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,breakdown,-41.98509869397626,-7.663930167307442,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_LOW,short,ema_rejection,55.54306470943984,11.491317671092963,10,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_LOW,short,ema_rejection,-102.26234609488436,-18.47967236040346,10,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,-39.19992516045423,-8.605208021550457,5,1.25
Rolling_30day_WinrateAdaptive,WEAK_UPTREND_NORMAL,long,ema_pullback,10.974399961592178,2.9031187790312627,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,ema_pullback,-34.87204545627133,-8.163308861191785,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_LOW,long,ema_pullback,126.18237222432899,33.22402485329645,10,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_LOW,long,ema_pullback,3.261139094063514,0.8416091567077659,10,1.25
Rolling_30day_WinrateAdaptive,WEAK_DOWNTREND_HIGH,short,breakdown,27.603064079682017,5.5961119625715785,3,1.25
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_NORMAL,long,ema_pullback,265.17969737843396,49.38575464429418,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_HIGH,short,breakdown,8.110857949566435,1.208413168437566,3,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_HIGH,short,ema_rejection,-62.8499086908266,-7.536041939711634,3,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_HIGH,short,breakdown,-120.89303039716124,-15.928105176059582,3,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,14.444444505391631,2.49755794334438,5,1.25
Rolling_30day_WinrateAdaptive,WEAK_UPTREND_HIGH,long,ema_pullback,-68.80995166020725,-10.499207606973004,3,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_HIGH,short,ema_rejection,46.76702306250234,8.343006384213627,3,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,breakdown,-0.474111375060067,0.12366442421842723,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,27.53725476766063,4.6370967741935605,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,-161.9123318251239,-24.78063048423787,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,40.04700744318023,8.436071846104747,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_HIGH,short,breakdown,-91.11689874923053,-17.113184828416586,3,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,breakdown,-3.403043013454903,-0.5820044232336332,5,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,-151.4013285241758,-34.86557849255877,5,1.0
Rolling_30day_WinrateAdaptive,WEAK_UPTREND_NORMAL,long,breakout,19.410469100436647,7.123287671232884,5,1.0
Rolling_30day_WinrateAdaptive,STRONG_UPTREND_HIGH,long,ema_pullback,10.420533107507072,3.6761137532757435,3,1.25
Rolling_30day_WinrateAdaptive,STRONG_DOWNTREND_NORMAL,short,ema_rejection,-41.692599359059244,-13.240731487958499,5,1.25
