entry_time,exit_time,direction,entry_price,exit_price,pnl_pct,pnl_dollar,exit_reason,bars_held
2025-11-18 19:47:00,2025-11-18 19:48:00,long,7.11,7.102571428571429,-0.20448061080972035,-0.4080035945173752,sl,1
2025-11-18 20:22:00,2025-11-18 20:26:00,long,7.088,7.0835,-0.16348758465011526,-0.3261896565461732,sl,4
2025-11-18 20:30:00,2025-11-18 20:31:00,long,7.088,7.083714285714286,-0.16046436633344313,-0.3201408741248099,sl,1
2025-11-19 15:00:00,2025-11-19 15:08:00,long,6.988,7.017785714285715,0.3262409027721025,0.650846100206795,tp,8
2025-11-19 15:20:00,2025-11-19 15:21:00,short,6.954,6.968071428571428,-0.30235013763917906,-0.6032116463584339,sl,1
2025-11-19 17:28:00,2025-11-19 17:30:00,long,6.719,6.704642857142858,-0.3136797567665205,-0.6257647435743615,sl,2
2025-11-19 18:10:00,2025-11-19 18:24:00,long,6.659,6.644928571428571,-0.311314440177632,-0.6209947529896996,sl,14
2025-11-19 18:25:00,2025-11-19 18:28:00,short,6.645,6.610714285714285,0.4159625927120346,0.8296734902237407,tp,3
2025-11-19 20:46:00,2025-11-19 20:48:00,short,6.678,6.688142857142857,-0.2518846532323635,-0.502437548815624,sl,2
2025-11-19 20:50:00,2025-11-19 20:55:00,long,6.687,6.717642857142857,0.3582452092546213,0.7145460231422309,tp,5
2025-11-20 14:20:00,2025-11-20 15:05:00,long,6.834,6.816571428571429,-0.35502738408795587,-0.7081644118544156,sl,45
2025-11-20 15:23:00,2025-11-20 15:27:00,long,6.837,6.825714285714286,-0.2650682212332035,-0.5286769601275982,sl,4
2025-11-20 20:21:00,2025-11-20 20:22:00,long,6.66,6.6525,-0.21261261261261688,-0.42402360500556563,sl,1
2025-11-20 20:37:00,2025-11-20 20:40:00,short,6.634,6.641642857142857,-0.21520737327188483,-0.4291716269751083,sl,3
2025-11-21 14:33:00,2025-11-21 14:37:00,long,6.265,6.312571428571428,0.6593204879717255,1.314749601278391,tp,4
2025-11-21 17:54:00,2025-11-21 18:04:00,short,6.339,6.302785714285715,0.47129335406665573,0.9399102186389393,tp,10
2025-11-21 19:46:00,2025-11-21 19:48:00,short,6.344,6.351571428571429,-0.21934786524950445,-0.4374825316657184,sl,2
2025-11-22 14:52:00,2025-11-22 15:03:00,long,6.287,6.277285714285714,-0.2545138494398884,-0.507587577793365,sl,11
2025-11-22 15:07:00,2025-11-22 15:09:00,long,6.287,6.278785714285714,-0.2306550932763755,-0.4599724503365958,sl,2
2025-11-22 18:32:00,2025-11-22 18:40:00,short,6.252,6.258,-0.1959692898272589,-0.3907761674404888,sl,8
2025-11-23 15:15:00,2025-11-23 15:16:00,long,6.315,6.308357142857143,-0.20519172039362457,-0.4091421046343123,sl,1
2025-11-23 17:46:00,2025-11-23 17:48:00,short,6.259,6.265071428571429,-0.19700317257434902,-0.3927905700172583,sl,2
2025-11-23 18:15:00,2025-11-23 18:17:00,long,6.276,6.289928571428571,0.12193389784211392,0.24310085796685774,tp,2
2025-11-23 19:03:00,2025-11-23 19:04:00,long,6.31,6.306285714285714,-0.15886348200135594,-0.31672913664174623,sl,1
2025-11-24 14:31:00,2025-11-24 14:32:00,long,6.279,6.270214285714285,-0.23992218961163592,-0.4783126543268581,sl,1
2025-11-24 15:35:00,2025-11-24 15:36:00,long,6.264,6.255142857142857,-0.2413975551906593,-0.4812212485916136,sl,1
2025-11-24 16:33:00,2025-11-24 16:34:00,short,6.288,6.293928571428571,-0.19428389676480695,-0.3872746582516661,sl,1
2025-11-24 17:24:00,2025-11-24 17:27:00,long,6.305,6.329,0.2806502775574944,0.5593996469592799,tp,3
2025-11-24 18:49:00,2025-11-24 18:51:00,long,6.404,6.395928571428572,-0.22603729811724368,-0.4505598723737436,sl,2
2025-11-24 19:22:00,2025-11-24 19:23:00,short,6.383,6.389642857142857,-0.20407108166782695,-0.4067481150078763,sl,1
2025-11-24 20:10:00,2025-11-24 20:11:00,long,6.377,6.392428571428571,0.14194090369407442,0.2828949770267968,tp,1
2025-11-25 14:42:00,2025-11-25 14:43:00,short,6.21,6.180428571428571,0.37619047619047996,0.7497718137632352,tp,1
2025-11-25 15:29:00,2025-11-25 15:32:00,long,6.182,6.2090000000000005,0.33675186023940684,0.6712051897238213,tp,3
2025-11-25 16:20:00,2025-11-25 16:32:00,long,6.202,6.223642857142857,0.2489657714101431,0.49625570085782716,tp,12
2025-11-25 16:57:00,2025-11-25 17:02:00,long,6.22,6.214071428571429,-0.19531465319246077,-0.3893262005069834,sl,5
2025-11-25 17:11:00,2025-11-25 17:12:00,long,6.23,6.222857142857143,-0.21465260261407892,-0.4278478084292767,sl,1
2025-11-25 18:27:00,2025-11-25 18:33:00,short,6.225,6.230285714285714,-0.18491107286288808,-0.36854348674485155,sl,6
2025-11-25 19:47:00,2025-11-25 19:50:00,long,6.164,6.179214285714286,0.14682488180217862,0.29261779545035344,tp,3
2025-11-26 14:48:00,2025-11-26 14:51:00,long,6.188,6.180285714285714,-0.22466525071567559,-0.4477556204041783,sl,3
2025-11-26 14:53:00,2025-11-26 14:58:00,short,6.168,6.1405714285714295,0.34469149527514087,0.6869221306597166,tp,5
2025-11-26 17:01:00,2025-11-26 17:04:00,long,6.177,6.172499999999999,-0.17285089849441754,-0.34448461828061094,sl,3
2025-11-26 19:41:00,2025-11-26 19:42:00,long,6.262,6.258285714285714,-0.15931468722908912,-0.31749018838504023,sl,1
2025-11-26 20:15:00,2025-11-26 20:18:00,long,6.259,6.254857142857143,-0.1661904001095543,-0.3311752724714469,sl,3
2025-11-26 20:20:00,2025-11-26 20:21:00,short,6.249,6.252928571428571,-0.16286720160939802,-0.3245357030272177,sl,1
2025-11-27 14:29:00,2025-11-27 14:35:00,long,6.185,6.180785714285713,-0.16813719829080306,-0.3350192952495516,sl,6
2025-11-27 15:21:00,2025-11-27 15:35:00,short,6.205,6.2092857142857145,-0.16906872337976547,-0.33685732606535773,sl,14
2025-11-27 16:14:00,2025-11-27 16:16:00,long,6.235,6.229071428571429,-0.1950853476915968,-0.3886726701668872,sl,2
2025-11-27 17:26:00,2025-11-27 17:28:00,long,6.24,6.236928571428572,-0.14922161172160883,-0.2972798319674257,sl,2
2025-11-27 18:00:00,2025-11-27 18:04:00,short,6.217,6.209714285714285,0.01719019278936082,0.03424465696108554,tp,4
2025-11-27 19:03:00,2025-11-27 19:09:00,short,6.219,6.222357142857144,-0.1539820366159074,-0.30674319680083323,sl,6
2025-11-27 20:38:00,2025-11-27 20:39:00,short,6.2,6.203071428571429,-0.14953917050690957,-0.29787755882969924,sl,1
2025-11-28 15:42:00,2025-11-28 15:57:00,short,6.135,6.114857142857143,0.2283269297939204,0.4547977217383992,tp,15
2025-11-28 17:47:00,2025-11-28 17:48:00,long,6.031,6.024642857142856,-0.20540777411943945,-0.40915622793846806,sl,1
2025-11-28 18:59:00,2025-11-28 19:06:00,long,6.034,6.047071428571428,0.11662957526397377,0.23230280592404448,tp,7
2025-11-28 20:19:00,2025-11-28 20:30:00,long,6.07,6.081357142857144,0.08710284772888445,0.1734920425024884,tp,11
2025-11-28 20:46:00,2025-11-28 20:52:00,short,6.072,6.0753571428571425,-0.1552889139845585,-0.3093047136138135,sl,6
2025-11-29 15:44:00,2025-11-29 15:45:00,short,6.061,6.063857142857143,-0.1471397930563054,-0.2930583175089866,sl,1
2025-11-29 16:53:00,2025-11-29 16:59:00,long,6.051,6.048857142857143,-0.13541327289468227,-0.2696892771169126,sl,6
2025-11-29 18:12:00,2025-11-29 18:15:00,short,6.015,6.019642857142857,-0.177187982424898,-0.35287123628998857,sl,3
2025-11-29 18:27:00,2025-11-29 18:37:00,short,6.009,6.014571428571429,-0.1927180657585086,-0.3837782403410178,sl,10
2025-11-29 18:55:00,2025-11-29 19:00:00,long,6.018,6.0135,-0.17477567298105964,-0.34802743141067977,sl,5
2025-11-29 20:48:00,2025-11-29 20:55:00,long,6.016,6.026071428571429,0.06741071428572062,0.1342262801915361,tp,7
2025-11-30 15:33:00,2025-11-30 15:42:00,short,6.076,6.080214285714286,-0.16935954105145112,-0.33722166103648543,sl,9
2025-11-30 18:09:00,2025-11-30 18:11:00,short,6.078,6.081357142857144,-0.15523433460255479,-0.30907948694507514,sl,2
2025-11-30 18:32:00,2025-11-30 18:33:00,short,6.08,6.082357142857143,-0.13876879699248268,-0.2762816567485624,sl,1
2025-11-30 19:10:00,2025-11-30 19:36:00,short,6.079,6.082,-0.1493502220760012,-0.2973345394269808,sl,26
2025-11-30 20:20:00,2025-11-30 20:31:00,short,6.081,6.073928571428572,0.016287264782582456,0.032423954891852,tp,11
2025-12-01 14:15:00,2025-12-01 14:28:00,short,5.701,5.709,-0.24032625855113154,-0.47842270677076415,sl,13
2025-12-01 14:31:00,2025-12-01 14:32:00,short,5.691,5.696571428571429,-0.19789893817305895,-0.39393490276543314,sl,1
2025-12-01 14:33:00,2025-12-01 14:36:00,long,5.714,5.735857142857143,0.28251912595629675,0.5623451775883757,tp,3
2025-12-01 15:52:00,2025-12-01 15:57:00,long,5.681,5.667857142857143,-0.33134759976865596,-0.6595607501805834,sl,5
2025-12-01 17:19:00,2025-12-01 17:37:00,long,5.653,5.674428571428571,0.2790654772434345,0.5554431564496377,tp,18
2025-12-01 18:12:00,2025-12-01 18:20:00,long,5.685,5.678,-0.22313104661389047,-0.44412892849071123,sl,8
2025-12-01 18:26:00,2025-12-01 18:42:00,short,5.666,5.645857142857143,0.2555040088749915,0.5085324962093303,tp,16
2025-12-01 18:57:00,2025-12-01 19:01:00,long,5.667,5.6615,-0.19705311452266838,-0.3922092228677286,sl,4
2025-12-01 19:06:00,2025-12-01 19:26:00,short,5.649,5.630571428571428,0.22622714513315856,0.4502496780691995,tp,20
2025-12-02 16:55:00,2025-12-02 16:57:00,long,6.028,6.020357142857143,-0.22678926912503053,-0.4513798430735306,sl,2
2025-12-02 17:09:00,2025-12-02 17:10:00,short,6.012,6.018714285714285,-0.2116813991065481,-0.4212830360971176,sl,1
2025-12-02 19:02:00,2025-12-02 19:07:00,long,6.043,6.055428571428571,0.10566889671638278,0.21028649103672334,tp,5
2025-12-02 19:31:00,2025-12-02 19:37:00,long,6.047,6.058142857142857,0.08427083087245849,0.1677034393593172,tp,6
2025-12-03 14:31:00,2025-12-03 14:38:00,short,6.003,6.012214285714286,-0.25349468123081903,-0.504466322760902,sl,7
2025-12-03 16:07:00,2025-12-03 16:35:00,short,6.027,6.032571428571429,-0.1924411576477316,-0.38293986767873534,sl,28
2025-12-03 17:04:00,2025-12-03 17:07:00,long,6.047,6.0424999999999995,-0.1744170663138775,-0.34705331546285406,sl,3
2025-12-03 20:05:00,2025-12-03 20:06:00,short,6.025,6.028214285714286,-0.15334914048607198,-0.3051158228981218,sl,1
2025-12-03 20:45:00,2025-12-03 20:47:00,long,6.031,6.026785714285714,-0.16987706374208728,-0.3379839861067612,sl,2
2025-12-04 15:37:00,2025-12-04 15:39:00,long,6.074,6.096285714285714,0.26690342913589465,0.5309970270576005,tp,2
2025-12-04 17:36:00,2025-12-04 17:38:00,long,6.054,6.049857142857143,-0.16843173344659734,-0.3351014839783373,sl,2
2025-12-04 18:01:00,2025-12-04 18:04:00,short,6.023,6.029785714285714,-0.2126633618747128,-0.4230793140956488,sl,3
2025-12-04 18:14:00,2025-12-04 18:16:00,long,6.053,6.045714285714285,-0.22036534422128798,-0.4383744704047215,sl,2
2025-12-04 18:41:00,2025-12-04 18:56:00,short,6.035,6.019785714285714,0.15210084033614402,0.30255598201265527,tp,15
2025-12-04 20:05:00,2025-12-04 20:10:00,short,5.978,5.984285714285714,-0.2051474453950189,-0.4080794913874911,sl,5
2025-12-04 20:42:00,2025-12-04 20:44:00,short,5.979,5.9853571428571435,-0.20632451676105357,-0.41039587507699554,sl,2
2025-12-05 14:31:00,2025-12-05 14:37:00,long,5.868,5.863,-0.18520790729379505,-0.36837068963492103,sl,6
2025-12-05 14:40:00,2025-12-05 14:42:00,short,5.85,5.858357142857143,-0.2428571428571483,-0.4830050265207081,sl,2
2025-12-05 17:12:00,2025-12-05 17:20:00,short,5.798,5.806857142857143,-0.2527620361701086,-0.5026698452506287,sl,8
2025-12-05 17:46:00,2025-12-05 17:52:00,long,5.794,5.815214285714284,0.26614231470978156,0.5292419682743146,tp,6
2025-12-05 18:21:00,2025-12-05 18:41:00,short,5.794,5.773,0.26244390749050583,0.5219047772425943,tp,20
2025-12-06 14:13:00,2025-12-06 14:15:00,long,5.733,5.7447857142857135,0.10557673618897338,0.20996026798277242,tp,2
2025-12-06 15:59:00,2025-12-06 16:01:00,short,5.696,5.698857142857142,-0.15016051364365643,-0.2986242801918068,sl,2
2025-12-06 16:02:00,2025-12-06 16:04:00,long,5.708,5.704785714285714,-0.15631194313745334,-0.3108420778979713,sl,2
2025-12-06 16:30:00,2025-12-06 16:35:00,short,5.705,5.708928571428571,-0.16886190058845366,-0.33578172129404693,sl,5
2025-12-07 15:07:00,2025-12-07 15:09:00,long,5.607,5.599214285714286,-0.2388570409437183,-0.47494144813636674,sl,2
2025-12-07 15:32:00,2025-12-07 15:33:00,short,5.595,5.599428571428572,-0.17915230435338503,-0.3562008809723083,sl,1
