concept,direction,entry_idx,exit_idx,entry_price,exit_price,pnl_pct,exit_reason,bars_held,max_profit_pct
2_RSI_Momentum,LONG,21848,21869,0.1974,0.20625714285714292,4.386901143436132,TP,21,3.9513677811550156
2_RSI_Momentum,SHORT,21894,21907,0.2044,0.20679999999999998,-1.2741682974559616,SL,13,0.39138943248532054
2_RSI_Momentum,LONG,21908,21960,0.206,0.20379999999999998,-1.1679611650485473,SL,52,3.6893203883495262
2_RSI_Momentum,LONG,21941,21950,0.2127,0.21002857142857143,-1.355960776412118,SL,9,0.09402914903620392
2_RSI_Momentum,SHORT,21947,21960,0.2112,0.20285714285714287,3.850216450216441,TP,13,2.698863636363641
2_RSI_Momentum,LONG,21983,22081,0.2022,0.2111142857142857,4.308647732089866,TP,98,4.352126607319487
2_RSI_Momentum,LONG,21987,22085,0.2037,0.21152857142857143,3.7431867592397814,TP,98,3.829160530191459
2_RSI_Momentum,LONG,21992,21998,0.2041,0.2018,-1.2268985791278768,SL,6,0.19598236158744914
2_RSI_Momentum,SHORT,22018,22021,0.2023,0.20427142857142858,-1.0745074500388376,SL,3,0.09886307464162418
2_RSI_Momentum,LONG,22021,22093,0.2063,0.21544285714285716,4.331826050827507,TP,72,3.926320891904991
2_RSI_Momentum,SHORT,22038,22077,0.2079,0.21025714285714286,-1.2337868480725653,SL,39,1.6354016354016423
2_RSI_Momentum,SHORT,22040,22055,0.207,0.20934285714285714,-1.231815044858525,SL,15,1.207729468599035
2_RSI_Momentum,SHORT,22045,22053,0.2063,0.20844285714285715,-1.1387092306626954,SL,8,0.8725157537566766
2_RSI_Momentum,LONG,22054,22253,0.209,0.2167,3.5842105263157955,TIME,199,3.971291866028709
2_RSI_Momentum,LONG,22076,22121,0.21,0.2081142857142857,-0.9979591836734744,SL,45,3.3333333333333366
2_RSI_Momentum,SHORT,22105,22174,0.2108,0.21374285714285712,-1.496042287882892,SL,69,1.6129032258064453
2_RSI_Momentum,LONG,22134,22142,0.2104,0.2087142857142857,-0.9011950027159175,SL,8,0.522813688212923
2_RSI_Momentum,LONG,22151,22200,0.2116,0.20934285714285716,-1.1667026735079615,SL,49,2.0793950850661562
2_RSI_Momentum,LONG,22169,22189,0.2118,0.21017142857142856,-0.8689194658033162,SL,20,1.9830028328611942
2_RSI_Momentum,SHORT,22188,22227,0.212,0.21444285714285716,-1.2522911051213035,SL,39,1.4150943396226427
2_RSI_Momentum,LONG,22211,22254,0.2115,0.21772857142857138,2.8449510300573944,TP,43,2.7423167848699763
2_RSI_Momentum,SHORT,22278,22282,0.2247,0.22834285714285715,-1.7212092313560936,SL,4,0.3115264797507815
2_RSI_Momentum,LONG,22279,22478,0.2258,0.2265,0.2100088573959283,TIME,199,5.491585473870679
2_RSI_Momentum,SHORT,22295,22304,0.2239,0.22735714285714284,-1.6440566579467857,SL,9,0.08932559178203572
2_RSI_Momentum,LONG,22332,22336,0.2338,0.23095714285714286,-1.3159354759868036,SL,4,0.25662959794695867
2_RSI_Momentum,SHORT,22353,22408,0.2296,0.23227142857142857,-1.2635141861622714,SL,55,1.2630662020905863
2_RSI_Momentum,SHORT,22355,22374,0.2296,0.23205714285714285,-1.1701841712294654,SL,19,1.2630662020905863
2_RSI_Momentum,LONG,22372,22438,0.2301,0.22784285714285715,-1.0809399639908068,SL,66,3.520208604954366
2_RSI_Momentum,LONG,22403,22420,0.2302,0.2373428571428572,3.0028918952463948,TP,17,2.6933101650738536
2_RSI_Momentum,SHORT,22427,22608,0.2319,0.2208142857142857,4.680385634201933,TP,181,4.398447606727032
2_RSI_Momentum,SHORT,22482,22506,0.2271,0.22964285714285715,-1.2197081210291292,SL,24,0.4843681197710215
2_RSI_Momentum,LONG,22504,22561,0.2278,0.22617142857142858,-0.8149128308039612,SL,57,2.2827041264266943
2_RSI_Momentum,LONG,22521,22535,0.2322,0.23008571428571428,-1.0105450965916054,SL,14,0.34453057708872653
2_RSI_Momentum,SHORT,22528,22585,0.2312,0.2237142857142857,3.137765694513101,TP,57,3.1141868512110658
2_RSI_Momentum,SHORT,22554,22609,0.2275,0.22012857142857142,3.1401883830455315,TP,55,3.0769230769230793
2_RSI_Momentum,SHORT,22577,22590,0.2248,0.2266142857142857,-0.9070665988815447,SL,13,0.5782918149466173
2_RSI_Momentum,SHORT,22581,22592,0.2252,0.22732857142857144,-1.0451915757421955,SL,11,0.7548845470692749
2_RSI_Momentum,SHORT,22585,22590,0.2239,0.2262142857142857,-1.133624704906527,SL,5,0.17865118356408383
2_RSI_Momentum,SHORT,22587,22590,0.2238,0.22605714285714287,-1.1085535554704533,SL,3,0.1340482573726518
2_RSI_Momentum,LONG,22591,22597,0.2268,0.2245,-1.1141093474426793,SL,6,0.4850088183421472
2_RSI_Momentum,SHORT,22605,22610,0.2249,0.21718571428571426,3.3300959156450554,TP,5,3.2903512672298754
2_RSI_Momentum,LONG,22637,22641,0.2218,0.22014285714285714,-0.8471338400103052,SL,4,0.2705139765554506
2_RSI_Momentum,LONG,22641,22840,0.2219,0.2237,0.7111762054979828,TIME,199,3.379900856241554
2_RSI_Momentum,LONG,22653,22852,0.2226,0.2272,1.9664869721473588,TIME,199,3.054806828391734
2_RSI_Momentum,SHORT,22657,22661,0.2209,0.22321428571428573,-1.1476621612882358,SL,4,0.13580805794478154
2_RSI_Momentum,LONG,22659,22858,0.2224,0.2276,2.238129496402882,TIME,199,3.1474820143884927
2_RSI_Momentum,SHORT,22675,22686,0.2208,0.22258571428571428,-0.9087474120082786,SL,11,0.04528985507245878
2_RSI_Momentum,LONG,22686,22865,0.2224,0.22965714285714278,3.1631038026721203,TP,179,3.1474820143884927
2_RSI_Momentum,LONG,22703,22723,0.2264,0.2248285714285714,-0.7940938919737566,SL,20,1.325088339222616
2_RSI_Momentum,LONG,22738,22764,0.2267,0.2251142857142857,-0.799476967672828,SL,26,0.39700044111159427
2_RSI_Momentum,LONG,22760,22762,0.227,0.22575714285714285,-0.6475141598489677,SL,2,0.22026431718061693
2_RSI_Momentum,SHORT,22762,22806,0.2254,0.22687142857142856,-0.7528077069337036,SL,44,1.7302573203194265
2_RSI_Momentum,LONG,22782,22867,0.2237,0.23050000000000004,2.939785426911054,TP,85,2.905677246312015
2_RSI_Momentum,LONG,22817,22824,0.2264,0.22437142857142858,-0.9960121150933778,SL,7,0.17667844522968706
2_RSI_Momentum,LONG,22845,22900,0.2254,0.23288571428571428,3.2210799847889486,TP,55,3.1499556344276947
2_RSI_Momentum,SHORT,22870,22885,0.2265,0.22875714285714285,-1.0965310627562237,SL,15,0.39735099337748864
2_RSI_Momentum,SHORT,22874,22885,0.2264,0.2288285714285714,-1.172690560323065,SL,11,0.3533568904593618
2_RSI_Momentum,LONG,22884,23022,0.2282,0.22628571428571428,-0.9388631526230069,SL,138,2.7169149868536424
2_RSI_Momentum,SHORT,22914,23113,0.2316,0.2292,0.9362694300518192,TIME,199,3.8428324697754714
2_RSI_Momentum,SHORT,22917,23116,0.2316,0.2302,0.5044905008635632,TIME,199,3.8428324697754714
2_RSI_Momentum,LONG,22939,22947,0.2297,0.22782857142857144,-0.9147272840350682,SL,8,0.4788855028297857
2_RSI_Momentum,SHORT,22947,22958,0.2274,0.22949999999999998,-1.0234828496042176,SL,11,0.483729111697445
2_RSI_Momentum,SHORT,22950,22958,0.2277,0.23,-1.1101010101010085,SL,8,0.6148440931049681
2_RSI_Momentum,LONG,22961,23021,0.2288,0.22635714285714287,-1.1676823176823146,SL,60,1.9667832167832184
2_RSI_Momentum,LONG,22969,23019,0.2285,0.2264142857142857,-1.012785245389191,SL,50,2.1006564551422313
2_RSI_Momentum,SHORT,22992,23001,0.2285,0.2303714285714286,-0.9190059393560522,SL,9,0.3938730853391737
2_RSI_Momentum,LONG,23001,23008,0.2308,0.22865714285714286,-1.0284476355533538,SL,7,1.0831889081455814
2_RSI_Momentum,SHORT,23029,23032,0.2268,0.2291,-1.1141093474426793,SL,3,0.2645502645502599
2_RSI_Momentum,LONG,23032,23048,0.2286,0.22631428571428572,-1.0998750156230446,SL,16,1.0498687664042055
2_RSI_Momentum,LONG,23040,23048,0.2292,0.2265142857142857,-1.27177761156819,SL,8,0.6544502617801053
2_RSI_Momentum,SHORT,23047,23101,0.2281,0.23022857142857142,-1.0331746727625708,SL,54,2.367382726874173
2_RSI_Momentum,SHORT,23065,23076,0.2239,0.22625714285714285,-1.1527659031455397,SL,11,0.08932559178203572
2_RSI_Momentum,LONG,23073,23178,0.226,0.22367142857142858,-1.130341340075854,SL,105,2.25663716814159
2_RSI_Momentum,SHORT,23091,23093,0.2254,0.22744285714285714,-1.0063252630244686,SL,2,0.0
2_RSI_Momentum,LONG,23114,23120,0.2302,0.2282142857142857,-0.9626039468784905,SL,6,0.3909643788010478
2_RSI_Momentum,LONG,23123,23126,0.2293,0.22727142857142857,-0.9846800822378696,SL,3,0.26166593981682923
2_RSI_Momentum,SHORT,23126,23319,0.2273,0.2296,-1.11187857457105,SL,193,2.2437307523097196
2_RSI_Momentum,SHORT,23139,23319,0.2272,0.2295,-1.1123239436619703,SL,180,2.2007042253521147
2_RSI_Momentum,SHORT,23171,23257,0.2265,0.22814285714285715,-0.8253232418795321,SL,86,1.8984547461368646
2_RSI_Momentum,LONG,23196,23229,0.2242,0.2225857142857143,-0.8200203899579425,SL,33,0.7136485280999064
2_RSI_Momentum,LONG,23215,23229,0.2241,0.22252857142857144,-0.8012175686874418,SL,14,0.7585899152164244
2_RSI_Momentum,LONG,23241,23319,0.2241,0.22935714285714282,2.245891502517993,TP,78,2.3203926818384697
2_RSI_Momentum,SHORT,23289,23317,0.226,0.22747142857142855,-0.7510745891276726,SL,28,0.48672566371682197
2_RSI_Momentum,LONG,23317,23356,0.2281,0.22655714285714285,-0.7763950648211975,SL,39,0.9206488382288429
2_RSI_Momentum,SHORT,23381,23385,0.2244,0.2259142857142857,-0.7748153806977354,SL,4,0.13368983957219016
2_RSI_Momentum,SHORT,23415,23473,0.2243,0.2256,-0.679580918412838,SL,58,1.7387427552385137
2_RSI_Momentum,SHORT,23442,23449,0.2224,0.22458571428571428,-1.082785200411102,SL,7,0.0
2_RSI_Momentum,SHORT,23486,23507,0.2235,0.22552857142857144,-1.0076382230744676,SL,21,0.6263982102908332
2_RSI_Momentum,LONG,23501,23544,0.2247,0.2228,-0.9455718736092623,SL,43,1.2906097018246487
2_RSI_Momentum,LONG,23527,23537,0.2262,0.2247857142857143,-0.7252368321333781,SL,10,0.6189213085764742
2_RSI_Momentum,SHORT,23583,23588,0.2239,0.22534285714285715,-0.7444203407133374,SL,5,0.08932559178203572
2_RSI_Momentum,LONG,23587,23598,0.2246,0.22319999999999998,-0.723330365093505,SL,11,0.4452359750667858
2_RSI_Momentum,LONG,23595,23598,0.2247,0.223,-0.8565643079661802,SL,3,0.04450378282153493
2_RSI_Momentum,SHORT,23598,23626,0.2234,0.2251,-0.8609668755595377,SL,28,1.2085944494180754
2_RSI_Momentum,SHORT,23617,23623,0.2218,0.2233857142857143,-0.8149297951822819,SL,6,0.49594229035166365
2_RSI_Momentum,LONG,23650,23656,0.2296,0.22717142857142858,-1.1577401692384228,SL,6,0.043554006968636316
2_RSI_Momentum,SHORT,23692,23698,0.2172,0.21957142857142858,-1.191817942646676,SL,6,0.0
2_RSI_Momentum,LONG,23702,23739,0.2248,0.2389714285714286,6.204016268429099,TP,37,4.314946619217076
2_RSI_Momentum,LONG,23704,23740,0.2246,0.23940000000000006,6.489492430988451,TP,36,6.411398040961708
2_RSI_Momentum,SHORT,23765,23799,0.2376,0.2406,-1.3626262626262637,SL,34,1.304713804713813
2_RSI_Momentum,LONG,23797,23817,0.238,0.24508571428571427,2.877190876350537,TP,20,2.941176470588238
2_RSI_Momentum,SHORT,23837,23850,0.2452,0.2475857142857143,-1.0729666744348683,SL,13,0.24469820554648836
2_RSI_Momentum,SHORT,23889,23906,0.2409,0.24374285714285715,-1.2800984403724147,SL,17,0.373599003735995
2_RSI_Momentum,SHORT,23931,23952,0.2488,0.25175714285714285,-1.2885622416169022,SL,21,0.2009646302250806
2_RSI_Momentum,SHORT,23939,23952,0.2489,0.2513571428571429,-1.0872008264937245,SL,13,0.16070711128967916
2_RSI_Momentum,LONG,23952,23953,0.2508,0.24892857142857144,-0.8461836409204861,SL,1,0.0
2_RSI_Momentum,SHORT,23965,23978,0.2469,0.24915714285714285,-1.0141931377654299,SL,13,0.6075334143377891
2_RSI_Momentum,LONG,24007,24050,0.2476,0.24532857142857142,-1.0173782598661403,SL,43,0.3231017770597831
2_RSI_Momentum,LONG,24014,24022,0.2478,0.24571428571428572,-0.941692609247084,SL,8,0.0
2_RSI_Momentum,SHORT,24032,24039,0.2457,0.24751428571428571,-0.8384150241293092,SL,7,0.040700040700036216
2_RSI_Momentum,LONG,24039,24041,0.2479,0.2459714285714286,-0.8779634645306246,SL,2,0.040338846308991115
2_RSI_Momentum,SHORT,24050,24055,0.2448,0.24675714285714284,-0.8994864612511649,SL,5,0.0
2_RSI_Momentum,LONG,24055,24071,0.2473,0.2453857142857143,-0.8740742880249501,SL,16,0.6065507480792565
2_RSI_Momentum,LONG,24063,24070,0.2481,0.24568571428571429,-1.073109921114753,SL,7,0.241837968561071
2_RSI_Momentum,LONG,24135,24154,0.2434,0.24194285714285713,-0.6986618147670004,SL,19,1.7666392769104349
2_RSI_Momentum,LONG,24174,24195,0.2432,0.2412,-0.9223684210526322,SL,21,1.0690789473684175
2_RSI_Momentum,SHORT,24189,24264,0.2431,0.24517142857142857,-0.9520890873831992,SL,75,1.1929247223364925
2_RSI_Momentum,SHORT,24213,24220,0.2411,0.24272857142857143,-0.7754754992000927,SL,7,0.3732890916632152
2_RSI_Momentum,LONG,24220,24231,0.2435,0.2415142857142857,-0.9154884130243471,SL,11,0.1642710472279308
2_RSI_Momentum,LONG,24261,24267,0.2443,0.24287142857142857,-0.6847611250804003,SL,6,0.6958657388456845
2_RSI_Momentum,LONG,24270,24469,0.245,0.2496,1.7775510204081604,TIME,199,3.3877551020408285
2_RSI_Momentum,LONG,24290,24292,0.246,0.24437142857142857,-0.7620209059233429,SL,2,0.16260162601626482
2_RSI_Momentum,SHORT,24292,24305,0.2442,0.24597142857142856,-0.8254007254007217,SL,13,0.2866502866502892
2_RSI_Momentum,SHORT,24295,24303,0.2436,0.24541428571428572,-0.8447806708890445,SL,8,0.0
2_RSI_Momentum,LONG,24303,24471,0.2452,0.2534857142857143,3.2791656956420523,TP,168,3.3034257748776605
2_RSI_Momentum,LONG,24305,24378,0.2476,0.24545714285714285,-0.9654511885529647,SL,73,2.302100161550904
2_RSI_Momentum,LONG,24327,24339,0.2507,0.24817142857142854,-1.108604478887689,SL,12,0.5185480654168423
2_RSI_Momentum,SHORT,24339,24348,0.2481,0.25055714285714287,-1.0903840617262717,SL,9,0.2821442966545661
2_RSI_Momentum,LONG,24348,24356,0.2524,0.2497857142857143,-1.1357708852162076,SL,8,0.356576862123618
2_RSI_Momentum,LONG,24350,24356,0.2529,0.25005714285714287,-1.2241032593345778,SL,6,0.0
2_RSI_Momentum,LONG,24358,24378,0.2501,0.24712857142857142,-1.2880961900953896,SL,20,0.2798880447821007
2_RSI_Momentum,LONG,24387,24473,0.2495,0.26035714285714284,4.251560263383905,TP,86,4.008016032064131
2_RSI_Momentum,LONG,24390,24475,0.2496,0.26217142857142856,4.936630036630035,TP,85,4.887820512820508
2_RSI_Momentum,LONG,24418,24442,0.2496,0.24754285714285715,-0.9241758241758176,SL,24,0.6410256410256372
2_RSI_Momentum,SHORT,24437,24452,0.2491,0.25064285714285717,-0.7193725984974625,SL,15,0.6824568446406983
2_RSI_Momentum,SHORT,24469,24470,0.2496,0.25157142857142856,-0.8898351648351636,SL,1,0.0
2_RSI_Momentum,LONG,24470,24473,0.252,0.2614285714285715,3.641496598639488,TP,3,2.976190476190479
2_RSI_Momentum,LONG,24497,24654,0.2625,0.27895714285714296,6.1693877551020755,TP,157,6.171428571428568
2_RSI_Momentum,SHORT,24519,24532,0.262,0.26630000000000004,-1.7412213740458113,SL,13,0.22900763358778223
2_RSI_Momentum,LONG,24523,24673,0.264,0.28040000000000004,6.112121212121222,TP,150,5.8333333333333215
2_RSI_Momentum,LONG,24532,24673,0.2671,0.2803,4.841969299887679,TP,141,4.605016847622605
2_RSI_Momentum,SHORT,24561,24564,0.2713,0.2748,-1.3900847769996327,SL,3,0.22115739034279008
2_RSI_Momentum,SHORT,24565,24651,0.271,0.2747428571428572,-1.4811280969952616,SL,86,2.472324723247247
2_RSI_Momentum,SHORT,24573,24579,0.2691,0.27308571428571426,-1.58112756808408,SL,6,0.48309178743962217
2_RSI_Momentum,LONG,24579,24591,0.2731,0.2692428571428572,-1.5123554951090579,SL,12,0.0
2_RSI_Momentum,SHORT,24591,24649,0.2694,0.27264285714285713,-1.3037331636440828,SL,58,1.8930957683741625
2_RSI_Momentum,SHORT,24608,24645,0.2679,0.27131428571428573,-1.3744627526262423,SL,37,1.3437849944009135
2_RSI_Momentum,LONG,24641,24673,0.2696,0.2798857142857143,3.7151759220008485,TP,32,3.6350148367952433
2_RSI_Momentum,SHORT,24688,24818,0.2791,0.2827571428571429,-1.410334237600451,SL,130,2.185596560372624
2_RSI_Momentum,LONG,24712,24767,0.2799,0.2770714285714286,-1.1105649977032523,SL,55,1.0003572704537425
2_RSI_Momentum,LONG,24754,24765,0.2808,0.27808571428571427,-1.0666259666259703,SL,11,0.35612535612535645
2_RSI_Momentum,LONG,24799,24827,0.2768,0.28474285714285713,2.769529314616019,TP,28,2.601156069364156
2_RSI_Momentum,LONG,24858,24860,0.2879,0.28514285714285714,-1.0576737954646915,SL,2,0.17367141368530756
2_RSI_Momentum,SHORT,24860,25059,0.2856,0.2832,0.7403361344537862,TIME,199,3.361344537815125
2_RSI_Momentum,SHORT,24876,25075,0.2848,0.2809,1.269382022471915,TIME,199,3.0898876404494295
2_RSI_Momentum,LONG,24948,24951,0.2832,0.2811857142857143,-0.8112590799031393,SL,3,0.035310734463272944
2_RSI_Momentum,SHORT,24966,24977,0.2799,0.2817571428571428,-0.7635022712193051,SL,11,0.3572704537334766
2_RSI_Momentum,SHORT,25026,25031,0.2817,0.28377142857142856,-0.8353314062579188,SL,5,0.0
2_RSI_Momentum,SHORT,25067,25081,0.281,0.2833857142857143,-0.9490086426029426,SL,14,0.9964412811387987
2_RSI_Momentum,LONG,25081,25097,0.2839,0.2810142857142857,-1.1164544859860055,SL,16,0.6692497358224773
2_RSI_Momentum,SHORT,25095,25112,0.2812,0.2837571428571429,-1.0093680146311768,SL,17,0.49786628733997595
2_RSI_Momentum,LONG,25109,25118,0.2827,0.2807285714285715,-0.7973571175905598,SL,9,0.38910505836575515
2_RSI_Momentum,SHORT,25148,25210,0.2781,0.27984285714285717,-0.7267015975753891,SL,62,1.4742898238043842
2_RSI_Momentum,SHORT,25183,25204,0.2749,0.2766571428571428,-0.739193472951199,SL,21,0.32739177882864917
2_RSI_Momentum,SHORT,25271,25272,0.2747,0.27608571428571427,-0.6044464090696279,SL,1,0.0
2_RSI_Momentum,LONG,25570,25577,0.2743,0.27258571428571426,-0.7249674496120028,SL,7,0.0
2_RSI_Momentum,LONG,25611,25683,0.2763,0.2840142857142857,2.691996277338302,TP,72,2.388707926167208
2_RSI_Momentum,LONG,25613,25683,0.2771,0.2859,3.0757488271382076,TP,70,2.093107181522906
2_RSI_Momentum,LONG,25648,25657,0.2801,0.2772428571428572,-1.1200438618860535,SL,9,0.10710460549802463
2_RSI_Momentum,SHORT,25651,25667,0.2788,0.2814,-1.0325681492109007,SL,16,0.6097560975609682
2_RSI_Momentum,LONG,25665,25671,0.2812,0.27944285714285716,-0.724872993294042,SL,6,0.17780938833570428
2_RSI_Momentum,LONG,25682,25693,0.2828,0.29080000000000006,2.728854314002851,TP,11,2.7581329561527683
2_RSI_Momentum,LONG,25708,25774,0.2924,0.3026857142857143,3.417686144225132,TP,66,3.351573187414511
2_RSI_Momentum,LONG,25724,25803,0.2945,0.3111857142857143,5.565777346592293,TP,79,5.3650254668930515
2_RSI_Momentum,SHORT,25750,25774,0.2994,0.3021857142857143,-1.0304322931577423,SL,24,1.3360053440213773
2_RSI_Momentum,LONG,25772,25800,0.2984,0.3100000000000001,3.7873994638070076,TP,28,3.8538873994638103
2_RSI_Momentum,LONG,25814,25864,0.3103,0.30714285714285716,-1.1174485520924455,SL,50,2.9648727038349936
2_RSI_Momentum,SHORT,25855,25929,0.3136,0.29954285714285717,4.382507288629728,TP,74,3.9221938775510132
2_RSI_Momentum,SHORT,25872,25988,0.309,0.31305714285714287,-1.4129912159038416,SL,116,4.530744336569583
2_RSI_Momentum,SHORT,25882,25904,0.3091,0.31199999999999994,-1.0382076997735226,SL,22,1.2293756065997963
2_RSI_Momentum,SHORT,25911,25930,0.3086,0.2967714285714285,3.732978427923353,TP,19,3.5644847699287134
2_RSI_Momentum,LONG,25913,25921,0.31,0.3069,-1.0999999999999972,SL,8,0.29032258064516514
2_RSI_Momentum,LONG,25948,25955,0.3006,0.2972142857142857,-1.2263187909894444,SL,7,0.6986027944111931
2_RSI_Momentum,LONG,25969,26009,0.3038,0.29982857142857144,-1.4072510110034793,SL,40,3.258722843976288
2_RSI_Momentum,LONG,25987,25994,0.3107,0.3061285714285714,-1.571332015265066,SL,7,0.9655616350177029
2_RSI_Momentum,SHORT,26001,26032,0.3043,0.30785714285714283,-1.2689592037932351,SL,31,1.8402891883010166
2_RSI_Momentum,LONG,26021,26064,0.3055,0.30155714285714286,-1.3906242693476718,SL,43,1.6039279869067156
2_RSI_Momentum,LONG,26037,26062,0.3065,0.30354285714285717,-1.0648100675833034,SL,25,1.2724306688417666
2_RSI_Momentum,LONG,26040,26061,0.3074,0.3046714285714286,-0.9876289617994187,SL,21,0.9759271307742364
2_RSI_Momentum,LONG,26053,26061,0.3078,0.3050714285714286,-0.9864754478789517,SL,8,0.38986354775827775
2_RSI_Momentum,SHORT,26061,26130,0.3038,0.3062714285714286,-0.9135051255525242,SL,69,2.567478604344973
2_RSI_Momentum,LONG,26111,26118,0.3044,0.3015142857142857,-1.0480007508916966,SL,7,0.36136662286464843
2_RSI_Momentum,SHORT,26118,26127,0.2999,0.3025857142857143,-0.9955366074405773,SL,9,0.5001667222407474
2_RSI_Momentum,LONG,26129,26159,0.306,0.3030428571428571,-1.0663865546218565,SL,30,0.980392156862746
2_RSI_Momentum,SHORT,26155,26202,0.3057,0.2957571428571429,3.152488434038973,TP,47,3.10762185148839
2_RSI_Momentum,SHORT,26264,26270,0.3069,0.3101,-1.1426849136526493,SL,6,0.0
2_RSI_Momentum,LONG,26271,26276,0.3146,0.3109142857142857,-1.2715557170102647,SL,5,0.0
2_RSI_Momentum,SHORT,26295,26440,0.3074,0.3101285714285715,-0.9876289617994368,SL,145,3.318152244632396
2_RSI_Momentum,SHORT,26337,26431,0.3034,0.3054857142857143,-0.7874470289104488,SL,94,2.0435069215556965
2_RSI_Momentum,SHORT,26412,26418,0.2993,0.3017714285714286,-0.9257362417068389,SL,6,0.10023387905112677
2_RSI_Momentum,LONG,26417,26473,0.3015,0.2991428571428571,-0.881805259417211,SL,56,2.9850746268656745
2_RSI_Momentum,LONG,26480,26485,0.3015,0.2992285714285714,-0.8533759772565808,SL,5,0.09950248756219651
2_RSI_Momentum,SHORT,26485,26497,0.2984,0.30137142857142857,-1.0957870547682873,SL,12,0.3686327077747955
2_RSI_Momentum,LONG,26490,26689,0.2998,0.3033,1.0674449633088734,TIME,199,2.7018012008005323
2_RSI_Momentum,LONG,26499,26506,0.3032,0.30072857142857146,-0.9151149641914804,SL,7,0.26385224274405256
2_RSI_Momentum,SHORT,26510,26516,0.2992,0.30201428571428574,-1.0406035141329255,SL,6,0.401069518716589
2_RSI_Momentum,SHORT,26531,26549,0.2991,0.30147142857142856,-0.8928547547404145,SL,18,0.6018054162487357
2_RSI_Momentum,LONG,26548,26660,0.3008,0.29842857142857143,-0.8883738601823736,SL,112,2.3603723404255303
2_RSI_Momentum,LONG,26571,26587,0.3053,0.3027,-0.9516213560432332,SL,16,0.8516213560432332
2_RSI_Momentum,LONG,26611,26644,0.3033,0.30101428571428573,-0.8536149969384371,SL,33,0.5275304978569042
2_RSI_Momentum,LONG,26619,26644,0.3035,0.3012142857142857,-0.8531183807954793,SL,25,0.4612850082372364
2_RSI_Momentum,LONG,26639,26643,0.3044,0.30245714285714287,-0.7382579312934083,SL,4,0.06570302233902035
2_RSI_Momentum,SHORT,26660,26663,0.2983,0.30031428571428576,-0.7752550165222079,SL,3,0.10056989607778158
2_RSI_Momentum,SHORT,26691,26716,0.3001,0.29124285714285714,2.8513971533298372,TP,25,2.899033655448179
2_RSI_Momentum,LONG,26741,26756,0.2935,0.2914,-0.815502555366266,SL,15,0.37478705281089947
2_RSI_Momentum,SHORT,26779,26782,0.2917,0.2931571428571429,-0.5995347470493243,SL,3,0.06856359273227064
2_RSI_Momentum,LONG,26843,26896,0.2973,0.3046142857142857,2.3602373744654277,TP,53,2.421796165489399
2_RSI_Momentum,LONG,26862,26904,0.2986,0.3078000000000001,2.981044876088445,TP,42,2.5787006028131416
2_RSI_Momentum,LONG,26864,26904,0.3005,0.3091285714285715,2.771404801521293,TP,40,1.9301164725457662
2_RSI_Momentum,LONG,26880,26905,0.3026,0.3118,2.940317250495718,TP,25,2.5776602775941937
2_RSI_Momentum,SHORT,26919,26968,0.3065,0.30977142857142853,-1.1673502680027852,SL,49,1.598694942903757
2_RSI_Momentum,LONG,26947,26998,0.304,0.30188571428571426,-0.7954887218045181,SL,51,2.2368421052631673
2_RSI_Momentum,LONG,26963,26996,0.3067,0.30399999999999994,-0.9803390935767967,SL,33,1.336811216172171
2_RSI_Momentum,SHORT,27010,27171,0.3017,0.2915857142857143,3.252431459822917,TP,161,2.7510772290354755
2_RSI_Momentum,LONG,27059,27066,0.3001,0.2982285714285714,-0.7236016565906629,SL,7,0.0999666777740828
2_RSI_Momentum,SHORT,27066,27084,0.2971,0.29928571428571427,-0.8356830312064257,SL,18,0.6395153147088379
2_RSI_Momentum,SHORT,27095,27218,0.2963,0.28532857142857143,3.602810857721423,TP,123,2.058724265946674
2_RSI_Momentum,SHORT,27112,27121,0.2946,0.2966428571428571,-0.79343419648918,SL,9,0.40733197556007433
2_RSI_Momentum,SHORT,27123,27218,0.2955,0.2861285714285714,3.0713802272177957,TP,95,1.7935702199661494
2_RSI_Momentum,SHORT,27140,27144,0.2941,0.29587142857142856,-0.7023218535969367,SL,4,0.10200612036721081
2_RSI_Momentum,SHORT,27147,27218,0.2956,0.28805714285714284,2.4517108061086366,TP,71,1.8267929634641276
2_RSI_Momentum,SHORT,27158,27218,0.2944,0.28697142857142854,2.423291925465846,TP,60,1.4266304347826024
2_RSI_Momentum,SHORT,27204,27209,0.2911,0.29309999999999997,-0.7870491240123484,SL,5,0.10305736860186275
2_RSI_Momentum,SHORT,27251,27260,0.2807,0.28274285714285713,-0.8277724057203861,SL,9,0.6412540078375575
2_RSI_Momentum,SHORT,27261,27273,0.2807,0.2830714285714286,-0.9448267087383612,SL,12,0.1781261132882082
2_RSI_Momentum,LONG,27263,27360,0.2824,0.2926285714285715,3.5220153783893524,TP,97,3.5410764872521283
2_RSI_Momentum,LONG,27265,27370,0.2824,0.2937714285714286,3.926709834075299,TP,105,3.966005665722395
2_RSI_Momentum,LONG,27280,27369,0.2837,0.29352857142857136,3.364424190543304,TP,89,3.2781106802960784
2_RSI_Momentum,SHORT,27320,27333,0.2857,0.2877571428571429,-0.820036001800094,SL,13,0.280014000700043
2_RSI_Momentum,LONG,27333,27375,0.2889,0.28674285714285713,-0.8466745784502795,SL,42,2.353755624783672
2_RSI_Momentum,LONG,27350,27351,0.2911,0.28881428571428575,-0.8851989988712744,SL,1,0.0
