vol_thresh,min_bars,sl_type,sl_value,tp_type,tp_value,session,max_hold,trades,return,max_dd,return_dd,win_rate,top5_pct,without_top5
1.3,4,atr,1.0,atr_multiple,6.0,asia_eu,90,74,-2.268372613579268,-6.380971459998584,0.35549016757078106,25.675675675675674,0.0,-7.0841081717872765
1.3,4,atr,1.5,rr_multiple,2.5,overnight,90,101,-3.2026582565497357,-9.015039402669485,0.3552572666073297,32.67326732673268,0.0,-9.443717789294443
1.3,5,atr,1.5,atr_multiple,5.0,overnight,90,56,1.4844335934598356,-4.195597571344922,0.35380742986367786,28.57142857142857,545.2075092208091,-6.608809827479485
1.3,4,atr,1.5,rr_multiple,2.5,all,90,275,-3.841336532999401,-11.132398855258462,0.3450591901120144,37.81818181818182,0.0,-10.707835337712801
1.2,5,atr,1.0,atr_multiple,5.0,overnight,90,69,1.4732140615485587,-4.284378891755042,0.34385709078710247,21.73913043478261,555.4537371116278,-6.709808498976904
1.2,3,atr,1.5,atr_multiple,6.0,all,90,610,-6.088416144066132,-17.713034984120497,0.3437251803276128,30.0,0.0,-17.313803725495816
1.3,5,atr,1.0,rr_multiple,2.5,overnight,90,56,-1.1381352539714908,-3.316035138100172,0.34322171104120236,37.5,0.0,-5.676497586227808
1.2,5,atr,1.5,atr_multiple,4.0,all,90,183,-3.0307295507204137,-8.851681877473725,0.34239024771475246,34.97267759562842,0.0,-10.390915006477403
1.5,5,atr,1.0,atr_multiple,5.0,overnight,90,32,0.9534695278864205,-2.786105210157224,0.34222308777514354,21.875,754.3660460549747,-6.2391808499694035
1.3,5,atr,1.0,atr_multiple,3.0,asia_eu,90,39,-0.6938823315191992,-2.0283407442157437,0.3420935725409826,43.58974358974359,0.0,-3.168538141500907
1.3,3,atr,1.5,atr_multiple,5.0,asia_eu,90,156,-2.3238640279248832,-6.834319823525345,0.3400285745957621,33.97435897435898,0.0,-8.586559413416945
1.5,4,atr,1.0,atr_multiple,4.0,all,90,180,-4.5904899935540815,-13.563394032758403,0.3384469980350861,27.77777777777778,0.0,-11.756216322858847
1.2,3,atr,2.0,atr_multiple,3.0,overnight,90,245,-4.680092143094082,-13.848793856688044,0.33794222020525705,48.16326530612245,0.0,-10.461885609859387
1.2,4,atr,2.0,atr_multiple,2.0,asia_eu,90,93,-1.839406005846761,-5.446269276544876,0.33773688234043464,63.44086021505376,0.0,-5.760310084601995
1.3,4,atr,1.5,atr_multiple,4.0,overnight,90,101,-3.1911684339952577,-9.538864850848947,0.33454383554991324,30.693069306930692,0.0,-9.802003741777904
1.3,3,atr,2.0,atr_multiple,3.0,overnight,90,208,-4.845941193744918,-14.495901814823736,0.3342973245575782,46.63461538461539,0.0,-10.627734660510235
1.3,5,atr,1.0,atr_multiple,6.0,overnight,90,56,1.5281856640415727,-4.580593746084269,0.3336217417988543,19.642857142857142,642.7559166484995,-8.294318108959793
1.2,4,atr,2.0,atr_multiple,5.0,all,90,327,-4.452710972821314,-13.412135473314956,0.3319912016755657,36.391437308868504,0.0,-13.472530735169116
1.2,4,atr,2.0,rr_multiple,2.5,all,90,327,-4.452710972821292,-13.41213547331491,0.3319912016755651,36.391437308868504,0.0,-13.472530735169052
1.3,4,atr,1.0,rr_multiple,2.5,overnight,90,101,-1.7131588369336863,-5.183178206070355,0.33052285081136035,39.603960396039604,0.0,-6.251521169190002
1.3,5,atr,2.0,atr_multiple,6.0,overnight,90,56,1.8553612637835857,-5.633605886884867,0.3293381363618103,33.92857142857143,552.872339494917,-8.402417961379177
1.5,5,atr,1.5,atr_multiple,3.0,overnight,90,32,0.9655063354191439,-2.9429897817619945,0.3280698904911204,37.5,560.6118628675617,-4.447236717678447
1.5,5,atr,1.5,rr_multiple,2.0,overnight,90,32,0.9655063354190551,-2.9429897817619963,0.32806989049109003,37.5,560.6118628676063,-4.447236717678468
1.3,4,atr,2.0,atr_multiple,3.0,asia_eu,90,74,-1.4558592956026855,-4.449268901329311,0.32721315071959745,50.0,0.0,-5.6687633061634966
1.2,4,atr,2.0,rr_multiple,2.5,asia_eu,90,93,-2.4207968708631684,-7.412941002328593,0.32656362300775554,35.483870967741936,0.0,-8.576757406739457
1.2,4,atr,2.0,atr_multiple,5.0,asia_eu,90,93,-2.4207968708630796,-7.4129410023285365,0.3265636230077461,35.483870967741936,0.0,-8.576757406739414
1.3,4,atr,1.0,atr_multiple,3.0,overnight,90,101,-2.1373486082981548,-6.655804076976472,0.32112552947458256,31.683168316831683,0.0,-7.685117412623335
1.3,3,atr,1.5,atr_multiple,4.0,overnight,90,208,-4.498756805006731,-14.037256614823276,0.3204868962968209,34.61538461538461,0.0,-11.23470382527055
1.3,3,atr,1.5,atr_multiple,6.0,all,90,523,-5.558654655211378,-17.35917132531805,0.3202142862144679,29.82791586998088,0.0,-16.78404223664107
1.3,5,atr,1.0,rr_multiple,2.0,asia_eu,90,39,-0.7465255435347237,-2.34285802782963,0.3186388311485899,48.717948717948715,0.0,-3.517643829379222
1.3,4,atr,2.0,atr_multiple,6.0,all,90,275,-4.785162586786596,-15.09853170293525,0.3169290021662391,33.45454545454545,0.0,-15.716013885608191
1.3,3,atr,1.5,atr_multiple,6.0,overnight,90,208,-4.971115062574184,-15.778304922719693,0.31506014663312243,26.442307692307693,0.0,-15.188604150742641
1.3,4,atr,1.0,atr_multiple,5.0,overnight,90,101,1.8952740147339968,-6.049573182126677,0.3132905343361313,24.752475247524753,432.4524830389767,-6.300885522375671
1.5,5,atr,1.0,rr_multiple,2.0,overnight,90,32,-0.9520767422860982,-3.0481051210977848,0.3123503634097779,43.75,0.0,-4.153249079180186
1.5,5,atr,1.0,atr_multiple,2.0,overnight,90,32,-0.952076742286076,-3.0481051210977714,0.312350363409772,43.75,0.0,-4.1532490791801635
1.2,3,atr,2.0,atr_multiple,4.0,overnight,90,245,-5.092302171155173,-16.36890048322105,0.31109616533957424,39.59183673469388,0.0,-11.879875431577318
1.2,3,atr,2.0,rr_multiple,2.0,overnight,90,245,-5.092302171155084,-16.368900483221093,0.311096165339568,39.59183673469388,0.0,-11.879875431577233
1.2,5,atr,1.5,rr_multiple,2.0,overnight,90,69,-1.9211353342770199,-6.248735479061849,0.3074438565553504,36.231884057971016,0.0,-7.702928801042267
1.2,5,atr,1.5,atr_multiple,3.0,overnight,90,69,-1.9211353342769533,-6.248735479061858,0.3074438565553393,36.231884057971016,0.0,-7.702928801042267
1.5,4,atr,1.0,atr_multiple,4.0,asia_eu,90,44,-0.9833034054964135,-3.2538356697626156,0.30219823780103516,34.090909090909086,0.0,-4.343045026736844
1.3,5,atr,1.0,atr_multiple,3.0,overnight,90,56,-1.2479335168644714,-4.23862011628677,0.29441975988112845,28.57142857142857,0.0,-6.795702321189652
1.3,3,atr,2.0,atr_multiple,6.0,asia_eu,90,156,1.7750750526566024,-6.041163124324197,0.2938300152017785,36.53846153846153,428.337096100677,-5.828229881500249
1.2,3,atr,1.0,atr_multiple,4.0,overnight,90,245,-3.706370255744193,-12.649178248824514,0.293012730379432,28.97959183673469,0.0,-10.442317276008023
1.2,4,atr,1.5,atr_multiple,6.0,asia_eu,90,93,1.7404255462507727,-5.9424997815492,0.2928776794665774,32.25806451612903,415.60724233517743,-5.492909071419009
1.3,4,atr,2.0,atr_multiple,5.0,asia_eu,90,74,-2.2410263250388924,-7.702075774998941,0.2909639414757901,33.78378378378378,0.0,-8.396986860915227
1.3,4,atr,2.0,rr_multiple,2.5,asia_eu,90,74,-2.2410263250388924,-7.702075774998941,0.2909639414757901,33.78378378378378,0.0,-8.396986860915183
1.5,3,atr,1.5,atr_multiple,6.0,all,90,377,-4.56925417305565,-15.713357447315351,0.29078789739084776,29.44297082228117,0.0,-15.794641754485326
1.2,4,atr,1.0,atr_multiple,4.0,overnight,90,123,-2.3755473865982033,-8.204407517271267,0.28954526961238697,25.203252032520325,0.0,-9.111494406862024
1.5,3,atr,2.0,atr_multiple,3.0,all,90,377,-5.314899395906856,-18.433047459456333,0.2883353611277261,50.132625994694955,0.0,-11.43762563934473
1.5,3,atr,1.5,atr_multiple,5.0,overnight,90,148,-2.866945895460829,-9.99200231368864,0.28692406241071705,30.405405405405407,0.0,-11.063105432570499
1.5,4,atr,2.0,rr_multiple,2.5,overnight,90,70,2.0773489423662546,-7.250932600810994,0.286494035558117,37.142857142857146,407.198145439966,-6.3815774252658795
1.5,4,atr,2.0,atr_multiple,5.0,overnight,90,70,2.0773489423662324,-7.250932600811055,0.28649403555811154,37.142857142857146,407.1981454399692,-6.3815774252658795
1.5,5,atr,2.0,atr_multiple,3.0,all,90,86,1.0730499664321962,-3.753844638601668,0.28585359004945776,48.837209302325576,559.2199654945189,-4.927659685588878
1.2,3,atr,2.0,rr_multiple,2.5,asia_eu,90,187,-2.3039926242239153,-8.104381221824982,0.28428976391427596,38.50267379679144,0.0,-8.766136989180197
1.2,3,atr,2.0,atr_multiple,5.0,asia_eu,90,187,-2.30399262422376,-8.104381221824859,0.2842897639142611,38.50267379679144,0.0,-8.766136989180062
1.3,5,atr,2.0,atr_multiple,5.0,asia_eu,90,39,0.9892993603399254,-3.4857229662188685,0.2838146834752809,35.8974358974359,608.4022352188382,-5.029620060973846
1.3,5,atr,2.0,rr_multiple,2.5,asia_eu,90,39,0.989299360339881,-3.48572296621887,0.28381468347526806,35.8974358974359,608.4022352188608,-5.029620060973846
1.3,5,atr,2.0,atr_multiple,4.0,overnight,90,56,1.3386071371565693,-4.779692780312855,0.280061334207541,39.285714285714285,505.21224068465165,-5.424199974436801
1.3,5,atr,2.0,rr_multiple,2.0,overnight,90,56,1.338607137156525,-4.779692780312832,0.28006133420753304,39.285714285714285,505.2122406846668,-5.424199974436823
1.3,5,atr,1.0,atr_multiple,6.0,asia_eu,90,39,-0.9585351317368561,-3.425118718769609,0.27985457160480165,28.205128205128204,0.0,-4.955005455462411
1.3,5,atr,1.5,atr_multiple,5.0,all,90,143,2.2942653432150237,-8.214783854969015,0.27928493113391567,32.16783216783217,392.13885965128355,-6.702440611042977
1.5,5,atr,1.0,atr_multiple,2.0,asia_eu,90,22,0.42489424599480174,-1.5244479160471331,0.27872008057615055,54.54545454545454,626.6611148853184,-2.23775277303979
1.5,5,atr,1.0,rr_multiple,2.0,asia_eu,90,22,0.42489424599473513,-1.524447916047217,0.2787200805760915,54.54545454545454,626.6611148854219,-2.2377527730398787
1.2,5,atr,2.0,atr_multiple,6.0,overnight,90,69,2.058999109914652,-7.5042963960884155,0.27437603757067713,34.78260869565217,498.1925041039947,-8.198780115248113
1.3,5,atr,1.5,atr_multiple,4.0,all,90,143,1.8781154935810747,-6.859087152608391,0.27381420468857287,37.06293706293706,391.89205780540414,-5.482069962175924
1.5,3,atr,1.0,rr_multiple,2.5,overnight,90,148,-2.1842157012530024,-8.023779757416502,0.27221780349019403,42.567567567567565,0.0,-6.759933361623631
1.3,4,atr,2.0,atr_multiple,3.0,overnight,90,101,-2.068600237336067,-7.6791282114365425,0.2693795676253062,44.554455445544555,0.0,-7.850393704101382
1.2,5,atr,2.0,atr_multiple,4.0,asia_eu,90,52,0.6826566160319327,-2.5533918760961254,0.2673528581424191,46.15384615384615,727.8847733602552,-4.286296946400887
1.2,5,atr,2.0,rr_multiple,2.0,asia_eu,90,52,0.6826566160318439,-2.553391876096113,0.2673528581423856,46.15384615384615,727.8847733603467,-4.286296946400953
1.3,3,atr,2.0,atr_multiple,6.0,all,90,523,-5.930414010458361,-22.430696480955227,0.2643883133764293,34.22562141491396,0.0,-17.71971307850457
1.5,3,atr,2.0,atr_multiple,4.0,overnight,90,148,2.2738662450872846,-8.803089955003514,0.25830319316399364,43.24324324324324,296.2045967136832,-4.4614300959820845
1.5,3,atr,2.0,rr_multiple,2.0,overnight,90,148,2.2738662450872846,-8.803089955003527,0.25830319316399325,43.24324324324324,296.2045967136823,-4.46143009598206
1.3,3,atr,1.5,atr_multiple,5.0,overnight,90,208,-3.3847665911568523,-13.249846034909563,0.25545705076413405,31.25,0.0,-11.810117844627037
1.2,3,atr,1.5,atr_multiple,5.0,overnight,90,245,-3.4647954943296746,-13.709814341930798,0.2527237355602086,31.428571428571427,0.0,-11.890146747799843
1.2,3,atr,2.0,atr_multiple,6.0,all,90,610,-5.483745898127772,-21.84361713987229,0.2510456882215723,34.59016393442623,0.0,-17.273044966173984
1.2,5,atr,1.5,atr_multiple,4.0,overnight,90,69,-1.7783578261596351,-7.106973043336849,0.25022718044877584,30.434782608695656,0.0,-8.389193133942278
1.2,4,atr,1.0,atr_multiple,6.0,overnight,90,123,2.0318151110935307,-8.163492825558356,0.24889041425164252,21.138211382113823,502.87494331456963,-8.185673977074918
1.2,4,atr,1.5,atr_multiple,2.0,asia_eu,90,93,-1.1818532775273938,-4.773935002620985,0.2475637554509085,59.13978494623656,0.0,-5.10275735628263
1.3,4,atr,2.0,atr_multiple,2.0,asia_eu,90,74,-1.153551732010189,-4.665110327005877,0.2472721224474346,60.810810810810814,0.0,-4.977898474105417
1.2,3,atr,1.5,atr_multiple,6.0,overnight,90,245,-3.7931686924406285,-15.449288046536058,0.2455238507441195,27.755102040816325,0.0,-14.010657780609066
1.5,4,atr,1.5,atr_multiple,4.0,overnight,90,70,-1.872281431361741,-7.635202256988455,0.24521700517468978,30.0,0.0,-8.324529514884777
1.5,3,atr,2.0,rr_multiple,2.5,overnight,90,148,2.1651065831408496,-9.035624615718662,0.23961891681227668,39.189189189189186,390.6933004360944,-6.293819784491291
1.5,3,atr,2.0,atr_multiple,5.0,overnight,90,148,2.165106583140783,-9.03562461571868,0.23961891681226885,39.189189189189186,390.6933004361053,-6.293819784491337
1.2,5,atr,1.0,atr_multiple,6.0,overnight,90,69,1.4085446223301452,-5.8888166521304495,0.2391897567095358,18.84057971014493,704.7483266957556,-8.518150034304599
1.2,5,atr,1.0,atr_multiple,4.0,overnight,90,69,-1.2728210845190338,-5.33585524488944,0.2385411571534128,23.18840579710145,0.0,-7.883656392301679
1.5,4,atr,1.5,atr_multiple,2.0,asia_eu,90,44,-0.8455105233997146,-3.582087259622038,0.2360385055189661,50.0,0.0,-4.484685546787412
1.3,5,atr,1.5,rr_multiple,2.0,overnight,90,56,-1.0135732609895278,-4.309290097857774,0.23520655095682544,35.714285714285715,0.0,-6.795366727754775
1.3,5,atr,1.5,atr_multiple,3.0,overnight,90,56,-1.0135732609894612,-4.3092900978577715,0.23520655095681012,35.714285714285715,0.0,-6.795366727754775
1.2,5,atr,1.5,atr_multiple,5.0,overnight,90,69,1.343919841986088,-5.771856804773091,0.23284012189538744,28.985507246376812,608.8921604455464,-6.839102718539376
1.5,4,atr,1.0,atr_multiple,6.0,overnight,90,70,1.55919032473453,-6.697033822557613,0.23281804542821788,20.0,637.6680813632319,-8.383268703801289
1.2,4,atr,2.0,rr_multiple,2.5,overnight,90,123,2.104929292095296,-9.117399552541874,0.23086947982974537,36.58536585365854,409.2924185428444,-6.5103867161383135
1.2,4,atr,2.0,atr_multiple,5.0,overnight,90,123,2.1049292920952736,-9.117399552541865,0.23086947982974318,36.58536585365854,409.2924185428476,-6.5103867161383135
1.5,5,atr,1.0,rr_multiple,2.5,overnight,90,32,0.5780208993131392,-2.5228571739892103,0.22911360392199961,43.75,714.2660110167183,-3.5505859210537816
1.5,4,atr,1.0,atr_multiple,5.0,overnight,90,70,1.4371956687681018,-6.311193743837194,0.22772168421726974,22.857142857142858,570.2883549694415,-6.758963868341566
1.3,5,atr,1.0,atr_multiple,2.0,asia_eu,90,39,-0.5187696978011997,-2.33759013242371,0.22192500327819142,51.28205128205128,0.0,-3.2898879836456536
1.2,5,atr,1.5,atr_multiple,5.0,all,90,183,1.8247402757763238,-8.290423442497719,0.22010218035697468,32.240437158469945,493.0403561367336,-7.171965678481662
1.2,5,atr,1.5,rr_multiple,2.5,overnight,90,69,-1.3767260561178458,-6.321791331856162,0.21777467553862154,33.33333333333333,0.0,-7.617785588862553
1.2,5,atr,2.0,atr_multiple,5.0,asia_eu,90,52,0.7660896773858978,-3.5600847077370554,0.21518860933869682,38.46153846153847,785.6677356431602,-5.252829743927873
1.2,5,atr,2.0,rr_multiple,2.5,asia_eu,90,52,0.7660896773858312,-3.560084707737084,0.2151886093386764,38.46153846153847,785.6677356432225,-5.2528297439278955
1.3,3,atr,1.0,atr_multiple,4.0,overnight,90,208,-2.548297011533619,-11.86822220752913,0.21471598416121623,28.846153846153843,0.0,-9.284244031797446
1.2,5,atr,1.5,rr_multiple,2.0,asia_eu,90,52,0.3770113505210985,-1.8084924251906795,0.20846719912655873,50.0,1039.4879883948088,-3.541976353030769
1.2,5,atr,1.5,atr_multiple,3.0,asia_eu,90,52,0.3770113505210541,-1.808492425190681,0.208467199126534,50.0,1039.4879883949195,-3.541976353030769
1.5,3,atr,1.5,rr_multiple,2.5,overnight,90,148,-1.7110178587968954,-8.24739447624988,0.20746162484699063,37.16216216216216,0.0,-7.860118449379641
1.3,4,atr,1.5,atr_multiple,3.0,asia_eu,90,74,-0.851748588667717,-4.123570848668236,0.2065560699515569,47.2972972972973,0.0,-4.852960960957068
1.3,4,atr,1.5,rr_multiple,2.0,asia_eu,90,74,-0.8517485886676948,-4.1235708486682485,0.20655606995155087,47.2972972972973,0.0,-4.8529609609571125
1.5,3,atr,1.5,atr_multiple,4.0,overnight,90,148,-1.8742320688871632,-9.35714669675099,0.20029952822455357,35.13513513513514,0.0,-8.4575566061458
1.3,4,atr,2.0,rr_multiple,2.0,overnight,90,101,-1.856910786247752,-9.3418049097529,0.19877430584202482,37.62376237623762,0.0,-8.619717897841102
1.3,4,atr,2.0,atr_multiple,4.0,overnight,90,101,-1.856910786247752,-9.341804909752923,0.19877430584202432,37.62376237623762,0.0,-8.619717897841124
1.2,4,atr,2.0,rr_multiple,2.0,overnight,90,123,-2.0926823343052567,-10.568011998901031,0.1980204351133283,38.21138211382114,0.0,-8.880255594727432
1.2,4,atr,2.0,atr_multiple,4.0,overnight,90,123,-2.0926823343052345,-10.568011998900994,0.1980204351133269,38.21138211382114,0.0,-8.88025559472741
1.5,5,atr,1.0,atr_multiple,3.0,overnight,90,32,0.5540208350785413,-2.802219922059948,0.1977078353904762,31.25,912.7645425685943,-4.502884905960811
1.3,5,atr,2.0,atr_multiple,2.0,asia_eu,90,39,0.40911478575979293,-2.09562586860375,0.19522319889683998,61.53846153846154,889.5241995786478,-3.2300602376279044
1.2,4,atr,2.0,atr_multiple,3.0,asia_eu,90,93,-0.9808480337662611,-5.061017277225384,0.1938045219051286,53.76344086021505,0.0,-5.33660253080043
1.5,5,atr,1.0,atr_multiple,4.0,overnight,90,32,0.541439701984283,-2.793864354837189,0.19379598764229738,25.0,1073.329754778781,-5.269993723598585
1.3,3,atr,1.0,atr_multiple,5.0,overnight,90,208,-2.2278516373726798,-11.526103725175199,0.19328748816537447,25.0,0.0,-10.65320289084287
1.2,5,atr,2.0,atr_multiple,3.0,overnight,90,69,-1.290913047185589,-6.703251112928853,0.1925801414026917,43.47826086956522,0.0,-7.072706513950904
1.3,4,atr,2.0,rr_multiple,2.5,overnight,90,101,1.59984850541032,-8.524489419611088,0.18767675419125684,36.633663366336634,528.7329605913304,-6.859077862221815
1.3,4,atr,2.0,atr_multiple,5.0,overnight,90,101,1.5998485054102756,-8.524489419611125,0.18767675419125082,36.633663366336634,528.7329605913436,-6.859077862221838
1.2,4,atr,1.5,atr_multiple,6.0,overnight,90,123,-2.1291510579234356,-11.410811146228808,0.18659068410111274,24.390243902439025,0.0,-12.346640146091886
1.5,5,atr,1.0,atr_multiple,3.0,asia_eu,90,22,0.25492592950984333,-1.40364593911527,0.181616975054639,50.0,908.9646239526207,-2.0622605870170267
1.2,4,atr,1.5,atr_multiple,5.0,all,90,327,-2.0115957999978153,-11.360870687832831,0.17706352402656753,31.49847094801223,0.0,-11.030125390121185
1.5,3,atr,2.0,atr_multiple,2.0,overnight,90,148,-1.4865819901200068,-8.414957097538112,0.17665948535316034,62.83783783783784,0.0,-5.16560308015459
1.5,5,atr,1.0,atr_multiple,6.0,asia_eu,90,22,0.32480756847243114,-1.8878629347565512,0.1720503975646498,36.36363636363637,1050.9743489481955,-3.0888366596151666
1.3,5,atr,1.5,rr_multiple,2.5,all,90,143,1.300000026235268,-7.560270043884287,0.17195153330361185,39.16083916083916,528.1922050877529,-5.566498778478163
1.5,4,atr,1.5,rr_multiple,2.5,overnight,90,70,-1.1978712485561562,-6.979193361734448,0.17163462687878087,32.857142857142854,0.0,-7.278689220581031
1.2,4,atr,1.5,atr_multiple,5.0,overnight,90,123,-1.618334981762432,-9.897616510932352,0.16350754547571225,27.64227642276423,0.0,-10.043686235232611
1.3,3,atr,2.0,atr_multiple,4.0,overnight,90,208,-2.3562647277872495,-14.46926983224239,0.1628461391007237,40.38461538461539,0.0,-9.143837988209405
1.3,3,atr,2.0,rr_multiple,2.0,overnight,90,208,-2.3562647277871607,-14.469269832242414,0.1628461391007173,40.38461538461539,0.0,-9.14383798820932
1.3,4,atr,1.5,atr_multiple,4.0,asia_eu,90,74,0.6134663192829568,-3.847844863076576,0.15943114681407783,40.54054054054054,827.8509014185026,-4.465120134799909
1.5,4,atr,1.0,atr_multiple,6.0,asia_eu,90,44,-0.6962599013114213,-4.370082349429518,0.15932420619083137,27.27272727272727,0.0,-5.351327269717539
1.3,4,atr,1.5,rr_multiple,2.5,asia_eu,90,74,0.6585668198678619,-4.20585200607344,0.15658345061044987,43.24324324324324,730.2589180851046,-4.150676113766664
1.5,3,atr,1.0,atr_multiple,5.0,overnight,90,148,-1.4134354880306592,-9.149421804163838,0.1544835857701319,24.324324324324326,0.0,-9.609595025140333
1.2,4,atr,2.0,atr_multiple,6.0,overnight,90,123,1.6148008824171591,-10.525246939981402,0.1534216623728937,33.33333333333333,646.8566439132102,-8.830645911467379
1.5,4,atr,1.0,atr_multiple,3.0,overnight,90,70,0.6641783029104827,-4.339544426996678,0.15305254136322988,32.857142857142854,833.8075903636463,-4.873790800305571
1.5,4,atr,2.0,atr_multiple,5.0,all,90,180,-1.7167924877725032,-11.54958576866714,0.1486453732765021,36.11111111111111,0.0,-10.736612250120317
1.5,4,atr,2.0,rr_multiple,2.5,all,90,180,-1.7167924877723477,-11.54958576866701,0.1486453732764903,36.11111111111111,0.0,-10.736612250120118
1.5,5,atr,1.5,atr_multiple,5.0,overnight,90,32,0.4542526802444283,-3.0958385402427355,0.14673009407293303,28.125,1583.4029584559723,-6.738397697611394
1.3,4,atr,1.5,atr_multiple,2.0,asia_eu,90,74,-0.6478831744473221,-4.421961432428702,0.14651488583686745,58.108108108108105,0.0,-4.428069650485615
1.5,4,atr,2.0,atr_multiple,6.0,overnight,90,70,1.2448615824348896,-8.55227173354374,0.1455591708519142,32.857142857142854,824.0096224271813,-9.012917642727874
1.3,5,atr,2.0,atr_multiple,6.0,all,90,143,1.533108567776191,-10.973089918094209,0.13971530163515322,34.26573426573427,712.9861203944004,-9.397742731045419
1.5,3,atr,1.5,atr_multiple,6.0,overnight,90,148,-1.3797377287206118,-9.966253307378992,0.13844096534241782,27.7027027027027,0.0,-11.322196757256435
1.3,4,atr,2.0,atr_multiple,4.0,asia_eu,90,74,-0.5857607361114456,-4.295977250204139,0.1363509865150266,41.891891891891895,0.0,-5.949263739982195
1.3,4,atr,2.0,rr_multiple,2.0,asia_eu,90,74,-0.5857607361114234,-4.295977250204151,0.13635098651502103,41.891891891891895,0.0,-5.949263739982128
1.3,4,atr,1.5,atr_multiple,6.0,overnight,90,101,-1.3890507697112822,-10.228945330801292,0.13579608892117032,24.752475247524753,0.0,-11.331509798247101
1.5,4,atr,1.5,atr_multiple,6.0,overnight,90,70,-1.1684101145984913,-8.686832014017373,0.1345035926460998,22.857142857142858,0.0,-11.11086914313431
1.5,3,atr,1.5,atr_multiple,6.0,asia_eu,90,109,-1.0432697431305755,-7.894185484040962,0.13215673044922363,30.275229357798167,0.0,-8.392566026949957
1.5,4,atr,2.0,atr_multiple,2.0,asia_eu,90,44,-0.38278360932679484,-2.950439534507927,0.129737825449331,56.81818181818182,0.0,-4.140290732135562
1.2,5,atr,2.0,atr_multiple,5.0,all,90,183,1.2343615563555523,-9.801740011375024,0.12593290119132547,37.704918032786885,730.7275340767108,-7.7854582059922635
1.2,5,atr,2.0,rr_multiple,2.5,all,90,183,1.2343615563555301,-9.801740011374998,0.12593290119132355,37.704918032786885,730.7275340767203,-7.785458205992242
1.5,4,atr,1.5,atr_multiple,6.0,all,90,180,1.2238052504704418,-9.860711059050868,0.1241092293589868,28.888888888888886,890.9191004796361,-9.679309478643358
1.3,4,atr,1.5,atr_multiple,5.0,asia_eu,90,74,0.6943175418732729,-5.610740530260312,0.12374793276014491,33.78378378378378,886.6203379029599,-5.461642994003062
1.3,5,atr,1.5,atr_multiple,4.0,overnight,90,56,-0.5979017222497909,-4.8748566245242095,0.12265011431144329,30.357142857142854,0.0,-7.208737030032435
1.5,3,atr,1.0,atr_multiple,4.0,overnight,90,148,-1.087031721057243,-8.969609652104625,0.1211905270372811,28.37837837837838,0.0,-7.670356258315886
1.3,3,atr,2.0,atr_multiple,6.0,overnight,90,208,-1.8493917620852978,-15.828960268475381,0.11683595957774352,32.69230769230769,0.0,-12.294838555969818
1.3,4,atr,1.5,atr_multiple,5.0,all,90,275,-1.1845591869340297,-10.28802542002953,0.11513960537343128,32.0,0.0,-10.181265141191993
1.5,4,atr,2.0,atr_multiple,6.0,all,90,180,-1.446203133412363,-13.213085678647577,0.10945233903609933,33.33333333333333,0.0,-12.377054432233969
1.2,4,atr,2.0,atr_multiple,6.0,asia_eu,90,93,-0.8051932944494303,-7.357083428632046,0.10944463281683155,33.33333333333333,0.0,-8.038527912119214
1.2,4,atr,2.0,atr_multiple,6.0,all,90,327,-1.4254176257536972,-13.069417458430651,0.10906512323808336,33.94495412844037,0.0,-12.360716700812048
1.5,4,atr,2.0,atr_multiple,2.0,overnight,90,70,-0.4508712877630824,-4.2100261944702675,0.10709465141933966,60.0,0.0,-4.129892377797667
1.5,4,atr,1.0,rr_multiple,2.5,overnight,90,70,0.43581209204621113,-4.123978287099474,0.10567759132231798,41.42857142857143,1039.483758561028,-4.094383822619189
1.3,5,atr,2.0,rr_multiple,2.5,all,90,143,1.0638795779977241,-10.13706734901412,0.10494944359831955,37.06293706293706,847.8233767137024,-7.955940184350062
1.3,5,atr,2.0,atr_multiple,5.0,all,90,143,1.0638795779976797,-10.13706734901417,0.10494944359831465,37.06293706293706,847.8233767137419,-7.955940184350151
1.5,4,atr,1.5,atr_multiple,3.0,all,90,180,-0.7757341574315515,-7.539854313545725,0.10288450216311293,42.22222222222222,0.0,-6.898460400869418
1.5,4,atr,1.5,rr_multiple,2.0,all,90,180,-0.7757341574313961,-7.539854313545709,0.10288450216309254,42.22222222222222,0.0,-6.898460400869283
1.5,4,atr,2.0,atr_multiple,3.0,all,90,180,0.6918327459509914,-6.987780021751758,0.09900608545166491,49.44444444444444,885.0009311168969,-5.430893497486871
1.5,4,atr,1.5,rr_multiple,2.0,asia_eu,90,44,0.283639637117986,-3.005497057266382,0.0943736199748495,45.45454545454545,1410.6675685193568,-3.7175727351714336
1.5,4,atr,1.5,atr_multiple,3.0,asia_eu,90,44,0.2836396371179638,-3.0054970572663557,0.09437361997484293,45.45454545454545,1410.6675685194436,-3.717572735171389
1.5,3,atr,1.0,atr_multiple,3.0,overnight,90,148,-0.7272865056302792,-8.137896215374745,0.08937033434467168,36.486486486486484,0.0,-6.319881703692589
1.5,4,atr,1.5,atr_multiple,5.0,overnight,90,70,-0.6793638790130135,-7.822477805291698,0.08684765823860081,27.142857142857142,0.0,-8.875523416122682
1.3,4,atr,1.0,atr_multiple,4.0,overnight,90,101,-0.5856396144153296,-6.859374246825338,0.08537799416417262,26.732673267326735,0.0,-7.196474922197975
