timestamp,direction,signal_price,entry,exit,exit_reason,pnl_pct,bars_held,equity,atr,stop_loss,take_profit
2025-12-06 05:54:00,LONG,0.23163,0.2339463,0.23058058571428572,SL,-1.538669594566906,4,7911.748077712735,0.0016828571428571426,0.23058058571428572,0.24740915714285713
2025-12-06 08:17:00,LONG,0.24557,0.24802570000000002,0.27365427142857146,TP,10.233030580529132,17,8721.359677959505,0.0032035714285714285,0.24161855714285715,0.27365427142857146
2025-12-06 08:47:00,LONG,0.28914,0.2920314,0.2650556857142857,SL,-9.337264994693815,13,7907.02321368805,0.013487857142857147,0.2650556857142857,0.3999342571428572
2025-12-06 08:48:00,LONG,0.28943,0.29232430000000004,0.2649771571428572,SL,-9.45506998807244,12,7159.408634860711,0.013673571428571432,0.2649771571428572,0.4017128714285715
2025-12-06 08:50:00,SHORT,0.28677,0.2839023,0.26151,TIME,7.7873260272988185,200,7716.935126883897,0.012920000000000003,0.3097423,0.1805423
2025-12-06 18:31:00,SHORT,0.26039,0.2577861,0.23412,TIME,9.080518266888719,200,8417.672830724541,0.005053571428571435,0.2678932428571429,0.21735752857142854
2025-12-06 23:58:00,LONG,0.20779,0.2098679,0.1978821857142857,SL,-5.811075531662676,23,7928.51550452289,0.005992857142857147,0.1978821857142857,0.25781075714285717
2025-12-06 23:59:00,LONG,0.20816,0.2102416,0.1986616,SL,-5.6079489501602,7,7483.88840252371,0.005790000000000005,0.1986616,0.25656160000000006
2025-12-07 13:25:00,SHORT,0.16543,0.1637757,0.1705714142857143,SL,-4.249403291034198,67,7165.867802449541,0.003397857142857143,0.1705714142857143,0.13659284285714285
2025-12-07 13:24:00,LONG,0.16753,0.1692053,0.16208815714285715,SL,-4.306217451310833,2,6857.289952602595,0.0035585714285714287,0.16208815714285715,0.19767387142857143
2025-12-07 13:25:00,SHORT,0.1674,0.16572599999999998,0.17282599999999998,SL,-4.384179911420053,69,6556.654024032767,0.0035499999999999998,0.17282599999999998,0.13732599999999998
2025-12-07 13:26:00,SHORT,0.16356,0.1619244,0.16942582857142857,SL,-4.732673378087908,66,6246.3490045440385,0.003750714285714284,0.16942582857142857,0.13191868571428572
2025-12-07 13:28:00,SHORT,0.16292,0.1612908,0.1690308,SL,-4.898785795594042,63,5940.353746766205,0.0038699999999999984,0.1690308,0.13033080000000002
2025-12-07 14:40:00,SHORT,0.17107,0.1693593,0.17616215714285713,SL,-4.1168193555695725,10,5695.800113930032,0.003401428571428569,0.17616215714285713,0.14214787142857144
2025-12-07 22:06:00,SHORT,0.15341,0.15187589999999998,0.1544244714285714,SL,-1.7780617784463688,4,5594.525269127537,0.0012742857142857178,0.1544244714285714,0.14168161428571424
2025-12-07 22:10:00,LONG,0.15225,0.1537725,0.1505567857142857,SL,-2.1912154551134266,9,5471.937166790189,0.001607857142857145,0.1505567857142857,0.16663535714285715
2025-12-07 22:12:00,SHORT,0.15337,0.1518363,0.1551320142857143,SL,-2.270570730262981,69,5347.69296310267,0.0016478571428571454,0.1551320142857143,0.13865344285714284
2025-12-08 01:56:00,LONG,0.17484,0.1765884,0.17616,TIME,-0.3425980415474603,200,5329.371871743108,0.0030878571428571383,0.17041268571428572,0.20129125714285712
2025-12-08 03:38:00,SHORT,0.18119,0.17937809999999998,0.1836166714285714,SL,-2.4629258134473635,36,5198.113396219344,0.0021192857142857163,0.1836166714285714,0.16242381428571426
2025-12-09 12:38:00,LONG,0.18924,0.19113239999999998,0.20130382857142856,TP,5.221666327335702,43,5469.541533086456,0.0012714285714285722,0.18858954285714283,0.20130382857142856
2025-12-09 18:37:00,SHORT,0.28978,0.2868822,0.3046450571428571,SL,-6.291690227855592,23,5125.414922940752,0.008881428571428568,0.3046450571428571,0.21583077142857143
2025-12-09 18:38:00,SHORT,0.28642,0.2835558,0.30168437142857146,SL,-6.49329945942613,5,4792.606383456095,0.009064285714285716,0.30168437142857146,0.2110415142857143
2025-12-09 19:53:00,SHORT,0.3133,0.310167,0.3236184285714286,SL,-4.43683421235288,7,4579.966383771506,0.006725714285714279,0.3236184285714286,0.2563612857142858
2025-12-09 19:56:00,LONG,0.30896,0.31204960000000004,0.31554,END,1.018540129517855,88,4626.6151793086465,0.007837142857142852,0.29637531428571434,0.3747467428571428
