entry_time,exit_time,side,entry,exit,pnl,reason,duration_mins
2025-11-30 08:04:00,2025-11-30 08:10:00,long,3003.61,3006.1099999999997,3886.934513317281,take_profit,6.0
2025-11-30 08:16:00,2025-11-30 08:19:00,long,3002.64,3005.311428571428,4293.136116887888,take_profit,3.0
2025-11-30 08:23:00,2025-11-30 08:27:00,short,3017.7,3013.328571428571,7238.8333320830325,take_profit,4.0
2025-11-30 09:11:00,2025-11-30 09:16:00,short,3013.56,3009.518928571428,7089.254288948497,take_profit,5.0
2025-11-30 10:20:00,2025-11-30 10:22:00,short,3010.73,3008.6639285714286,3822.51348554328,take_profit,2.0
2025-11-30 11:06:00,2025-11-30 11:08:00,short,3013.12,3014.5975,-2806.3835510732365,stop_loss,2.0
2025-11-30 12:12:00,2025-11-30 12:15:00,short,3006.77,3008.6674999999996,-3540.9071933719574,stop_loss,3.0
2025-12-01 07:24:00,2025-12-01 07:27:00,short,2828.51,2831.519642857143,-5819.511881072142,stop_loss,3.0
2025-12-01 07:28:00,2025-12-01 07:36:00,short,2832.55,2835.792142857143,-5993.696537963779,stop_loss,8.0
2025-12-01 07:38:00,2025-12-01 07:45:00,short,2839.26,2842.5653571428575,-5817.013492387332,stop_loss,7.0
2025-12-01 08:36:00,2025-12-01 09:00:00,short,2841.65,2836.7035714285716,8292.747184140233,take_profit,24.0
2025-12-01 10:35:00,2025-12-01 10:41:00,short,2840.89,2842.3824999999997,-2677.1319276812337,stop_loss,6.0
2025-12-01 10:46:00,2025-12-01 11:02:00,short,2844.34,2841.3060714285716,5321.204331503316,take_profit,16.0
2025-12-01 11:04:00,2025-12-01 11:08:00,long,2839.19,2837.2303571428574,-3590.160422527716,stop_loss,4.0
2025-12-01 11:41:00,2025-12-01 11:44:00,long,2841.92,2839.822142857143,-3733.675835960164,stop_loss,3.0
2025-12-01 11:45:00,2025-12-01 12:02:00,long,2839.43,2837.197142857143,-3859.9851273160707,stop_loss,17.0
2025-12-01 12:03:00,2025-12-01 12:05:00,long,2832.71,2829.856785714286,-4788.593096499626,stop_loss,2.0
2025-12-02 07:08:00,2025-12-02 07:24:00,long,2808.35,2806.514642857143,-2981.8462401731513,stop_loss,16.0
2025-12-02 07:25:00,2025-12-02 08:06:00,long,2804.76,2803.0778571428573,-2664.887943667298,stop_loss,41.0
2025-12-02 08:07:00,2025-12-02 08:12:00,long,2800.76,2798.4403571428575,-3591.7934437161894,stop_loss,5.0
2025-12-02 08:39:00,2025-12-02 08:46:00,short,2796.12,2799.5517857142854,-5146.347660020935,stop_loss,7.0
2025-12-02 09:06:00,2025-12-02 09:15:00,short,2807.22,2801.521785714286,8093.472419753801,take_profit,9.0
2025-12-02 09:40:00,2025-12-02 10:05:00,long,2798.0,2802.6053571428574,7095.641640070526,take_profit,25.0
2025-12-02 10:11:00,2025-12-02 10:41:00,short,2807.92,2809.9889285714285,-3385.5401747808633,stop_loss,30.0
2025-12-02 10:42:00,2025-12-02 10:47:00,short,2812.63,2814.723571428571,-3319.32757412729,stop_loss,5.0
2025-12-02 10:48:00,2025-12-02 10:51:00,short,2819.83,2822.4142857142856,-3965.2037321842145,stop_loss,3.0
2025-12-02 10:52:00,2025-12-02 11:08:00,short,2829.81,2821.8028571428576,11793.653538978993,take_profit,16.0
2025-12-03 07:16:00,2025-12-03 07:21:00,long,3054.2,3060.3535714285713,9348.120708251734,take_profit,5.0
2025-12-03 07:56:00,2025-12-03 08:06:00,short,3061.36,3056.813571428572,7445.812463046967,take_profit,10.0
2025-12-03 08:28:00,2025-12-03 08:45:00,long,3047.59,3053.0614285714287,9535.905579104368,take_profit,17.0
2025-12-03 08:47:00,2025-12-03 08:54:00,short,3055.01,3048.5975000000003,11949.550943993803,take_profit,7.0
2025-12-03 09:49:00,2025-12-03 09:52:00,short,3055.5,3058.0264285714284,-5102.406015526825,stop_loss,3.0
2025-12-03 10:20:00,2025-12-03 10:23:00,short,3068.06,3070.7214285714285,-5176.003372797454,stop_loss,3.0
2025-12-03 10:26:00,2025-12-03 10:27:00,short,3077.01,3070.238571428572,12675.29133497514,take_profit,1.0
2025-12-03 11:15:00,2025-12-03 11:16:00,long,3050.04,3056.8596428571427,14012.059085213514,take_profit,1.0
2025-12-03 11:49:00,2025-12-03 12:04:00,short,3074.74,3077.4517857142855,-6021.36372761722,stop_loss,15.0
2025-12-03 12:20:00,2025-12-03 12:29:00,short,3081.32,3073.2807142857146,17184.2516771609,take_profit,9.0
2025-12-04 07:03:00,2025-12-04 07:06:00,long,3199.62,3197.1664285714287,-5577.782261331464,stop_loss,3.0
2025-12-04 07:11:00,2025-12-04 07:12:00,long,3191.89,3187.556071428571,-9573.379366579218,stop_loss,1.0
2025-12-04 07:13:00,2025-12-04 07:18:00,long,3185.18,3194.3228571428567,19139.35867487025,take_profit,5.0
2025-12-04 07:47:00,2025-12-04 07:54:00,long,3194.03,3191.5614285714287,-5744.998207507772,stop_loss,7.0
2025-12-04 08:10:00,2025-12-04 08:30:00,long,3181.05,3177.881785714286,-7174.4596202441135,stop_loss,20.0
2025-12-04 09:06:00,2025-12-04 09:17:00,short,3195.16,3189.4278571428567,12408.34275765073,take_profit,11.0
2025-12-04 09:32:00,2025-12-04 09:38:00,short,3200.05,3202.5785714285716,-5857.408652035655,stop_loss,6.0
2025-12-04 09:44:00,2025-12-04 09:56:00,short,3207.74,3201.300714285714,14410.44514862267,take_profit,12.0
2025-12-04 10:07:00,2025-12-04 10:19:00,long,3197.35,3194.1014285714286,-7879.237897451992,stop_loss,12.0
2025-12-04 10:40:00,2025-12-04 10:46:00,long,3194.54,3192.345714285714,-5110.319610945326,stop_loss,6.0
2025-12-05 07:06:00,2025-12-05 07:08:00,short,3174.02,3176.392142857143,-5407.480613438176,stop_loss,2.0
2025-12-05 07:09:00,2025-12-05 07:45:00,short,3180.27,3174.7039285714286,12284.784529951714,take_profit,36.0
2025-12-05 07:46:00,2025-12-05 08:04:00,long,3171.58,3168.845714285714,-6474.9708689669205,stop_loss,18.0
2025-12-05 08:05:00,2025-12-05 08:07:00,long,3166.3,3162.9539285714286,-7663.229637778255,stop_loss,2.0
2025-12-05 08:36:00,2025-12-05 08:41:00,long,3156.36,3153.7478571428574,-5747.535967586549,stop_loss,5.0
2025-12-05 08:42:00,2025-12-05 08:49:00,long,3147.88,3154.7425,14639.141282946934,take_profit,7.0
2025-12-05 09:02:00,2025-12-05 09:10:00,long,3147.93,3144.635357142857,-7640.9041368449725,stop_loss,8.0
2025-12-05 09:16:00,2025-12-05 09:18:00,long,3135.47,3130.435357142857,-11231.933914066014,stop_loss,2.0
2025-12-05 09:19:00,2025-12-05 09:43:00,long,3120.08,3114.7528571428575,-11176.017425042413,stop_loss,24.0
2025-12-05 10:00:00,2025-12-05 10:04:00,short,3124.63,3129.4792857142857,-9464.901088438592,stop_loss,4.0
2025-12-06 07:00:00,2025-12-06 07:02:00,short,3040.49,3038.6792857142855,3406.511665213705,take_profit,2.0
2025-12-06 07:26:00,2025-12-06 07:29:00,long,3033.37,3031.1735714285714,-4240.52287270621,stop_loss,3.0
2025-12-06 07:30:00,2025-12-06 07:33:00,long,3025.13,3030.871071428571,10792.253952681054,take_profit,3.0
2025-12-06 08:16:00,2025-12-06 08:20:00,short,3033.04,3029.9882142857145,6156.243500813048,take_profit,4.0
2025-12-06 08:21:00,2025-12-06 08:22:00,long,3023.27,3020.1960714285715,-6471.326209112025,stop_loss,1.0
2025-12-06 08:23:00,2025-12-06 08:28:00,long,3019.96,3016.435,-7126.92681799848,stop_loss,5.0
2025-12-06 08:56:00,2025-12-06 09:02:00,long,3014.36,3019.1939285714284,9334.34652588068,take_profit,6.0
2025-12-06 09:10:00,2025-12-06 09:13:00,short,3021.29,3024.6671428571426,-6923.6766112812775,stop_loss,3.0
2025-12-06 10:04:00,2025-12-06 10:12:00,long,3026.89,3030.098928571428,6273.036598997893,take_profit,8.0
2025-12-06 10:21:00,2025-12-06 10:24:00,short,3037.74,3034.69,6192.990201571265,take_profit,3.0
