entry_idx,exit_idx,entry_price,exit_price,pnl_gross,pnl_net,exit_reason,entry_rsi,entry_bb_dist,entry_atr,entry_bb_width,entry_volume_ratio,entry_hour,entry_trend_15m,entry_distance_from_sma50,hold_bars
18548,18553,4.85e-06,4.8671428571428575e-06,0.003534609720176718,0.002534609720176718,TP,33.33333333333333,-0.018991429685385232,8.571428571428489e-09,0.6197591738572189,1.13181936894765,10,0,-0.4147673606833446,5
18741,18743,4.9e-06,4.8817857142857144e-06,-0.0037172011661806836,-0.004717201166180684,SL,30.76923076923056,-0.25718103994240676,1.2142857142857087e-08,0.9870624206489924,5.461634636079126,13,0,-0.5156941568197465,2
18745,18747,4.87e-06,4.8914285714285714e-06,0.004400117336462284,0.0034001173364622836,TP,0.0,-0.14903276194904605,1.0714285714285671e-08,1.9785331590153117,1.4206334019864082,13,0,-1.1247817436147218,2
18787,18796,4.84e-06,4.872857142857143e-06,0.006788665879575051,0.005788665879575051,TP,19.999999999999886,-0.03356225182015719,1.642857142857133e-08,2.0190162191489094,1.8471222953614583,14,0,-1.1599411860807063,9
18818,18822,4.9e-06,4.939999999999999e-06,0.008163265306122325,0.007163265306122325,TP,22.222222222222015,-0.1298529786912315,1.9999999999999868e-08,1.0392916067026372,1.8407313413599344,14,0,-0.06118702835000303,4
18844,18861,4.87e-06,4.901428571428571e-06,0.0064535054268113345,0.0054535054268113345,TP,33.33333333333333,-0.037192226274425956,1.5714285714285744e-08,1.6968785868058334,4.635849317380005,15,0,-1.000162628069594,17
18894,18895,4.85e-06,4.87e-06,0.004123711340206171,0.003123711340206171,TP,33.33333333333333,-0.02371349239928218,9.999999999999904e-09,0.9376127543713537,1.7246703239065544,15,0,-0.6188270972500985,1
18897,18901,4.83e-06,4.810714285714286e-06,-0.003992901508429347,-0.004992901508429347,SL,27.272727272727266,-0.23881520705279138,1.2857142857142795e-08,1.086179653258955,3.1301175776184285,15,0,-0.9921285667431822,4
18902,18903,4.81e-06,4.784285714285714e-06,-0.005346005346005267,-0.006346005346005267,SL,33.333333333333144,-0.05642032268364168,1.714285714285716e-08,1.7623169795057076,4.574658888160376,16,0,-1.3049901510177393,1
18905,18912,4.77e-06,4.737857142857143e-06,-0.006738544474393593,-0.007738544474393593,SL,26.31578947368409,-0.12788880814224757,2.1428571428571406e-08,2.660547144527773,4.315257076984701,16,0,-2.021197929504555,7
18955,18958,4.66e-06,4.6971428571428574e-06,0.00797057020232983,0.00697057020232983,TP,27.272727272727266,-0.024566187876373657,1.8571428571428393e-08,1.3575510055819573,0.5260692288596542,16,0,-1.296280606625424,3
18961,18965,4.65e-06,4.617857142857143e-06,-0.00691244239631339,-0.00791244239631339,SL,39.99999999999999,-0.132451950807946,2.1428571428571224e-08,1.1459669328019026,1.0276651743584917,17,0,-1.2738853503184593,4
18968,18978,4.61e-06,4.570357142857143e-06,-0.00859931825224658,-0.00959931825224658,SL,33.33333333333333,-0.18260935274083445,2.6428571428571358e-08,1.996411924051804,0.6776528605156379,17,0,-1.9023705153849504,10
19000,19008,4.56e-06,4.528928571428572e-06,-0.006813909774436078,-0.007813909774436079,SL,35.71428571428572,-0.056577175320556256,2.0714285714285515e-08,0.9996127067357166,0.7583190428422009,17,0,-1.2345679012345596,8
19036,19045,4.49e-06,4.465357142857143e-06,-0.005488386891504882,-0.006488386891504882,SL,38.46153846153846,-0.024526831235947063,1.6428571428571272e-08,0.9484088690683651,1.5384756953080585,18,0,-1.1056781639575342,9
19141,19151,4.5e-06,4.480714285714286e-06,-0.004285714285714226,-0.005285714285714226,SL,40.0,-0.007041879767254507,1.2857142857142733e-08,0.6724877906884966,2.007706417460328,20,0,-0.27921818907059515,10
19176,19178,4.46e-06,4.489999999999999e-06,0.006726457399103047,0.005726457399103047,TP,38.46153846153821,-0.00026401911386085444,1.4999999999999916e-08,1.2693873105239375,1.71948695193703,20,0,-0.8360014229811705,2
19256,19261,4.54e-06,4.555714285714285e-06,0.0034612964128382107,0.0024612964128382106,TP,22.222222222222015,-0.12672491609179232,7.857142857142842e-09,1.2130485920879435,1.0786621113831456,21,0,-0.11880142561710703,5
19321,19324,4.57e-06,4.560357142857143e-06,-0.0021100343857455295,-0.0031100343857455295,SL,28.57142857142857,-0.11090673885882073,6.428571428571367e-09,0.9106150806630628,2.94338016661161,23,0,-0.7169237453834351,3
19326,19327,4.56e-06,4.546071428571429e-06,-0.0030545112781954487,-0.004054511278195449,SL,33.33333333333333,-0.000329859270118751,9.285714285714258e-09,1.2199197196018279,5.738595771307171,23,0,-0.869565217391296,1
19328,19330,4.54e-06,4.522857142857142e-06,-0.0037759597230963005,-0.0047759597230963005,SL,19.99999999999983,-0.060398669344281654,1.14285714285715e-08,1.713498176306579,3.6104501287199686,23,0,-1.2528275622063707,2
19355,19358,4.48e-06,4.463928571428572e-06,-0.0035873724489795533,-0.004587372448979553,SL,25.000000000000014,-0.269563434935096,1.0714285714285671e-08,0.903752529788786,1.8931149374781173,23,0,-1.4994943054395062,3
19370,19379,4.44e-06,4.467142857142857e-06,0.0061132561132561936,0.0051132561132561935,TP,36.36363636363608,-0.13732057447759802,1.3571428571428623e-08,1.6017216643823458,4.40388876110431,23,0,-1.600106378263373,9
19491,19496,4.51e-06,4.527142857142857e-06,0.003801076971808648,0.002801076971808648,TP,33.33333333333333,-0.036499783372756764,8.571428571428489e-09,0.8102983979199105,1.0497557038421492,1,0,-0.36672115936906236,5
19507,19512,4.49e-06,4.473928571428572e-06,-0.003579382755329319,-0.004579382755329319,SL,37.5,-0.07831605852924285,1.0714285714285612e-08,0.973573376801911,1.4287197217220102,2,0,-0.7559347508951771,5
19516,19519,4.46e-06,4.487142857142857e-06,0.006085842408712461,0.005085842408712461,TP,28.5714285714284,-0.07882462640650985,1.3571428571428502e-08,1.5773126621344584,1.6156350690470616,2,0,-1.257527453064117,3
19618,19627,4.47e-06,4.459285714285715e-06,-0.0023969319271333056,-0.0033969319271333056,SL,33.33333333333333,-0.059127481293371593,7.142857142857135e-09,0.6842886775061818,1.790085093384822,4,0,-0.0760048285420448,9
19650,19661,4.42e-06,4.45e-06,0.006787330316742057,0.005787330316742057,TP,38.461538461538616,-0.1443873011167074,1.500000000000004e-08,1.5738587150685137,3.9863891160867664,4,0,-1.167210768749164,11
19715,19718,4.49e-06,4.478214285714286e-06,-0.0026248806872415376,-0.0036248806872415376,SL,37.5,-0.07061806908040008,7.857142857142781e-09,0.6356964167543759,0.360093279901311,5,0,-0.2310905697271339,3
19737,19738,4.46e-06,4.481428571428571e-06,0.004804612427930843,0.0038046124279308433,TP,37.4999999999996,-0.029807814684371874,1.0714285714285794e-08,0.744536626767653,0.42994790713166653,5,0,-0.7521474030887093,1
19740,19745,4.45e-06,4.475714285714286e-06,0.005778491171749778,0.004778491171749778,TP,35.714285714285666,-0.1511926641900062,1.2857142857143036e-08,0.8829102507202339,1.567520068370176,6,0,-0.943816222954337,5
19767,19772,4.43e-06,4.454285714285715e-06,0.005482102547565315,0.004482102547565315,TP,23.07692307692328,-0.1027521773801075,1.2142857142857269e-08,1.71890885458459,0.22384401364866707,6,0,-0.9834599910594716,5
19806,19814,4.45e-06,4.428571428571428e-06,-0.0048154093097912964,-0.0058154093097912965,SL,35.714285714285666,-0.018969445824932762,1.4285714285714451e-08,1.190651010683009,2.4377604028307003,7,0,-0.3671861006627347,8
19830,19831,4.38e-06,4.3553571428571436e-06,-0.005626223091976468,-0.006626223091976468,SL,30.769230769230774,-0.27202993366034833,1.6428571428571272e-08,1.4490320239486396,6.5821264517479445,7,0,-1.6481789194772536,1
19832,19837,4.17e-06,4.255714285714286e-06,0.020554984583761593,0.019554984583761592,TP,12.499999999999886,-2.2870259694677832,4.285714285714275e-08,6.040170594540891,10.126889154047769,7,0,-6.1487216420597814,5
19946,19952,4.23e-06,4.208571428571429e-06,-0.005065856129685908,-0.006065856129685908,SL,40.0,-0.02065324428520763,1.4285714285714149e-08,0.9937058935119161,0.9365743570279756,9,0,-0.6249119015176205,6
19959,19961,4.18e-06,4.22e-06,0.009569377990430672,0.008569377990430671,TP,28.571428571428655,-0.10889095065788046,2.0000000000000172e-08,1.8206676075618595,1.0212660912483278,9,0,-1.5636774679728689,2
19970,19983,4.17e-06,4.205714285714286e-06,0.008564576909900756,0.007564576909900756,TP,33.33333333333333,-0.09010127002419491,1.785714285714317e-08,1.320451680658431,3.2728039716843678,9,0,-1.4510563879567036,13
20089,20115,4.13e-06,4.108571428571429e-06,-0.005188516084399852,-0.006188516084399852,SL,38.46153846153846,-0.0003642027956482197,1.4285714285714149e-08,1.3460778436632082,2.5445140721590556,11,0,-1.1346770718628754,26
20117,20122,4.08e-06,4.052142857142857e-06,-0.0068277310924370616,-0.007827731092437062,SL,36.84210526315785,-0.23562234984310365,1.8571428571428575e-08,1.7866910616257023,0.4580429012578009,12,0,-1.539649596988295,5
20127,20128,4.03e-06,4.071428571428572e-06,0.010280042538107104,0.009280042538107103,TP,18.7499999999999,-0.07503848022620868,2.0714285714285637e-08,2.8823889707284347,3.567275992231066,12,0,-2.2698612862547147,1
