entry_date,exit_date,entry_price,exit_price,pnl_pct,exit_type,win,entry_rsi,entry_atr_pct,entry_volume_ratio,entry_bb_width,entry_above_ema50,entry_above_ema100,entry_momentum_7d,entry_momentum_14d
2025-02-19 04:30:00,2025-02-19 05:00:00,0.31205,0.3214115,-3.010000000000007,SL,False,48.52665416555051,2.733536292260855,0.22935766279474323,11.176870828215545,False,False,-42.637867647058826,-53.712768482259406
2025-02-19 08:30:00,2025-02-19 11:00:00,0.31432,0.32374959999999997,-3.0099999999999945,SL,False,44.27443237907204,2.6935697923862834,0.6756606305300868,4.810735551371766,False,False,-42.01914740550811,-53.32759183915896
2025-02-19 12:30:00,2025-02-19 14:30:00,0.31157,0.3209171,-3.009999999999999,SL,False,35.62929061784901,2.596068757765969,0.784283433122538,5.14738602811487,False,False,-41.744105603649764,-54.08906047388895
2025-02-19 18:30:00,2025-02-19 19:00:00,0.31087,0.3201961,-3.010000000000001,SL,False,40.28619528619531,2.8585674305750217,0.45000204176873826,5.943484998597128,False,False,-42.51876779704893,-45.116697856714104
2025-02-19 19:30:00,2025-02-19 21:30:00,0.3129,0.297255,4.990000000000006,TP,True,51.07692307692307,3.0468428982331166,1.0543607571167548,6.038058088536649,False,False,-42.70385087253483,-45.27615516457379
2025-02-20 15:30:00,2025-02-20 16:00:00,0.32899,0.3388597,-3.0099999999999945,SL,False,55.52573229081571,3.453426721611166,1.1060890737118536,16.280339750981756,True,False,-31.20386441103281,-22.040284360189567
2025-02-20 22:30:00,2025-02-21 01:30:00,0.35303,0.3636209,-3.010000000000004,SL,False,62.991785559878934,3.352406311078375,0.4338988480372489,14.503222445718958,True,True,-22.731948609074394,-20.27326106594399
2025-02-21 02:30:00,2025-02-21 06:00:00,0.34443,0.35476290000000005,-3.0100000000000096,SL,False,33.72153209109737,3.464730548608258,0.4379039157831961,9.273058816846904,True,True,-28.47174630864121,-25.769396551724142
2025-02-21 14:30:00,2025-02-21 15:30:00,0.37608,0.357276,4.990000000000011,TP,True,59.26219305194072,3.5047634241954615,2.8945712873508502,19.508743592305734,True,True,-33.56650768415474,-33.788732394366185
2025-02-22 06:30:00,2025-02-22 09:00:00,0.32117,0.3308051,-3.0100000000000025,SL,False,60.43974210613327,2.5834115443979373,0.23929940248722506,8.013320946248081,False,False,-29.065529960023852,-29.131269445486442
2025-02-22 19:30:00,2025-02-22 22:00:00,0.36087,0.37169610000000003,-3.010000000000001,SL,False,50.01716836442717,3.72532253403481,0.5193333075515206,11.357047814359825,True,True,-16.62931731546725,-32.4820386169735
2025-02-22 23:30:00,2025-02-23 04:00:00,0.36055,0.34252249999999995,4.990000000000008,TP,True,43.28478964401293,2.824454702141568,0.31728657283548173,9.182420839561075,True,True,-17.44894221082517,-33.38321970326849
2025-02-23 09:00:00,2025-02-23 11:00:00,0.34601,0.3287095,4.989999999999998,TP,True,37.887911069939754,1.9254191662503566,0.32781407648432265,5.54067815564092,False,False,-20.444669257121838,-35.16769720816938
2025-02-24 03:30:00,2025-02-24 04:30:00,0.32691,0.31056449999999997,4.990000000000004,TP,True,52.26183343319351,2.5647076303220206,0.7125350089620949,6.78504380498474,False,False,-26.195421501783546,-36.5408133553334
2025-02-24 13:30:00,2025-02-24 15:00:00,0.31069,0.2951555,4.990000000000001,TP,True,43.24614833393049,2.740214177659861,1.2255508494354446,6.030227439138044,False,False,-31.433174435028242,-53.60827820997147
2025-02-25 23:30:00,2025-02-26 02:30:00,0.28885,0.2975155,-3.0099999999999976,SL,False,45.381723066862854,2.870249017038005,0.3894519612795416,11.892281898412945,False,False,-10.314527897662007,-48.63427819468649
2025-02-26 05:30:00,2025-02-26 06:30:00,0.29262,0.3013986,-3.0100000000000087,SL,False,48.37249407199827,2.215208412665866,0.3033585247997422,6.0980016432121875,True,False,-9.721408077006133,-47.341143443286725
2025-02-26 08:00:00,2025-02-26 14:00:00,0.29078,0.27624099999999996,4.990000000000008,TP,True,49.101019462465224,2.403633576685367,0.5701699173399097,5.902008337383675,False,False,-9.082950317356097,-47.16165140282018
2025-02-27 07:30:00,2025-02-27 16:30:00,0.32266,0.306527,4.990000000000002,TP,True,44.0813604534845,2.381321337808041,0.9195031199442292,5.043977981009354,True,True,1.9752852311873736,-38.38133068520357
2025-02-27 23:00:00,2025-02-28 01:30:00,0.3084,0.29298,4.989999999999996,TP,True,46.222719641857864,2.208171206225682,0.9271552960369227,6.573519524120878,False,False,-13.244064363677289,-34.79501871154619
2025-03-01 04:30:00,2025-03-01 13:00:00,0.2999,0.28490499999999996,4.990000000000012,TP,True,48.02867383512547,2.1540513504501466,0.1305666078440733,5.55414771900869,True,True,-7.059625635304334,-36.1153715064758
2025-03-02 06:00:00,2025-03-02 13:30:00,0.25768,0.244796,4.990000000000002,TP,True,61.555312157721815,1.782942298310196,1.1418155396030971,5.941084577840005,False,False,-25.543226999537673,-43.508571929670715
2025-03-03 03:00:00,2025-03-03 04:00:00,0.32519,0.3349457,-3.0100000000000104,SL,False,35.67928124149198,3.9185882538999177,0.7093645129752032,17.254488815669056,True,True,-0.6810824018080752,-25.534692008243642
2025-03-03 06:30:00,2025-03-03 09:00:00,0.32596,0.33573880000000006,-3.0100000000000096,SL,False,33.91480730223127,3.15266553301895,0.8876684283243407,9.284172197125647,True,True,2.42906074223046,-24.47461711346416
2025-03-05 13:30:00,2025-03-05 14:30:00,0.26642,0.2744126,-3.010000000000006,SL,False,46.473302570863545,3.903878945167136,0.525568522340591,9.867465065823776,True,False,-6.051202482544616,-16.114609571788417
2025-03-06 12:30:00,2025-03-06 13:00:00,0.31807,0.3021665,4.990000000000004,TP,True,47.42699514886333,3.8531500253762596,2.061603495874316,15.154486172057972,True,True,-1.5659332157335948,-7.168082187782732
2025-03-07 12:00:00,2025-03-07 13:30:00,0.27682,0.2851246,-3.009999999999998,SL,False,53.602569986232204,3.1908305551828384,0.5168673462410205,10.139456934588546,False,False,2.5145354219901606,-29.826607179071175
2025-03-07 16:00:00,2025-03-07 17:00:00,0.26439,0.2723217,-3.0099999999999945,SL,False,33.08364544319606,4.457700474947718,1.6752782703043805,9.8130615477328,False,False,-10.053072055521529,-24.852911917687514
2025-03-07 20:30:00,2025-03-07 23:00:00,0.27746,0.26358699999999996,4.990000000000009,TP,True,49.50831613451497,5.052980609817632,2.2634733492596166,9.738334594326531,False,False,-7.691795861334761,-16.094109108503684
2025-03-08 11:00:00,2025-03-08 15:00:00,0.252,0.2394,4.99,TP,True,42.10655536459614,1.9611678004535165,0.9029857707224206,7.967909959572079,False,False,-13.686806411837239,-29.39594306847473
2025-03-08 18:30:00,2025-03-08 21:30:00,0.24799,0.23559049999999998,4.990000000000003,TP,True,44.18310571573092,2.869931391242734,0.5977771141789628,6.870672054482972,False,False,-1.591269841269849,-32.33929935610609
2025-03-09 11:30:00,2025-03-09 16:30:00,0.24899,0.2365405,4.990000000000001,TP,True,45.08379888268162,1.5889909520175813,1.7022598453478017,1.805692893008339,False,False,-4.333960886771438,-25.03236684430795
2025-03-10 10:30:00,2025-03-10 11:30:00,0.22804,0.2348812,-3.0100000000000087,SL,False,51.19098256061249,2.635502543413435,1.3528263131483305,6.937599595773977,False,False,-37.62752659938185,-26.253153094883906
2025-03-10 14:00:00,2025-03-10 16:00:00,0.22242,0.211299,4.990000000000008,TP,True,41.28146453089245,3.8588513365961448,3.5671243457928234,8.765102584578983,False,False,-41.2674940586216,-27.80680969846473
2025-03-10 23:30:00,2025-03-11 00:30:00,0.21839,0.2074705,4.989999999999999,TP,True,65.88717948717951,3.1843425588560432,0.7289249891072588,18.437003844894832,False,False,-18.672029195993,-21.30090090090091
2025-03-11 10:00:00,2025-03-11 11:30:00,0.22657,0.2333671,-3.0100000000000002,SL,False,57.60179305192378,1.9161533174862382,0.32261646383343007,7.610616958071524,True,False,-2.8597153146973087,-15.05960860763289
2025-03-11 14:00:00,2025-03-11 15:00:00,0.22537,0.23213109999999998,-3.0099999999999967,SL,False,42.26435834020333,2.475611534048772,1.4837783757470953,5.243958072519303,False,False,0.6925207756232732,-19.602597031963477
2025-03-12 02:30:00,2025-03-12 06:00:00,0.25373,0.2410435,4.990000000000006,TP,True,27.15038033937971,2.192150260963568,0.3452364593082877,11.846492603502618,True,True,-3.174966609425678,-14.912810194500336
2025-03-13 08:30:00,2025-03-13 09:30:00,0.28576,0.2943328,-3.0099999999999967,SL,False,44.87249050461204,2.1731522956326947,0.24728111116695567,4.013093927199715,True,True,-14.645001344126163,-10.624589497388426
2025-03-13 11:00:00,2025-03-13 14:00:00,0.28435,0.2701325,4.9899999999999975,TP,True,47.13855421686748,2.5735386470396127,0.8539840484098241,5.199603270995903,True,True,-20.414789106887966,-11.59645577491062
2025-04-06 22:30:00,2025-04-06 23:30:00,0.43399,0.4470097,-3.0100000000000056,SL,False,38.06200865647911,3.789586988508622,1.571223016793973,10.532779661804184,False,False,-6.386971527178609,-17.19960315946122
2025-04-09 11:00:00,2025-04-09 12:30:00,0.52461,0.5403483,-3.0099999999999967,SL,False,63.7725101065785,3.6658524563825665,1.3823185635187905,13.509979045458408,False,False,-0.19215402762451372,-14.97820203231609
2025-05-06 08:00:00,2025-05-06 20:00:00,1.11221,1.0565995,4.990000000000001,TP,True,46.482206243742596,1.30037107586311,0.9953196093094984,4.8096443363120285,False,False,-2.793291206726267,4.230275427104124
2025-05-07 02:30:00,2025-05-07 05:30:00,1.04937,0.9969014999999999,4.990000000000003,TP,True,45.28398649514936,2.40055597984641,1.7484128376199712,9.362993254107009,False,False,-5.401653309774734,-10.621933769419467
2025-05-16 16:00:00,2025-05-16 23:30:00,1.25258,1.189951,4.990000000000004,TP,True,47.44731560461615,1.7856287479784576,1.8914634077652615,5.156519970056497,False,False,-3.429293941683509,5.143960379417445
2025-05-17 16:30:00,2025-05-17 21:30:00,1.1842,1.2197259999999999,-3.009999999999996,SL,False,46.929070120408774,1.4559557989721836,0.46325272202131246,3.27227203077436,False,False,-10.298072188766428,7.921405657626113
2025-05-19 19:00:00,2025-05-20 02:00:00,1.21422,1.2506466,-3.0099999999999976,SL,False,62.52816020025034,2.1069375519145757,0.37376832910775165,8.529043768288394,False,False,-8.083270249810736,6.919446303406018
2025-05-20 04:00:00,2025-05-20 05:30:00,1.20442,1.2405526,-3.0099999999999962,SL,False,54.75592747559276,1.865213131631823,0.20206692856431444,5.840682701440977,False,False,-4.542176218366844,8.390104302594526
2025-05-20 08:30:00,2025-05-20 17:00:00,1.21452,1.2509556000000002,-3.01000000000001,SL,False,47.58592941717439,1.8641109244804566,1.7561464607435153,5.187220422369754,False,False,-5.464225667849809,9.058582665852533
2025-05-28 06:00:00,2025-05-28 15:00:00,1.36747,1.2990964999999999,4.990000000000006,TP,True,55.52753257671285,0.9523844346546131,0.18956516301817922,1.8245496001043013,False,False,2.416866387058114,-4.953639990547276
2025-05-29 04:30:00,2025-05-29 18:30:00,1.28787,1.2234765,4.989999999999998,TP,True,48.10030873920988,1.5976545991221422,1.3774882559470956,6.335782084572536,False,False,-12.109982802391283,-1.1148734250109316
2025-05-29 22:00:00,2025-05-30 00:30:00,1.24274,1.1806029999999998,4.990000000000008,TP,True,39.23217550274224,1.3265043371904022,0.15404825296966734,5.323367367953283,False,False,-18.681620687850074,-4.9951073328848405
2025-05-30 12:00:00,2025-05-30 16:00:00,1.13339,1.0767204999999997,4.9900000000000135,TP,True,46.529041287613666,1.864381570837425,1.713623010575058,5.216292377305418,False,False,-26.675120171312862,-10.686367218282111
2025-05-31 22:00:00,2025-06-01 14:30:00,1.08375,1.1162625,-3.009999999999995,SL,False,36.453389026011,1.3282583621683983,0.23706386379020167,2.96436187229169,False,False,-25.18432098083615,-9.088239981880575
2025-06-02 02:00:00,2025-06-02 09:30:00,1.13385,1.0771575,4.990000000000003,TP,True,48.51942406954627,0.9962895066744782,0.44309922776610305,4.538192241286622,True,True,-21.37289710552959,-13.197421607055372
2025-06-02 19:00:00,2025-06-02 20:00:00,1.08313,1.1156239,-3.0099999999999967,SL,False,52.73721202655211,1.8734065690571369,1.2201800997118608,3.775432525713915,False,False,-22.203467743093974,-10.796231325459981
2025-06-03 06:00:00,2025-06-03 14:30:00,1.14255,1.1768265,-3.010000000000004,SL,False,48.52453291426578,1.2500234438005176,0.05037970355265895,6.587392006037943,True,True,-18.392783166435734,-5.880075457398693
2025-06-03 18:00:00,2025-06-03 20:00:00,1.14796,1.090562,4.990000000000005,TP,True,53.92468516933617,1.692816573997101,0.558177677598395,7.070194938524274,True,True,-18.191600806710227,-9.107752238735067
2025-06-04 05:00:00,2025-06-04 19:30:00,1.0525,0.999875,4.990000000000003,TP,True,62.8909117603876,1.868883610451308,1.4543102698955253,12.662563457561246,False,False,-23.049365385740195,-22.201278781830958
2025-06-06 12:30:00,2025-06-06 16:30:00,1.04868,0.996246,4.990000000000008,TP,True,50.586011342155075,2.0001335011633667,1.7722923443737395,4.3642127948658285,True,True,-7.485465757412668,-31.565277542124015
2025-06-07 14:00:00,2025-06-08 16:00:00,1.02734,1.0581601999999999,-3.0099999999999967,SL,False,47.424726080579745,1.3092758274489704,1.0404666719374867,5.413076858190665,True,True,-6.998596840628258,-29.609658168264264
2025-06-08 22:30:00,2025-06-09 06:30:00,1.03824,1.0693872,-3.009999999999993,SL,False,48.30306638880623,1.626653897805078,0.938257277267725,9.517700547603425,True,True,-10.016380513256074,-28.64378938976364
2025-06-16 22:30:00,2025-06-17 00:00:00,1.22644,1.1651179999999999,4.990000000000007,TP,True,48.77473684210528,2.6458111048470165,3.7354840760242287,8.540155429688433,False,False,2.6988553102050616,7.239102872382275
2025-06-17 21:00:00,2025-06-18 08:30:00,1.12626,1.069947,4.990000000000005,TP,True,45.56641797444471,2.340236078449278,0.7993197759637835,6.587778677032641,False,False,-13.650233841907532,7.9237617026169715
2025-06-20 01:00:00,2025-06-20 07:30:00,1.02635,1.0571405,-3.009999999999994,SL,False,45.52314449825437,1.2886163867797764,0.35522650824319635,4.359596084621205,False,False,-7.392536182192211,-0.036037088982388
2025-06-20 13:30:00,2025-06-20 14:00:00,1.02156,0.970482,4.990000000000006,TP,True,53.256456066266004,1.654472431519303,2.075870525602134,4.69117784881125,False,False,-9.602859974515077,-1.3214327112553548
2025-06-21 04:30:00,2025-06-21 15:30:00,0.93364,0.886958,4.99,TP,True,45.067513899920634,0.9495094468960211,0.037503420550204336,3.708590959432024,False,False,-24.854923739385892,-7.864170605824361
2025-06-22 03:00:00,2025-06-22 06:00:00,0.86243,0.8883029,-3.009999999999997,SL,False,52.077998818199745,3.055817366544034,0.3603713063111498,11.837309146347184,False,False,-27.49216011030493,-17.52211543059341
2025-06-22 08:30:00,2025-06-22 13:00:00,0.875,0.8312499999999999,4.990000000000007,TP,True,42.195046757784404,1.3760816326530612,0.2133369604401019,6.302676280083597,False,False,-25.49957854047289,-11.907135018675685
2025-06-22 19:30:00,2025-06-22 20:30:00,0.84254,0.8678161999999999,-3.0099999999999967,SL,False,48.78970926947979,3.534719843737814,0.3301983200987633,7.411699447649744,False,False,-30.079087793259696,-20.001898974553733
2025-06-23 06:00:00,2025-06-23 14:00:00,0.90827,0.9355181,-3.0099999999999993,SL,False,41.06450475854777,1.7879359347204815,0.8130957557963839,7.548189410152253,True,True,-29.658542629895535,-13.188052568697717
2025-06-23 14:30:00,2025-06-23 16:30:00,0.89602,0.851219,4.99000000000001,TP,True,44.232410987796925,2.202916388983662,1.1835186415322319,4.252016353490805,False,False,-28.052481973373578,-21.374856310492184
2025-06-24 08:30:00,2025-06-24 13:30:00,1.02572,1.0564916,-3.0100000000000007,SL,False,50.11697755295605,2.0910747015336986,1.0126249112610928,7.659233281207148,True,True,-11.678649847160639,-17.89707918771162
2025-06-24 17:30:00,2025-06-25 02:00:00,1.03532,1.0663796,-3.010000000000007,SL,False,52.368911365451154,2.3970504633488052,0.4611371588205145,5.23748335212619,True,True,-6.108753219429031,-19.068204025796366
2025-06-25 08:30:00,2025-06-25 16:00:00,1.07037,1.0168515,4.990000000000002,TP,True,57.64450343912153,1.7554010028574885,0.6729844192313742,9.882551832780416,True,True,-1.653849334325641,-21.44707583240987
2025-06-26 03:00:00,2025-06-26 18:30:00,0.99808,0.9481759999999999,4.9900000000000055,TP,True,42.7677131746182,1.5292218201804608,3.4727552907693857,4.060907436718972,False,False,-10.535043608429472,-24.466273640237024
2025-06-26 22:30:00,2025-06-27 06:30:00,0.95882,0.9875846,-3.010000000000003,SL,False,42.67729752412926,2.1223259542234945,0.4465623634376439,4.9705149097360355,False,False,-7.651262689499738,-22.109846546275758
2025-06-27 14:00:00,2025-06-27 16:30:00,0.9827,1.012181,-3.0099999999999976,SL,False,50.649350649350644,1.9105525592754673,0.8306079300202547,7.53264948707005,False,False,1.0789849929542017,-11.026003187020128
2025-07-08 12:00:00,2025-07-08 15:00:00,1.09069,1.0361554999999998,4.9900000000000135,TP,True,57.33687629170344,1.0213063028253415,0.31904087792108277,3.6910224789552823,False,False,-2.603050435776544,6.224312900523965
2025-07-08 20:30:00,2025-07-09 19:30:00,1.05705,1.0887615000000002,-3.0100000000000104,SL,False,39.62156372724031,1.7075824227803773,0.35967847569655376,7.641461705836858,False,False,-1.2518099864542775,2.412440052317999
2025-07-13 16:30:00,2025-07-13 18:30:00,1.24819,1.2856357,-3.0100000000000113,SL,False,52.63397428603931,1.6501036357788965,1.410748689715961,5.89639639415893,False,False,2.9070102973790535,8.476005075348048
2025-07-13 22:00:00,2025-07-14 00:30:00,1.267,1.30501,-3.0100000000000082,SL,False,49.701583434835506,1.7169353929417053,1.6289903572913316,6.393408749662492,True,True,4.046907335019534,7.985101976459741
2025-07-25 14:00:00,2025-07-25 15:30:00,1.34705,1.2796975,4.99000000000001,TP,True,47.89203817120071,1.6032388234607893,1.152431351973789,3.074040381684948,False,False,-5.624487679793733,-0.4515356646664026
2025-07-26 11:00:00,2025-07-28 03:30:00,1.3629,1.4037870000000001,-3.0100000000000087,SL,False,51.77387914230023,1.044621238325835,0.10861847678904911,3.306979132903414,True,False,-2.49608310261199,9.754624447361415
2025-07-28 09:30:00,2025-07-28 13:30:00,1.38119,1.3121304999999999,4.990000000000004,TP,True,49.95503597122301,1.8811935463518545,1.0651044676875276,6.414258553582505,True,True,-9.762710535599961,1.505096603978795
2025-07-29 10:00:00,2025-07-29 14:00:00,1.15892,1.100974,4.990000000000005,TP,True,56.72989315000409,1.8160997184570826,1.3880029988005447,6.610960527038134,False,False,-28.446711038119123,-7.076765182251155
2025-07-30 07:30:00,2025-07-30 19:00:00,1.0788,1.0248599999999999,4.990000000000009,TP,True,47.24792521224838,1.5657608983526674,0.6646046488378755,2.9743465418505215,False,False,-32.94130810447928,-11.189409905163327
2025-07-31 07:30:00,2025-07-31 14:00:00,1.06159,1.0085105,4.989999999999995,TP,True,45.19865122416067,1.6101185149499475,0.29108914433064537,3.6777185210300036,False,False,-24.938308267752728,-27.47463706233988
2025-07-31 19:00:00,2025-07-31 23:30:00,1.02675,0.9754125,4.990000000000003,TP,True,41.52784264881419,2.552784444676337,0.601484645991955,8.53525978526509,False,False,-27.23091206758471,-33.31969528708086
2025-08-01 12:00:00,2025-08-01 14:30:00,0.98032,1.0097296,-3.010000000000004,SL,False,47.48877432230166,1.5352858541817247,0.36277963897164833,3.637642823606732,False,False,-28.22795560371336,-32.22485706186957
2025-08-01 20:00:00,2025-08-01 22:00:00,0.98352,0.934344,4.99,TP,True,50.8156823972316,3.0615979920518734,1.904791331647703,7.846054161503916,False,False,-23.229674035219194,-25.730035869360012
2025-08-02 06:00:00,2025-08-02 07:30:00,0.9327,0.960681,-3.010000000000004,SL,False,59.06941554756947,1.4196878494080167,0.32797302046954396,11.975947580162295,False,False,-31.908276571979233,-31.44684135092426
2025-08-02 09:30:00,2025-08-02 17:30:00,0.94313,0.8959735,4.990000000000004,TP,True,51.305713724720206,1.2890209045564087,0.16392790535549132,5.690677238601408,False,False,-31.803522878463585,-30.188679245283012
2025-08-03 12:00:00,2025-08-04 00:30:00,0.92898,0.9568494000000001,-3.0100000000000047,SL,False,39.369158878504685,0.8367856604632413,0.9434965227343657,2.6740488781426124,False,False,-29.92743675230437,-37.39984770786865
2025-08-04 05:00:00,2025-08-04 13:30:00,0.94586,0.9742358000000001,-3.0100000000000064,SL,False,61.70438761336713,1.3926857191188058,0.8274167251635712,7.863821174887023,True,True,-31.85790341985634,-36.55437946901705
2025-08-04 18:30:00,2025-08-04 21:00:00,0.95466,0.9832998,-3.0099999999999993,SL,False,48.66504054321314,1.6375313873899753,1.1137605531019312,4.5181385210597576,False,True,-22.650742979371596,-38.51494522338938
