entry_idx,exit_idx,direction,entry_price,exit_price,exit_type,pnl_pct,position_size,timestamp,weighted_pnl,size_mult
21380,21391,LONG,2743.92,2733.1157142857146,SL,-0.39375367045269066,60.0,2025-11-21 20:05:00,-0.2362522022716144,0.6
21395,21398,LONG,2731.81,2751.095714285714,TP,0.7059683611127502,78.0,2025-11-21 20:12:00,0.5506553216679452,0.78
21412,21414,LONG,2726.72,2715.785714285714,SL,-0.4010050798866616,42.0,2025-11-21 20:28:00,-0.16842213355239788,0.42
21415,21424,LONG,2711.29,2732.735714285714,TP,0.7909782533669979,78.0,2025-11-21 20:38:00,0.6169630376262584,0.78
21429,21436,SHORT,2736.98,2751.462857142857,SL,-0.529154657427421,60.0,2025-11-21 20:50:00,-0.31749279445645257,0.6
21437,21468,SHORT,2746.66,2760.895714285714,SL,-0.5182918266445079,60.0,2025-11-21 21:22:00,-0.31097509598670475,0.6
21469,21536,SHORT,2765.2,2741.4257142857145,TP,0.8597673121034743,78.0,2025-11-21 22:30:00,0.6706185034407101,0.78
21537,21557,LONG,2740.1,2729.4942857142855,SL,-0.38705573832029433,60.0,2025-11-21 22:51:00,-0.23223344299217658,0.6
21564,21573,LONG,2724.77,2713.5,SL,-0.413612892097314,42.0,2025-11-21 23:07:00,-0.17371741468087187,0.42
21582,21587,SHORT,2735.35,2743.6314285714284,SL,-0.302755719429999,42.0,2025-11-21 23:21:00,-0.1271574021605996,0.42
21588,21593,SHORT,2743.88,2751.207142857143,SL,-0.26703583455336666,70.0,2025-11-21 23:27:00,-0.18692508418735665,0.7
21594,21597,SHORT,2755.36,2763.464285714286,SL,-0.2941280164583086,60.0,2025-11-21 23:31:00,-0.17647680987498515,0.6
21598,21616,SHORT,2759.69,2769.29,SL,-0.3478651587678293,42.0,2025-11-21 23:50:00,-0.1461033666824883,0.42
21654,21662,LONG,2761.83,2773.992857142857,TP,0.4403912312798712,70.0,2025-11-22 00:36:00,0.30827386189590983,0.7
21676,21716,LONG,2763.9,2776.2057142857143,TP,0.4452300837842977,70.0,2025-11-22 01:30:00,0.31166105864900834,0.7
21717,21729,SHORT,2781.9,2769.1400000000003,TP,0.4586793198892758,100.0,2025-11-22 01:43:00,0.4586793198892758,1.0
21751,21752,LONG,2769.12,2764.2385714285715,SL,-0.17628086075823318,91.0,2025-11-22 02:06:00,-0.1604155832899922,0.91
21753,21757,LONG,2765.7,2760.06,SL,-0.20392667317496016,100.0,2025-11-22 02:11:00,-0.20392667317496016,1.0
21758,21764,LONG,2761.01,2754.901428571429,SL,-0.22124408924891234,100.0,2025-11-22 02:18:00,-0.22124408924891234,1.0
21765,21780,LONG,2754.28,2747.8857142857146,SL,-0.2321581580044736,100.0,2025-11-22 02:34:00,-0.2321581580044736,1.0
21785,21814,LONG,2743.41,2755.8471428571424,TP,0.4533461224221895,70.0,2025-11-22 03:08:00,0.31734228569553263,0.7
21825,21829,SHORT,2755.66,2744.1514285714284,TP,0.41763393991172665,70.0,2025-11-22 03:23:00,0.29234375793820866,0.7
21830,21861,LONG,2745.23,2755.272857142857,TP,0.36582935283589985,130.0,2025-11-22 03:55:00,0.4755781586866698,1.3
21873,21878,LONG,2743.25,2737.7628571428572,SL,-0.20002343414354404,70.0,2025-11-22 04:12:00,-0.1400164039004808,0.7
21879,21890,LONG,2733.7,2727.0242857142857,SL,-0.2442006908480848,100.0,2025-11-22 04:24:00,-0.2442006908480848,1.0
21917,21918,SHORT,2741.93,2747.9142857142856,SL,-0.21825085666978228,70.0,2025-11-22 04:52:00,-0.15277559966884757,0.7
21919,21947,SHORT,2746.48,2733.494285714286,TP,0.47281299283861666,70.0,2025-11-22 05:21:00,0.33096909498703164,0.7
21949,21981,LONG,2730.66,2744.6085714285714,TP,0.5108131890668022,100.0,2025-11-22 05:55:00,0.5108131890668022,1.0
21982,22008,SHORT,2744.44,2750.607142857143,SL,-0.2247140712547209,100.0,2025-11-22 06:22:00,-0.2247140712547209,1.0
22009,22019,SHORT,2751.77,2758.0499999999997,SL,-0.22821674776597412,100.0,2025-11-22 06:33:00,-0.22821674776597412,1.0
22020,22108,SHORT,2764.8,2752.331428571429,TP,0.45097552910051597,100.0,2025-11-22 08:02:00,0.45097552910051597,1.0
22109,22117,LONG,2750.07,2745.1228571428574,SL,-0.1798915248391062,130.0,2025-11-22 08:11:00,-0.23385898229083807,1.3
22118,22123,LONG,2746.74,2741.75,SL,-0.18166990687141055,91.0,2025-11-22 08:17:00,-0.1653196152529836,0.91
22124,22131,LONG,2736.33,2730.8328571428574,SL,-0.20089473335242955,130.0,2025-11-22 08:25:00,-0.26116315335815843,1.3
22132,22138,LONG,2731.56,2725.1014285714286,SL,-0.23644259795030328,100.0,2025-11-22 08:32:00,-0.23644259795030328,1.0
22139,22141,LONG,2722.05,2734.9957142857143,TP,0.4755869394652587,100.0,2025-11-22 08:35:00,0.4755869394652587,1.0
22159,22187,SHORT,2736.67,2723.104285714286,TP,0.49570150166859595,70.0,2025-11-22 09:21:00,0.34699105116801715,0.7
22188,22201,LONG,2724.42,2735.677142857143,TP,0.4131941057965641,100.0,2025-11-22 09:35:00,0.4131941057965641,1.0
22202,22222,SHORT,2738.35,2726.23,TP,0.4426022970036661,70.0,2025-11-22 09:56:00,0.30982160790256624,0.7
22227,22242,LONG,2727.6,2724.2585714285715,SL,-0.12250434709739051,91.0,2025-11-22 10:16:00,-0.11147895585862537,0.91
22243,22251,LONG,2718.35,2713.2428571428572,SL,-0.18787657428744137,169.0,2025-11-22 10:25:00,-0.3175114105457759,1.69
22252,22291,LONG,2712.09,2705.2285714285717,SL,-0.2529941326220149,100.0,2025-11-22 11:05:00,-0.2529941326220149,1.0
22294,22298,SHORT,2722.88,2728.828571428571,SL,-0.21846616187900628,100.0,2025-11-22 11:12:00,-0.21846616187900628,1.0
22299,22313,SHORT,2729.02,2736.002857142857,SL,-0.2558741651895929,100.0,2025-11-22 11:27:00,-0.2558741651895929,1.0
22319,22354,SHORT,2737.58,2724.9771428571435,TP,0.46036488953223154,100.0,2025-11-22 12:08:00,0.46036488953223154,1.0
22355,22395,LONG,2717.08,2712.2685714285712,SL,-0.17708085781164626,130.0,2025-11-22 12:49:00,-0.23020511515514014,1.3
22422,22432,SHORT,2727.54,2715.157142857143,TP,0.45399360386491566,100.0,2025-11-22 13:26:00,0.45399360386491566,1.0
22433,22443,LONG,2716.59,2711.8928571428573,SL,-0.17290584361802142,130.0,2025-11-22 13:37:00,-0.22477759670342784,1.3
22457,22467,SHORT,2722.15,2726.852857142857,SL,-0.1727626009902771,91.0,2025-11-22 14:01:00,-0.15721396690115216,0.91
22472,22480,SHORT,2733.51,2739.3928571428573,SL,-0.21521257075544334,100.0,2025-11-22 14:14:00,-0.21521257075544334,1.0
22481,22566,SHORT,2747.11,2731.8042857142864,TP,0.5571569498750959,130.0,2025-11-22 15:40:00,0.7243040348376247,1.3
22567,22594,LONG,2729.34,2742.2485714285713,TP,0.47295578522907084,130.0,2025-11-22 16:08:00,0.6148425207977921,1.3
22595,22603,SHORT,2744.39,2750.205714285714,SL,-0.21191282163664665,100.0,2025-11-22 16:17:00,-0.21191282163664665,1.0
22604,22630,SHORT,2750.44,2755.8685714285716,SL,-0.19737101803971577,100.0,2025-11-22 16:44:00,-0.19737101803971577,1.0
22634,22651,SHORT,2757.84,2746.8000000000006,TP,0.4003132886606731,100.0,2025-11-22 17:05:00,0.4003132886606731,1.0
22672,22682,SHORT,2757.23,2748.727142857143,TP,0.30838403553047844,130.0,2025-11-22 17:36:00,0.40089924618962197,1.3
22686,22689,LONG,2751.63,2747.674285714286,SL,-0.14375894599616565,91.0,2025-11-22 17:43:00,-0.13082064085651074,0.91
22690,22738,LONG,2749.2,2744.927142857143,SL,-0.15542183700192758,169.0,2025-11-22 18:32:00,-0.2626629045332576,1.69
22754,22774,SHORT,2751.71,2755.272857142857,SL,-0.12947792982752382,130.0,2025-11-22 19:08:00,-0.16832130877578097,1.3
22775,22794,SHORT,2755.4,2748.4085714285716,TP,0.25373552193614407,130.0,2025-11-22 19:28:00,0.3298561785169873,1.3
22808,22816,LONG,2745.44,2751.885714285714,TP,0.23477891652026908,130.0,2025-11-22 19:50:00,0.3052125914763498,1.3
22819,22839,SHORT,2752.98,2755.982857142857,SL,-0.10907660581831362,130.0,2025-11-22 20:13:00,-0.1417995875638077,1.3
22862,22870,LONG,2747.5,2743.71,SL,-0.13794358507734172,169.0,2025-11-22 20:44:00,-0.2331246587807075,1.69
22871,22875,LONG,2743.72,2739.8571428571427,SL,-0.14078904344674886,130.0,2025-11-22 20:49:00,-0.18302575648077352,1.3
22876,22913,LONG,2738.17,2747.472857142857,TP,0.33974724516216076,130.0,2025-11-22 21:27:00,0.441671418710809,1.3
22914,22958,SHORT,2746.17,2749.7885714285712,SL,-0.13176793237749876,91.0,2025-11-22 22:12:00,-0.11990881846352387,0.91
22961,22997,SHORT,2767.63,2773.46,SL,-0.21064954491748994,130.0,2025-11-22 22:51:00,-0.27384440839273694,1.3
22998,22999,SHORT,2774.81,2779.712857142857,SL,-0.17669163448513958,130.0,2025-11-22 22:53:00,-0.22969912483068147,1.3
23000,23015,SHORT,2795.46,2777.4800000000005,TP,0.6431857368733433,60.0,2025-11-22 23:09:00,0.385911442124006,0.6
23018,23024,LONG,2778.62,2770.88,SL,-0.27855554195966997,70.0,2025-11-22 23:18:00,-0.19498887937176898,0.7
23025,23083,LONG,2770.47,2784.084285714285,TP,0.49140707945891554,70.0,2025-11-23 00:17:00,0.3439849556212409,0.7
23084,23106,SHORT,2784.04,2772.2942857142857,TP,0.42189459511049615,70.0,2025-11-23 00:40:00,0.2953262165773473,0.7
23107,23136,LONG,2771.77,2783.7528571428575,TP,0.43231787424127843,70.0,2025-11-23 01:10:00,0.3026225119688949,0.7
23137,23144,SHORT,2781.63,2785.7571428571428,SL,-0.14837138142537448,91.0,2025-11-23 01:18:00,-0.13501795709709077,0.91
23163,23164,SHORT,2794.04,2800.06,SL,-0.21545861906057112,100.0,2025-11-23 01:38:00,-0.21545861906057112,1.0
23165,23179,SHORT,2800.93,2807.055714285714,SL,-0.21870286960810753,100.0,2025-11-23 01:53:00,-0.21870286960810753,1.0
23212,23229,SHORT,2824.2,2831.1071428571427,SL,-0.2445698908414009,130.0,2025-11-23 02:43:00,-0.31794085809382117,1.3
23247,23250,LONG,2817.95,2812.312857142857,SL,-0.20004410501048148,70.0,2025-11-23 03:04:00,-0.14003087350733703,0.7
23251,23304,LONG,2812.49,2823.961428571428,TP,0.4078744660933223,70.0,2025-11-23 03:58:00,0.28551212626532557,0.7
23306,23312,SHORT,2827.38,2820.0428571428574,TP,0.25950324530635005,130.0,2025-11-23 04:06:00,0.33735421889825506,1.3
23315,23323,SHORT,2830.42,2836.2214285714285,SL,-0.204967056883023,100.0,2025-11-23 04:17:00,-0.204967056883023,1.0
23324,23326,SHORT,2838.11,2845.151428571429,SL,-0.248102736378389,70.0,2025-11-23 04:20:00,-0.1736719154648723,0.7
23327,23335,SHORT,2849.27,2832.724285714286,TP,0.5807001191783855,60.0,2025-11-23 04:29:00,0.3484200715070313,0.6
23346,23404,LONG,2825.17,2818.415714285715,SL,-0.2390753729611063,70.0,2025-11-23 05:38:00,-0.16735276107277441,0.7
23405,23414,LONG,2817.62,2823.9171428571426,TP,0.22349155873193394,130.0,2025-11-23 05:48:00,0.29053902635151413,1.3
23431,23448,SHORT,2829.93,2821.9471428571433,TP,0.2820867351085212,91.0,2025-11-23 06:22:00,0.25669892894875435,0.91
23449,23459,LONG,2820.06,2817.184285714286,SL,-0.10197351424132506,130.0,2025-11-23 06:33:00,-0.1325655685137226,1.3
23460,23463,LONG,2814.51,2810.9414285714292,SL,-0.12679192571960932,130.0,2025-11-23 06:37:00,-0.16482950343549213,1.3
23464,23489,LONG,2811.28,2807.3000000000006,SL,-0.14157252212513743,130.0,2025-11-23 07:03:00,-0.18404427876267868,1.3
23490,23491,LONG,2800.2,2795.2085714285713,SL,-0.17825257379574724,169.0,2025-11-23 07:05:00,-0.30124684971481286,1.69
23492,23503,LONG,2796.81,2791.2371428571428,SL,-0.19925762360893925,100.0,2025-11-23 07:17:00,-0.19925762360893925,1.0
23504,23513,LONG,2788.2,2782.1471428571426,SL,-0.21708834168485736,130.0,2025-11-23 07:27:00,-0.28221484419031456,1.3
23514,23547,LONG,2780.87,2796.895714285714,TP,0.5762841947201417,100.0,2025-11-23 08:01:00,0.5762841947201417,1.0
23549,23558,SHORT,2800.53,2804.555714285714,SL,-0.14374830070429534,91.0,2025-11-23 08:12:00,-0.13081095364090875,0.91
23559,23567,SHORT,2803.69,2807.6871428571426,SL,-0.14256721881315462,91.0,2025-11-23 08:21:00,-0.1297361691199707,0.91
23595,23647,SHORT,2814.3,2819.574285714286,SL,-0.18741021619179632,130.0,2025-11-23 09:41:00,-0.2436332810493352,1.3
23648,23672,SHORT,2819.09,2808.4614285714283,TP,0.3770213589694487,169.0,2025-11-23 10:06:00,0.6371660966583683,1.69
23673,23677,LONG,2810.61,2807.277142857143,SL,-0.11858127391765266,130.0,2025-11-23 10:11:00,-0.15415565609294846,1.3
23678,23682,LONG,2808.79,2804.6957142857145,SL,-0.14576688589340725,130.0,2025-11-23 10:16:00,-0.18949695166142944,1.3
23683,23691,LONG,2804.75,2813.032857142857,TP,0.29531534514153523,130.0,2025-11-23 10:25:00,0.3839099486839958,1.3
23709,23734,SHORT,2811.92,2804.8257142857146,TP,0.25229329832589237,91.0,2025-11-23 11:08:00,0.22958690147656205,0.91
23757,23791,SHORT,2816.94,2821.8642857142854,SL,-0.1748097479635832,169.0,2025-11-23 12:05:00,-0.2954284740584556,1.69
23798,23800,SHORT,2822.91,2827.6671428571426,SL,-0.16851911173727654,130.0,2025-11-23 12:14:00,-0.21907484525845952,1.3
23801,23802,SHORT,2830.31,2835.621428571428,SL,-0.18766243172755717,169.0,2025-11-23 12:16:00,-0.3171495096195716,1.69
23803,23856,SHORT,2843.46,2829.797142857143,TP,0.48050111986301425,130.0,2025-11-23 13:10:00,0.6246514558219185,1.3
23857,23884,LONG,2827.02,2836.042857142857,TP,0.3191649561324997,130.0,2025-11-23 13:38:00,0.4149144429722496,1.3
23887,23895,SHORT,2839.05,2843.7628571428572,SL,-0.16600120261555965,169.0,2025-11-23 13:49:00,-0.2805420324202958,1.69
23896,23907,SHORT,2845.29,2849.4342857142856,SL,-0.14565424664219168,169.0,2025-11-23 14:01:00,-0.24615567682530393,1.69
23908,23909,SHORT,2849.69,2854.525714285714,SL,-0.16969264325993172,130.0,2025-11-23 14:03:00,-0.22060043623791123,1.3
23910,23912,SHORT,2856.92,2845.5600000000004,TP,0.3976310152191756,130.0,2025-11-23 14:06:00,0.5169203197849283,1.3
23921,23944,LONG,2833.25,2824.6485714285714,SL,-0.30358876101398186,60.0,2025-11-23 14:38:00,-0.1821532566083891,0.6
23956,23970,LONG,2817.91,2810.4114285714286,SL,-0.2661040071745112,100.0,2025-11-23 15:04:00,-0.2661040071745112,1.0
23985,24001,SHORT,2821.74,2827.2642857142855,SL,-0.1957758586647149,100.0,2025-11-23 15:35:00,-0.1957758586647149,1.0
24003,24034,SHORT,2835.03,2842.2685714285717,SL,-0.25532609632249054,130.0,2025-11-23 16:08:00,-0.3319239252192377,1.3
