entry_time,exit_time,direction,entry_price,exit_price,pnl_pct,exit_reason,entry_hour,entry_rsi,entry_body_pct,entry_volume_ratio,entry_atr_ratio,entry_ema50_dist,entry_consecutive_ups,entry_consecutive_downs
2025-12-03 21:35:00,2025-12-03 22:08:00,LONG,0.20359,0.20174607142857143,-1.0057068477963393,SL,21,47.008547008546984,0.029479683584731735,0.900668284860507,0.7980709035683649,0.75418773431323,4,0
2025-12-03 22:24:00,2025-12-03 23:26:00,LONG,0.20304,0.20166642857142855,-0.7765028706518183,SL,22,58.791946308724825,0.20728457210542084,0.4538816833537753,0.8390052356021003,0.09138160237344713,2,0
2025-12-03 23:41:00,2025-12-03 23:54:00,LONG,0.20429,0.20188571428571428,-1.2768983867471384,SL,23,64.78555304740402,0.3388998035363439,0.6393756266568975,1.061997160435403,0.19338308162311024,1,0
2025-12-03 23:54:00,2025-12-04 01:54:00,SHORT,0.20172,0.19722,2.1817158503194434,Time,23,42.75491949910558,0.7674144037780294,0.5176256834341054,0.8167685421379404,0.9130444383105247,0,3
2025-12-04 02:00:00,2025-12-04 04:00:00,SHORT,0.19535,0.191,2.1774869109947637,Time,2,44.58100558659215,0.06650296705544877,1.1799204256627691,1.066933066933071,0.5731604705496399,0,1
2025-12-04 04:38:00,2025-12-04 05:13:00,LONG,0.18991,0.18832428571428572,-0.9349819839472805,SL,4,56.1256544502618,0.3829206882081454,0.9572827035878048,1.3555596263051843,0.1331927597701168,0,1
2025-12-04 05:19:00,2025-12-04 07:19:00,LONG,0.19059,0.19653,3.016637808909184,Time,5,50.77262693156734,0.005247140308537098,1.669689592148619,1.1685644950532061,0.5331957151436214,5,0
2025-12-04 07:38:00,2025-12-04 08:12:00,LONG,0.19942,0.19753749999999998,-1.0439875639354224,SL,7,71.06537530266336,1.6515444999490227,1.6483160850678493,1.5368467089437994,1.6132026679085298,6,0
2025-12-04 09:33:00,2025-12-04 10:15:00,LONG,0.19446,0.20211000000000004,3.8339709966060176,TP,9,65.13944223107563,0.09780202810521219,1.4766555755774606,0.9614435118272865,0.08959743620085878,3,0
2025-12-04 10:29:00,2025-12-04 10:32:00,SHORT,0.20003,0.20131892857142858,-0.7402421176065709,SL,10,31.261101243339297,0.169686080750601,0.6074001943863513,0.8920361856740279,0.11351359219535957,0,8
2025-12-04 10:33:00,2025-12-04 12:33:00,LONG,0.20142,0.20397,1.1660113196306443,Time,10,48.08853118712249,0.08432957984027159,0.5266369123022634,0.870401723872555,0.7205557171330743,0,1
2025-12-04 13:00:00,2025-12-04 13:08:00,SHORT,0.20362,0.2048242857142857,-0.6879604120605064,SL,13,34.41295546558699,0.08341920604544065,1.3853380221329024,0.8039482154352317,0.1824328219861216,0,2
2025-12-04 13:08:00,2025-12-04 13:11:00,LONG,0.20507,0.2039942857142857,-0.6245595580603113,SL,13,52.23300970873795,0.16607238802325353,0.7207738220843106,0.8259975318798827,0.5427017586296378,2,0
2025-12-04 13:11:00,2025-12-04 14:21:00,SHORT,0.20378,0.19659428571428572,3.555098244390187,TP,13,41.187739463601545,0.18123928483958324,0.6102261442532769,0.8929522456950113,0.1001045810068469,0,3
2025-12-04 15:57:00,2025-12-04 16:03:00,LONG,0.18766,0.18146071428571428,-3.403466755987272,SL,15,56.48501362397818,1.2408286577470848,1.3218802669547145,1.4436307838171634,1.6845700479500632,1,0
2025-12-04 16:05:00,2025-12-04 16:49:00,SHORT,0.17715,0.18389464285714285,-3.7676668511667177,SL,16,54.394366197183125,0.4775280898876346,0.7040893480221285,1.2052229518868116,3.7582802548752396,0,1
2025-12-04 17:04:00,2025-12-04 17:37:00,SHORT,0.18143,0.18369928571428573,-1.3353263680160543,SL,17,39.51367781155028,0.17668820054111575,0.6418426691822768,0.9444816053511695,0.06383229072903271,1,0
2025-12-04 18:00:00,2025-12-04 18:12:00,SHORT,0.18241,0.18391749999999998,-0.9196609893022621,SL,18,40.3870967741935,0.2788104089219388,1.1580008292427748,0.9865376525031552,0.43333333758000464,0,4
2025-12-04 18:13:00,2025-12-04 18:23:00,LONG,0.18424,0.18279142857142855,-0.8862415482910556,SL,18,57.59493670886058,0.010854227721708456,0.5454228466710456,0.9829867674858217,0.5764444596908092,0,1
2025-12-04 18:32:00,2025-12-04 18:42:00,LONG,0.18552,0.1844657142857143,-0.6682868231380422,SL,18,64.2105263157893,0.531050178823009,1.6410922616436607,0.8862868723260555,1.197993108648166,3,0
2025-12-04 18:48:00,2025-12-04 20:48:00,SHORT,0.18381,0.1776,3.3966216216216094,Time,18,30.779569892473035,0.3145506806225919,0.6263803878630885,1.126571417913231,0.20160709327541795,0,2
2025-12-04 20:55:00,2025-12-04 21:07:00,LONG,0.18008,0.17860464285714284,-0.9192787332614082,SL,20,64.25339366515836,0.26726057906457706,1.2483805578915457,1.0330082520630175,0.0871032915880994,1,0
2025-12-04 21:07:00,2025-12-04 21:12:00,SHORT,0.17722,0.1791517857142857,-1.1782955394966321,SL,21,38.56877323420065,1.093872083937949,0.8807826795675096,1.1733697774306893,1.5359161073743985,0,2
2025-12-04 21:15:00,2025-12-04 21:43:00,LONG,0.18048,0.17896392857142857,-0.9400218465045683,SL,21,51.897321428571466,0.5627681506658555,0.5621461349530471,0.8568227920917972,0.41226327834756066,2,0
2025-12-04 22:34:00,2025-12-04 23:01:00,LONG,0.17759,0.17660642857142855,-0.6538439262185113,SL,22,63.999999999999915,0.4866180048661799,1.4880612535532567,0.7637588918008256,0.3628350869734285,5,0
2025-12-04 23:01:00,2025-12-04 23:12:00,SHORT,0.17614,0.17767642857142857,-0.9647340470437914,SL,23,44.380069524913104,0.401470172462548,1.5628402642193968,1.2963297776170686,0.8420776417737265,0,2
2025-12-04 23:14:00,2025-12-05 00:32:00,LONG,0.17764,0.18571857142857143,4.447720912278442,TP,23,55.55555555555543,0.15737410071942584,0.22523169173385868,0.8412674799166896,0.16903147031246618,0,2
2025-12-05 00:56:00,2025-12-05 02:56:00,SHORT,0.1844,0.18315,0.5825006825006863,Time,0,50.0,0.016266334110503846,0.20674433764576602,0.7372638809387504,0.16340788723586352,0,3
2025-12-05 03:00:00,2025-12-05 03:02:00,SHORT,0.1813,0.18227285714285713,-0.6337367055670006,SL,3,32.81853281853266,0.2969643642762938,1.923798306320391,0.9497907949790804,0.515950136858209,0,3
2025-12-05 03:05:00,2025-12-05 03:25:00,LONG,0.18312,0.18189857142857144,-0.767009923235351,SL,3,48.85496183206119,0.16409583196586516,1.3608585854115123,1.2070517232251625,0.4426988185699185,1,0
2025-12-05 03:25:00,2025-12-05 05:25:00,SHORT,0.18189,0.17829,1.9191822311963702,Time,3,44.355909694555024,0.39428289797929933,1.2557725208995978,1.0563788393078943,0.5652008615954781,0,3
2025-12-05 05:31:00,2025-12-05 05:41:00,SHORT,0.1777,0.17840499999999998,-0.49516829685265484,SL,5,36.718750000000036,0.11803720982520134,0.8325934631941916,0.8141549121504547,0.1778262328186334,0,3
2025-12-05 06:54:00,2025-12-05 07:21:00,LONG,0.17328,0.1719675,-0.8574445983379418,SL,6,50.289017341040356,0.04614674665435899,0.5251742908368376,0.8796179944709711,0.23683829198329587,0,1
2025-12-05 07:43:00,2025-12-05 07:45:00,LONG,0.17343,0.1724967857142857,-0.638092766945919,SL,7,58.74125874125866,0.644150417827298,0.8397721782208983,1.0426143164950996,0.48069972592322213,1,0
2025-12-05 07:46:00,2025-12-05 08:43:00,SHORT,0.17177,0.1727064285714286,-0.6422082890454205,SL,7,56.902356902357,0.011644832605526779,0.7418911180596796,1.0455170763801656,0.44671674463775013,1,0
2025-12-05 09:20:00,2025-12-05 11:20:00,SHORT,0.17367,0.17366,-0.09424162155938767,Time,9,36.016096579476844,0.7713404182379259,1.1223150839311937,1.2622513840475666,0.5806291853767485,0,8
2025-12-05 11:30:00,2025-12-05 12:15:00,SHORT,0.17276,0.16816714285714285,2.63112634538768,TP,11,28.571428571428285,0.32310177705977666,1.4064149643778159,0.866985774961239,0.523364561147483,0,2
2025-12-05 12:48:00,2025-12-05 12:50:00,LONG,0.16792,0.16693535714285715,-0.6863761655209965,SL,12,65.4017857142859,0.38259206121473077,0.18388524680606708,0.8876654109919825,0.12744612138181843,3,0
2025-12-05 12:50:00,2025-12-05 12:56:00,SHORT,0.16681,0.1678439285714286,-0.7160059408932272,SL,12,53.305785123967105,0.3881523946016863,1.0569843209787317,0.9464031775609278,0.7401959664633153,0,2
2025-12-05 12:56:00,2025-12-05 13:02:00,LONG,0.16802,0.16709214285714286,-0.6522301766796467,SL,12,62.90322580645174,0.22667621092817433,0.8670159773357194,0.9003950925348264,0.0768801396656313,3,0
2025-12-05 13:03:00,2025-12-05 13:06:00,SHORT,0.16518,0.16640678571428572,-0.837220966693064,SL,13,35.094850948509375,0.6256768138611557,1.9804299532531373,1.228738530879434,1.5386984443150749,0,2
2025-12-05 13:33:00,2025-12-05 13:35:00,LONG,0.16712,0.1660185714285714,-0.7590644874512885,SL,13,62.683823529411555,0.3301915110764213,0.8136437046154968,0.8633214360697021,0.3029233446436385,2,0
2025-12-05 13:37:00,2025-12-05 14:36:00,SHORT,0.16582,0.15869857142857144,4.387392991205242,TP,13,55.141843971631125,0.0,0.7420781791439874,0.8859465943928495,0.4257256056348878,0,0
2025-12-05 14:52:00,2025-12-05 15:00:00,LONG,0.16203,0.160665,-0.9424365858174409,SL,14,69.45288753799389,0.6397515527950329,1.382879564253071,0.8071464774455175,0.4844699785190464,3,0
2025-12-05 15:26:00,2025-12-05 15:46:00,SHORT,0.16333,0.164995,-1.1091214885299516,SL,15,45.145145145145136,0.5056042884990237,0.674007178859753,0.7202113361449688,0.25598200776529323,0,2
2025-12-05 15:51:00,2025-12-05 16:17:00,SHORT,0.16341,0.16468285714285716,-0.8729141726955824,SL,15,43.421052631579045,0.4144067280151221,0.6762873647076095,0.9660107334526008,0.3547685530657181,0,1
2025-12-05 18:50:00,2025-12-05 19:52:00,SHORT,0.1891,0.1911925,-1.1944466963923817,SL,18,52.65273311897104,0.19001372321334278,0.7375871071452428,0.7568447363831893,1.0999424392162105,0,1
2025-12-05 19:58:00,2025-12-05 20:50:00,SHORT,0.18569,0.18738714285714286,-1.0056879950598896,SL,19,37.098344693281376,0.695224343547781,0.6830540635205904,1.103602034417894,0.7129540642132294,0,2
2025-12-05 21:31:00,2025-12-05 21:48:00,SHORT,0.18772,0.1897117857142857,-1.1499008834830238,SL,21,36.23570800351808,0.03730349054089355,4.046226257140074,1.4333628898569777,0.8632294539712084,1,0
2025-12-05 21:49:00,2025-12-05 23:49:00,LONG,0.18922,0.19251,1.6387168375435857,Time,21,68.64754098360665,0.5936432886787455,0.9792207025311513,0.8439196373607919,0.6135095404721572,0,1
2025-12-06 00:03:00,2025-12-06 01:28:00,SHORT,0.19059,0.19184571428571429,-0.7545438298632744,SL,0,36.51685393258446,0.4907847334621189,1.1938846801836756,1.196467765810837,0.7998724882500202,0,6
2025-12-06 02:02:00,2025-12-06 03:03:00,SHORT,0.20377,0.2059975,-1.181323802473333,SL,2,17.941454202077693,0.5229145084110332,0.9455949498598555,0.7231430111828039,1.2494968342500736,1,0
2025-12-06 03:58:00,2025-12-06 04:16:00,SHORT,0.21386,0.21609714285714285,-1.1352486976756504,SL,3,42.16614090431114,0.04678143712574335,0.45062979808228476,0.9793391336976134,0.8835006369640741,2,0
2025-12-06 04:54:00,2025-12-06 05:41:00,SHORT,0.22281,0.22468285714285716,-0.9335558692251998,SL,4,33.8758901322483,0.5534478910957337,0.5238503575266888,0.7863778482578658,0.3950783340307601,0,1
2025-12-06 06:17:00,2025-12-06 06:31:00,SHORT,0.22787,0.2294867857142857,-0.8045223581189752,SL,6,46.57342657342648,0.21020363477118817,1.0126834003344292,0.7584248485914603,0.160965972304204,0,1
2025-12-06 06:42:00,2025-12-06 07:46:00,SHORT,0.22864,0.2308707142857143,-1.0662179512961778,SL,6,46.932006633499206,0.2631117347833789,0.6299889834078831,1.198411327922638,0.09343016940446809,1,0
2025-12-06 08:55:00,2025-12-06 10:56:00,SHORT,0.2743,0.28025,-2.22310437109724,Time,8,30.832420591456696,0.27417291171631253,0.641132866775627,0.7647802348158087,2.046310253158917,1,0
2025-12-06 11:00:00,2025-12-06 11:19:00,SHORT,0.2701,0.23606428571428567,14.317985415595048,TP,11,33.74233128834365,2.8137593552101303,1.069920704180288,1.1980941126183358,1.9772507047877714,0,2
2025-12-06 11:35:00,2025-12-06 13:35:00,LONG,0.24714,0.25924,4.7960103585012686,Time,11,78.38157117542826,0.17772033282171257,0.289345174995213,0.7835227880126865,1.7277247702542808,0,2
2025-12-06 13:43:00,2025-12-06 13:52:00,SHORT,0.25576,0.2588703571428571,-1.3015115122434362,SL,13,37.136113296616855,0.7142857142857175,1.3975599909635075,0.9865592768177246,0.8310165293604255,0,4
2025-12-06 13:54:00,2025-12-06 13:58:00,LONG,0.25966,0.25681857142857145,-1.1942881350337164,SL,13,43.97098821396195,0.23547577687705054,0.4368135649068209,0.9075975359342957,0.764995008646381,7,0
2025-12-06 14:18:00,2025-12-06 16:18:00,SHORT,0.25832,0.25177,2.5015808078801993,Time,14,45.96577017114921,0.7873410915235995,1.220864421845986,1.2255282843518123,0.6991490271799962,0,1
2025-12-06 17:22:00,2025-12-06 18:17:00,LONG,0.23484,0.2524685714285715,7.406630654305702,TP,17,47.13150926743154,0.0426003237624559,0.6899193068358662,0.7318230340410405,0.9441588642251426,2,0
2025-12-06 18:44:00,2025-12-06 20:44:00,SHORT,0.2554,0.23756,7.409681764606846,Time,18,36.6791243993593,0.7075655081253356,0.5281640960886422,0.7925365773467039,0.5368192863019885,0,1
2025-12-06 20:57:00,2025-12-06 21:02:00,LONG,0.24092,0.23862821428571426,-1.0512642015132578,SL,20,65.30958439355385,0.508969545264914,1.3999184261621522,0.9045736155456413,0.24353376549074607,2,0
2025-12-06 21:02:00,2025-12-06 23:02:00,SHORT,0.23735,0.22941,3.3610522645045937,Time,21,43.17152103559869,1.034065796605922,1.0028070606658226,1.1152149595829541,1.1779678386346994,0,1
2025-12-06 23:03:00,2025-12-06 23:26:00,SHORT,0.22918,0.23207607142857142,-1.347897472041959,SL,23,32.96327924850557,0.06549360345805505,0.4715452773594818,1.0185778347213335,0.41800687778839296,3,0
2025-12-06 23:44:00,2025-12-06 23:49:00,SHORT,0.22691,0.20785285714285714,9.068573922486378,TP,23,33.24572930354799,2.1053539842098434,1.8215731615265294,0.9680872294490103,1.6425806099390377,0,1
2025-12-07 01:27:00,2025-12-07 01:35:00,LONG,0.17675,0.17137678571428572,-3.1400080824408927,SL,1,77.77777777777777,1.8614568925772144,1.166886482288329,0.8340054713419743,0.15163960275899732,7,0
2025-12-07 01:37:00,2025-12-07 01:40:00,SHORT,0.16784,0.17236892857142855,-2.7274622746476074,SL,1,47.24752475247525,0.20809798442238953,1.2408588747997553,0.8388569160547724,4.394499646375771,0,4
2025-12-07 01:43:00,2025-12-07 01:48:00,LONG,0.17318,0.1688075,-2.6248296570042684,SL,1,45.68255105696885,1.0385064177362915,1.1826557927410042,0.8913204909797755,0.8724064323916882,2,0
2025-12-07 02:23:00,2025-12-07 02:30:00,LONG,0.15417,0.1497,-2.9993967697995783,SL,2,63.55967946014337,0.8489291915878758,1.0045610882473042,0.8860383128743147,1.7463009965151215,0,1
2025-12-07 02:53:00,2025-12-07 04:53:00,LONG,0.14599,0.15354,5.071587095006514,Time,2,76.05413846954715,0.6411140217840992,0.7579186537471356,0.8627311792518615,1.756786826259415,1,0
2025-12-07 05:26:00,2025-12-07 07:26:00,LONG,0.15027,0.15029,-0.08669062354428317,Time,5,64.59489456159821,0.5083272021938218,2.4789238412932977,0.9738830388482351,0.06418316670730398,6,0
2025-12-07 07:53:00,2025-12-07 08:04:00,LONG,0.14919,0.14802535714285714,-0.8806440492947541,SL,7,52.865064695009046,0.13387776959636238,0.6588095389318419,0.7987067857011653,0.45630291723419397,0,1
2025-12-07 08:10:00,2025-12-07 08:13:00,LONG,0.15124,0.1492825,-1.3943004496165035,SL,8,60.900000000000006,1.21126949073145,1.5382800659201403,1.4825333712013624,1.2896573113988072,5,0
2025-12-07 08:17:00,2025-12-07 08:28:00,SHORT,0.14696,0.14902035714285713,-1.4826011307179865,SL,8,45.368916797488296,0.44709388971683645,0.8313460416848455,1.2679678227614415,1.4958483924681947,0,2
2025-12-07 08:29:00,2025-12-07 09:40:00,LONG,0.14928,0.14800392857142858,-0.9548174092788185,SL,8,50.07278020378444,0.11400979142914862,0.7760568913618034,0.7410172655156351,0.44926333511589683,7,0
2025-12-07 09:54:00,2025-12-07 10:00:00,LONG,0.14976,0.14874428571428572,-0.7782280219780223,SL,9,70.61068702290085,0.0735048446374868,0.8596334659027507,0.9692260505060774,0.05185744508981518,4,0
2025-12-07 10:01:00,2025-12-07 10:03:00,SHORT,0.14755,0.14842321428571428,-0.688327297664748,SL,10,37.84946236559129,0.6196538021149082,1.7362273219006406,0.8471933471933489,1.440732509118369,0,2
2025-12-07 10:06:00,2025-12-07 11:15:00,LONG,0.1505,0.14946285714285715,-0.7891314665400938,SL,10,58.11258278145693,0.44717346325836216,1.105557668994939,1.050689243460333,0.5951091243865503,5,0
2025-12-07 11:52:00,2025-12-07 11:59:00,LONG,0.15047,0.14873535714285713,-1.2528164133334685,SL,11,55.85831062670301,0.2064464571124166,1.0681591895377573,1.26070705497586,0.2776734892046627,2,0
2025-12-07 11:59:00,2025-12-07 12:03:00,SHORT,0.148,0.14982357142857142,-1.317145881107773,SL,11,44.54976303317531,0.9304504986946934,0.551578915469344,1.170161567548983,1.2661026426662563,0,2
2025-12-07 12:03:00,2025-12-07 13:15:00,LONG,0.1502,0.1605785714285714,6.809834506372437,TP,12,51.134644478063635,0.39435866586458607,0.8504980417429612,0.9454403487653297,0.2401506434412752,4,0
2025-12-07 13:30:00,2025-12-07 14:23:00,SHORT,0.15879,0.16372607142857143,-3.114835319446907,SL,13,31.550610193826245,1.3787963480529157,0.6458557660876635,1.1549839550742087,0.9537489988206249,0,3
2025-12-07 14:59:00,2025-12-07 15:05:00,SHORT,0.1688,0.17206035714285714,-1.994891535154808,SL,14,40.2810304449649,0.28944414909326627,1.6602615262182665,0.8589493888841848,0.6408562024668543,0,1
2025-12-07 15:09:00,2025-12-07 15:23:00,LONG,0.17107,0.16648535714285714,-2.7799806261430193,SL,15,49.45494186046513,0.5761655594097294,0.4310917038734072,1.3454282480191175,1.7089351587426014,1,0
2025-12-07 15:28:00,2025-12-07 16:35:00,LONG,0.17017,0.1680592857142857,-1.3403562823731008,SL,15,58.38509316770175,0.20020020020018792,1.416832490970073,0.692722893260898,1.1735526543364552,5,0
2025-12-07 17:14:00,2025-12-07 17:24:00,LONG,0.16436,0.1623725,-1.3092358238014135,SL,17,71.48217636022508,2.118670394532461,0.8388192808989949,0.8313539192399035,0.5034127005621761,1,0
