direction,entry,exit,pnl,bars,exit_reason
SHORT,0.012517,0.012565642857142857,-0.004871099767506547,2,SL
LONG,0.01256,0.012512714285714287,-0.004764786169244694,4,SL
SHORT,0.012549,0.012463285714285713,0.005877342594821423,8,TP
SHORT,0.012398,0.012326571428571428,0.0047946827990635885,11,TP
SHORT,0.012298,0.012211714285714286,0.006065815025385502,5,TP
SHORT,0.012281,0.012195142857142858,0.006040273645245065,2,TP
SHORT,0.01223,0.012140857142857142,0.006342385804720797,2,TP
SHORT,0.012196,0.012101714285714287,0.006791103975823832,3,TP
SHORT,0.012135,0.012032,0.007560505319149092,3,TP
LONG,0.012143,0.0120895,-0.005405830519640941,1,SL
SHORT,0.012051,0.012108714285714285,-0.005766343011526564,1,SL
LONG,0.012095,0.012033857142857143,-0.006055217622394137,2,SL
SHORT,0.012056,0.01193257142857143,0.009343836797241711,5,TP
LONG,0.012057,0.011993785714285714,-0.006242953115558335,2,SL
SHORT,0.012038,0.01190942857142857,0.009795768058921017,3,TP
SHORT,0.011977,0.011840285714285715,0.010546536039188203,7,TP
LONG,0.012005,0.011941428571428572,-0.0062954126256916645,1,SL
SHORT,0.011925,0.011783285714285713,0.011026720657590139,8,TP
LONG,0.011942,0.011868142857142857,-0.007184654401033551,2,SL
SHORT,0.01193,0.011780285714285714,0.011708884092066607,6,TP
SHORT,0.011884,0.011960214285714286,-0.007372317743948641,10,SL
SHORT,0.011853,0.011930642857142858,-0.00750785192990444,8,SL
LONG,0.011888,0.011812071428571429,-0.0073869928859834335,3,SL
LONG,0.011852,0.011777714285714285,-0.007267778795622236,1,SL
SHORT,0.011785,0.01185957142857143,-0.0072878687497741615,2,SL
LONG,0.011824,0.011974285714285713,0.011710226174366789,4,TP
LONG,0.011846,0.012000571428571428,0.012048406936639222,3,TP
LONG,0.011912,0.012070714285714285,0.012323899069365818,2,TP
LONG,0.011953,0.011876571428571429,-0.00739409114268974,5,SL
LONG,0.01205,0.011965785714285715,-0.007988737403675117,2,SL
SHORT,0.011986,0.01182657142857143,0.012480540187954525,7,TP
SHORT,0.011921,0.011764142857142857,0.012333495245843928,9,TP
LONG,0.011935,0.011858857142857143,-0.007379795319887416,5,SL
SHORT,0.0119,0.011746000000000001,0.012110846245530271,9,TP
SHORT,0.011831,0.01169,0.011061591103507129,11,TP
LONG,0.011796,0.011727857142857142,-0.006776776631303604,6,SL
SHORT,0.011753,0.011624571428571429,0.010048026348129624,9,TP
LONG,0.011773,0.011719785714285716,-0.005520027666209514,1,SL
SHORT,0.011697,0.01174657142857143,-0.005220076374869208,6,SL
LONG,0.011699,0.011647571428571427,-0.0053959801204010996,2,SL
SHORT,0.011695,0.011745928571428572,-0.005335848895970051,4,SL
SHORT,0.011657,0.011709714285714287,-0.005501756783134914,2,SL
LONG,0.011682,0.011630071428571429,-0.005445178173991704,15,SL
LONG,0.011734,0.011679285714285715,-0.00566288441403484,3,SL
SHORT,0.011717,0.011607428571428572,0.008439767636488793,14,TP
SHORT,0.011676,0.011731214285714286,-0.005706613004377802,6,SL
SHORT,0.011681,0.011562428571428572,0.009254889605495475,7,TP
LONG,0.011599,0.011543785714285715,-0.005760262584212915,5,SL
LONG,0.011645,0.011587285714285715,-0.005956143041158101,2,SL
LONG,0.011528,0.011473571428571428,-0.0057214236145534106,3,SL
LONG,0.011544,0.011489357142857143,-0.005733442233442298,1,SL
SHORT,0.011505,0.011558571428571428,-0.0056347793845012975,6,SL
LONG,0.01151,0.011454857142857142,-0.005790865086260476,2,SL
SHORT,0.011474,0.011529,-0.005770578541070325,2,SL
LONG,0.011496,0.011439999999999999,-0.005871259568545616,13,SL
LONG,0.011546,0.01149,-0.005850164559154768,4,SL
SHORT,0.011526,0.0115795,-0.005620234034284687,16,SL
SHORT,0.011506,0.011563857142857143,-0.006003273747019588,14,SL
LONG,0.011515,0.011453142857142856,-0.00637187519384652,6,SL
SHORT,0.011494,0.011553928571428573,-0.006186856665945427,11,SL
LONG,0.011509,0.011450571428571428,-0.006076772215533265,4,SL
SHORT,0.011507,0.011563499999999999,-0.005886063907986293,9,SL
LONG,0.011544,0.011487714285714287,-0.0058757548757548675,1,SL
SHORT,0.011459,0.011515000000000001,-0.005863221884498503,2,SL
LONG,0.011521,0.011465642857142857,-0.005804890448497856,1,SL
LONG,0.011528,0.011473785714285714,-0.005702835332606292,6,SL
SHORT,0.011476,0.011515142857142857,-0.00439925067612834,1,SL
LONG,0.011511,0.011473500000000001,-0.004257753453218548,1,SL
SHORT,0.011479,0.011517285714285714,-0.004324195929100382,2,SL
LONG,0.011542,0.011503071428571428,-0.004372775206079703,1,SL
SHORT,0.011497,0.011538714285714286,-0.004615158906043026,6,SL
SHORT,0.011468,0.011509,-0.004562429403075829,1,SL
LONG,0.01159,0.011549785714285714,-0.004469739923579462,6,SL
SHORT,0.011575,0.011615,-0.00444382264313392,1,SL
SHORT,0.011571,0.011613214285714286,-0.0046350216809668545,3,SL
LONG,0.011572,0.011527857142857144,-0.00481462643820063,4,SL
SHORT,0.011544,0.011452142857142859,0.007020956776648047,11,TP
LONG,0.011532,0.011486857142857144,-0.004914573113324327,1,SL
SHORT,0.011497,0.01140557142857143,0.007016132466588832,10,TP
SHORT,0.011435,0.011356857142857144,0.005880676243427475,11,TP
SHORT,0.011413,0.011348714285714285,0.004664581261565216,7,TP
LONG,0.011339,0.011310071428571428,-0.00355124538571061,4,SL
SHORT,0.011305,0.011330285714285715,-0.003231692555981435,9,SL
SHORT,0.011233,0.011260214285714285,-0.003416853269729624,3,SL
SHORT,0.011292,0.011324142857142857,-0.0038384362108768713,2,SL
LONG,0.011363,0.011432857142857142,0.005147772846707866,7,TP
LONG,0.011491,0.011561285714285713,0.005116588137299983,2,TP
SHORT,0.011481,0.011519642857142857,-0.0043545186792744986,6,SL
SHORT,0.011465,0.011504142857142857,-0.004402500962386257,2,SL
LONG,0.011563,0.011533357142857144,-0.003563595705513788,1,SL
SHORT,0.011548,0.011579571428571429,-0.0037264764301665467,4,SL
SHORT,0.011587,0.011619857142857144,-0.0038276718425356284,1,SL
LONG,0.011474,0.011455714285714286,-0.0025936651809058677,1,SL
LONG,0.011588,0.011655857142857143,0.004855811430544033,2,TP
LONG,0.011646,0.011609142857142858,-0.0041647898726723245,5,SL
LONG,0.011648,0.011610785714285714,-0.00419490777080067,4,SL
LONG,0.011658,0.0116215,-0.004130897237948238,2,SL
SHORT,0.011591,0.0116285,-0.004224835533387704,15,SL
SHORT,0.011594,0.011629,-0.004009717086593922,12,SL
LONG,0.0116,0.011661285714285713,0.004283251231527064,6,TP
LONG,0.011615,0.0115875,-0.0033676280671545147,1,SL
LONG,0.011784,0.011750285714285713,-0.0038610222092910753,2,SL
LONG,0.011812,0.011778428571428572,-0.0038421460016447853,6,SL
SHORT,0.011903,0.011937,-0.0038482868392393224,1,SL
LONG,0.011748,0.011723357142857143,-0.003097621479643874,2,SL
LONG,0.011585,0.011556285714285713,-0.003478574511375564,4,SL
SHORT,0.011512,0.01154442857142857,-0.0038090235240251227,11,SL
LONG,0.011534,0.011508928571428573,-0.003173697639277661,3,SL
LONG,0.011562,0.011536714285714286,-0.003186967158425368,2,SL
LONG,0.011591,0.011551928571428572,-0.004370841909363098,6,SL
LONG,0.011559,0.011612285714285714,0.003609889634545672,3,TP
LONG,0.011399,0.011375999999999999,-0.0030177208527064616,3,SL
SHORT,0.011323,0.01135242857142857,-0.0035922710055745757,1,SL
LONG,0.011492,0.011456071428571428,-0.00412639848838947,5,SL
SHORT,0.011412,0.011349285714285715,0.004525835483668029,9,TP
SHORT,0.011375,0.011408571428571428,-0.003942649636864414,1,SL
SHORT,0.011317,0.011354714285714286,-0.004321464967351417,2,SL
LONG,0.011331,0.011406142857142858,0.005631617433841441,5,TP
LONG,0.011382,0.011344857142857143,-0.00426329793910185,3,SL
SHORT,0.011281,0.011320357142857142,-0.004476669716376946,2,SL
SHORT,0.011271,0.011188,0.006418662853056812,3,TP
SHORT,0.011209,0.011249714285714286,-0.00461913953370252,2,SL
LONG,0.011227,0.011313571428571428,0.006711002812098355,6,TP
LONG,0.01125,0.011334428571428572,0.006504761904761903,5,TP
LONG,0.011286,0.011373142857142856,0.006721323510797129,4,TP
SHORT,0.011272,0.011315714285714287,-0.004863148592349486,3,SL
LONG,0.011276,0.011365857142857143,0.006968884609537374,2,TP
LONG,0.011422,0.011376142857142857,-0.005014808514895996,3,SL
SHORT,0.011282,0.011323642857142859,-0.004677514177037988,5,SL
SHORT,0.011395,0.011421714285714287,-0.0033389033420052608,1,SL
LONG,0.011278,0.011254928571428572,-0.003045702125503479,1,SL
LONG,0.01129,0.011262357142857142,-0.003448437302290385,5,SL
SHORT,0.011218,0.011167714285714286,0.0035027758589812894,5,TP
SHORT,0.011133,0.011164214285714286,-0.003795923198484984,2,SL
SHORT,0.011131,0.011057,0.005692592927557195,3,TP
SHORT,0.011104,0.011030285714285713,0.005682899031238643,2,TP
SHORT,0.011038,0.010957142857142856,0.006379400260756119,1,TP
SHORT,0.01072,0.010593,0.010989049372227,1,TP
SHORT,0.010468,0.010572071428571429,-0.010843995973217946,1,SL
LONG,0.010613,0.010636,0.0011671534910017165,20,TIME
SHORT,0.010591,0.010707142857142858,-0.011847231487658538,3,SL
LONG,0.010677,0.010636,-0.004840029970965775,20,TIME
SHORT,0.010673,0.010658,0.00040739350722451915,20,TIME
LONG,0.010674,0.010664,-0.0019368559115607855,20,TIME
LONG,0.01069,0.010633,-0.00633208606173996,20,TIME
LONG,0.010742,0.010635,-0.010960901135728895,20,TIME
SHORT,0.010723,0.010623,0.008413536665725307,20,TIME
LONG,0.010773,0.010634285714285714,-0.013876105607935174,11,SL
LONG,0.010782,0.010645785714285714,-0.013633489678564814,9,SL
SHORT,0.010737,0.010719,0.0006792611251050804,20,TIME
SHORT,0.010722,0.01071,0.00012044817927170468,20,TIME
SHORT,0.010698,0.010714,-0.0024933731566175723,20,TIME
LONG,0.010732,0.010667857142857144,-0.006976785048719346,3,SL
LONG,0.010693,0.010638285714285713,-0.00611683210645153,2,SL
SHORT,0.010656,0.010710500000000001,-0.006088464590822128,13,SL
SHORT,0.010632,0.010684214285714286,-0.005887049652691933,12,SL
LONG,0.010636,0.010585357142857143,-0.005761457046150497,9,SL
LONG,0.010666,0.010614714285714286,-0.0058083362353004145,6,SL
LONG,0.010664,0.010616142857142857,-0.005487729075125957,3,SL
SHORT,0.010633,0.010681714285714286,-0.005560530679933672,6,SL
SHORT,0.010593,0.010634928571428571,-0.004942534371243034,1,SL
LONG,0.010663,0.010752714285714286,0.007413606462935874,1,TP
LONG,0.010719,0.010668642857142856,-0.00569793290951992,1,SL
SHORT,0.01071,0.010761214285714287,-0.005759154901531337,4,SL
LONG,0.010714,0.010671,-0.005013440358409559,20,TIME
LONG,0.010736,0.010680357142857144,-0.006182829465616323,9,SL
LONG,0.010757,0.01070142857142857,-0.006166071262566629,7,SL
LONG,0.010774,0.010718285714285715,-0.00617117929406774,1,SL
SHORT,0.010719,0.010604857142857143,0.009763262117089,17,TP
LONG,0.010718,0.010669785714285715,-0.005498440540612547,8,SL
SHORT,0.010681,0.01072892857142857,-0.0054672281215670795,2,SL
SHORT,0.010661,0.010594000000000001,0.005324334528978515,6,TP
SHORT,0.010594,0.010625642857142856,-0.003977971080741271,18,SL
LONG,0.010601,0.010572571428571428,-0.00368168771140187,4,SL
SHORT,0.010574,0.010606,-0.004017160098057747,4,SL
SHORT,0.010574,0.010605642857142857,-0.003983586904545366,3,SL
LONG,0.010608,0.010667285714285714,0.004588773971126892,4,TP
LONG,0.010626,0.010687428571428572,0.004780968513887874,3,TP
SHORT,0.010624,0.010655571428571427,-0.003962903377173531,1,SL
SHORT,0.010732,0.010665000000000001,0.005282231598687238,5,TP
SHORT,0.010695,0.010626714285714286,0.005425853979862062,9,TP
SHORT,0.010659,0.010693142857142858,-0.004192967455779461,4,SL
LONG,0.010666,0.010632714285714285,-0.0041207307599582235,7,SL
SHORT,0.010564,0.010509571428571429,0.004178952519472091,5,TP
LONG,0.010566,0.010539142857142858,-0.0035418458127146604,1,SL
SHORT,0.010533,0.010478714285714286,0.00418057013537665,3,TP
SHORT,0.010505,0.010451,0.004166969667974364,5,TP
SHORT,0.010449,0.010393142857142858,0.004374422696283299,11,TP
LONG,0.010456,0.0104265,-0.0038213465952563466,1,SL
SHORT,0.010438,0.010376714285714286,0.0049060809229454225,16,TP
SHORT,0.010403,0.010435,-0.00406660277910864,1,SL
SHORT,0.010412,0.010343142857142856,0.005657274660921031,20,TP
SHORT,0.01039,0.010339,0.003932778798723447,20,TIME
LONG,0.010391,0.010361357142857143,-0.0038527434455640766,3,SL
SHORT,0.010383,0.010330285714285714,0.004102887487554053,8,TP
SHORT,0.010362,0.010388571428571428,-0.003557755775577486,4,SL
SHORT,0.010358,0.010383857142857143,-0.003490128908883338,3,SL
SHORT,0.010298,0.010327071428571429,-0.003815069961751071,2,SL
LONG,0.010308,0.010368142857142855,0.0048345806308552905,1,TP
LONG,0.010357,0.010321214285714286,-0.004455220072000942,1,SL
LONG,0.010374,0.010336785714285715,-0.004587264865460238,1,SL
SHORT,0.010327,0.010366785714285714,-0.0048378061804527075,1,SL
LONG,0.010379,0.010464,0.007189613642932914,1,TP
LONG,0.010457,0.010411142857142857,-0.005385305810188589,2,SL
SHORT,0.01041,0.010458928571428572,-0.005678162882021497,9,SL
SHORT,0.01038,0.010429857142857143,-0.005780232574066234,4,SL
LONG,0.01041,0.010355357142857144,-0.006249073692877748,13,SL
LONG,0.010421,0.010368428571428572,-0.006044758523311432,11,SL
LONG,0.010437,0.010388142857142858,-0.005681148113168776,4,SL
SHORT,0.010436,0.010484285714285715,-0.005605532088840403,6,SL
LONG,0.010456,0.010409642857142857,-0.005433544649688481,1,SL
SHORT,0.010391,0.010438785714285713,-0.0055777081351826565,3,SL
LONG,0.010418,0.010375785714285714,-0.005052052765817438,4,SL
LONG,0.010444,0.010401071428571428,-0.0051103572796411525,3,SL
SHORT,0.010439,0.010482285714285715,-0.005129415612734388,5,SL
SHORT,0.010412,0.01045492857142857,-0.00510606070957642,4,SL
LONG,0.01039,0.010480999999999999,0.007758421559191376,2,TP
LONG,0.010449,0.010444,-0.001478514690400944,20,TIME
LONG,0.010494,0.010451214285714286,-0.005077159737537084,1,SL
SHORT,0.010448,0.010491857142857143,-0.005180112468172514,2,SL
SHORT,0.010445,0.010487999999999999,-0.005099923722349352,1,SL
LONG,0.010494,0.010449714285714286,-0.005220098559721164,8,SL
LONG,0.010503,0.010460142857142857,-0.005080466805402527,1,SL
SHORT,0.010471,0.010381857142857142,0.007586407606676394,19,TP
SHORT,0.01044,0.010368142857142857,0.005930570290863525,14,TP
SHORT,0.010379,0.010400428571428571,-0.0030603546557147468,1,SL
LONG,0.010419,0.010395642857142857,-0.00324178355476945,2,SL
SHORT,0.01039,0.010415428571428572,-0.003441433038898433,1,SL
LONG,0.010486,0.010454428571428571,-0.004010817143947131,3,SL
SHORT,0.010482,0.010416285714285713,0.005308802150478687,10,TP
SHORT,0.010441,0.010475928571428572,-0.004334174263447509,4,SL
LONG,0.010456,0.010420285714285714,-0.004415673844135991,2,SL
SHORT,0.010345,0.010293142857142857,0.004038028090823321,6,TP
SHORT,0.010345,0.010295285714285713,0.0038288398296030266,5,TP
LONG,0.010292,0.010265928571428572,-0.0035331741713398026,3,SL
SHORT,0.010253,0.010201571428571428,0.004041240145075676,6,TP
LONG,0.010236,0.010211142857142858,-0.0034284039524367085,1,SL
SHORT,0.010219,0.010245500000000001,-0.0035865013908545898,1,SL
SHORT,0.010222,0.010168428571428571,0.0042684078169122905,7,TP
LONG,0.010201,0.010173714285714286,-0.003674807791953171,3,SL
SHORT,0.0102,0.01014557142857143,0.004364761542685725,5,TP
SHORT,0.010197,0.010141142857142857,0.0045079731785652175,5,TP
SHORT,0.010171,0.010200285714285714,-0.003871068037309854,12,SL
SHORT,0.010167,0.010198142857142857,-0.004053777298387628,10,SL
SHORT,0.010144,0.010176714285714285,-0.004214621615171831,2,SL
LONG,0.010163,0.010129857142857144,-0.004261129306588284,2,SL
SHORT,0.010144,0.010179785714285714,-0.004515370096199066,5,SL
LONG,0.010134,0.010203285714285713,0.005836956215286349,3,TP
LONG,0.010184,0.010148142857142857,-0.004520929188643218,3,SL
SHORT,0.010153,0.01007857142857143,0.006384833451452799,6,TP
SHORT,0.010107,0.010035857142857143,0.006088867062390536,4,TP
SHORT,0.010072,0.010001714285714286,0.00602736673713078,2,TP
SHORT,0.010068,0.009997571428571429,0.006044567966506099,1,TP
SHORT,0.010029,0.009950142857142857,0.006925227204203855,6,TP
SHORT,0.009974,0.010017428571428571,-0.0053353013319642475,1,SL
LONG,0.010001,0.009955785714285714,-0.005520976473781135,4,SL
SHORT,0.009982,0.010028642857142857,-0.005650964024472848,4,SL
LONG,0.009998,0.0099525,-0.005550910182036461,2,SL
SHORT,0.009976,0.010020857142857144,-0.005476377840504142,2,SL
SHORT,0.009959,0.010004714285714287,-0.005569274484885755,1,SL
LONG,0.010077,0.01018842857142857,0.010057712754646286,6,TP
LONG,0.010101,0.010223571428571429,0.011134583563154998,5,TP
LONG,0.010121,0.010059928571428572,-0.0070341298855278725,3,SL
SHORT,0.010108,0.010171142857142858,-0.007208039551672817,3,SL
LONG,0.010116,0.010244999999999999,0.01175207591933558,3,TP
SHORT,0.010112,0.01017792857142857,-0.007477602094167256,1,SL
LONG,0.010209,0.010349857142857142,0.012797349677455494,2,TP
LONG,0.010277,0.010419571428571427,0.01287286451020997,4,TP
LONG,0.010352,0.010496428571428571,0.012951755354382866,7,TP
LONG,0.010393,0.010397,-0.0006151255652843126,20,TIME
LONG,0.010398,0.010412,0.0003464127716869001,20,TIME
LONG,0.01042,0.010392,-0.0036871401151631336,20,TIME
SHORT,0.010381,0.0104605,-0.008600019119544888,2,SL
LONG,0.010412,0.010361,-0.005898194391087074,20,TIME
LONG,0.010501,0.010429785714285714,-0.007781667052117468,4,SL
SHORT,0.010472,0.010329428571428571,0.012802450695654666,18,TP
LONG,0.010505,0.010433642857142857,-0.00779268375603459,1,SL
SHORT,0.01044,0.010513571428571428,-0.00799775799986402,2,SL
LONG,0.010496,0.010427857142857143,-0.007492269163762998,5,SL
SHORT,0.010422,0.010311714285714287,0.009695187165775443,9,TP
LONG,0.010415,0.010374785714285715,-0.004861189218846484,1,SL
SHORT,0.010361,0.010403357142857143,-0.005071487912555627,6,SL
SHORT,0.010327,0.010368285714285714,-0.004981922896745593,2,SL
LONG,0.010337,0.010421285714285715,0.0071537887477713955,4,TP
LONG,0.010346,0.010430142857142857,0.007132887796525878,3,TP
LONG,0.010452,0.0104075,-0.005257558362035896,1,SL
LONG,0.010384,0.010481714285714285,0.0084100814439797,6,TP
SHORT,0.010379,0.010428,-0.005698887610280034,3,SL
LONG,0.010381,0.010479285714285714,0.008467846477768437,4,TP
LONG,0.010429,0.010526285714285715,0.00832838376505085,2,TP
LONG,0.01046,0.010412285714285714,-0.005561595192570378,4,SL
LONG,0.010501,0.010451357142857142,-0.0057274409239936866,1,SL
SHORT,0.010434,0.010481928571428573,-0.005572495519499564,1,SL
LONG,0.010445,0.010395571428571428,-0.005732271079805783,3,SL
SHORT,0.010416,0.010318571428571429,0.008442060085836922,7,TP
SHORT,0.010407,0.010315714285714286,0.00784918986289973,6,TP
SHORT,0.010337,0.010382142857142857,-0.005348125214998166,8,SL
SHORT,0.010315,0.010360142857142856,-0.005357358558210622,6,SL
SHORT,0.01044,0.010471214285714285,-0.003980961411215732,1,SL
LONG,0.010469,0.010436785714285714,-0.004077112017793926,2,SL
SHORT,0.010435,0.010468357142857142,-0.004186473522247213,2,SL
LONG,0.010494,0.010457714285714285,-0.004457758174739367,1,SL
SHORT,0.010456,0.010378714285714286,0.006446559579358691,8,TP
SHORT,0.010365,0.010309571428571428,0.004376418584671638,3,TP
LONG,0.010421,0.010391,-0.0038788024181940486,1,SL
SHORT,0.010394,0.010428642857142857,-0.00432189505551328,1,SL
LONG,0.010471,0.010430857142857143,-0.004833717614636245,1,SL
LONG,0.010487,0.010572714285714286,0.007173384734841749,1,TP
LONG,0.0106,0.010549714285714286,-0.00574393530997308,12,SL
LONG,0.010615,0.010562071428571428,-0.005986205504340258,5,SL
LONG,0.010633,0.010578428571428572,-0.006132270156252061,4,SL
SHORT,0.010632,0.010517142857142859,0.009920945395272995,10,TP
SHORT,0.010586,0.010647285714285713,-0.0067559941500850975,3,SL
LONG,0.010589,0.010524428571428572,-0.0070979722893028665,8,SL
LONG,0.010638,0.010569571428571428,-0.007432465823328792,5,SL
LONG,0.010639,0.010569642857142857,-0.007519141165254427,4,SL
SHORT,0.010607,0.010682357142857143,-0.008054355312163586,12,SL
LONG,0.010581,0.010690428571428571,0.009341987659821416,6,TP
LONG,0.010623,0.0105705,-0.0059421067495057924,11,SL
SHORT,0.010701,0.010601142857142858,0.008419469598965112,6,TP
SHORT,0.010641,0.010544571428571427,0.00814485449520419,4,TP
SHORT,0.010622,0.010521714285714285,0.008531309400966802,8,TP
SHORT,0.010569,0.010474571428571429,0.008015029595482948,14,TP
LONG,0.01059,0.010545714285714287,-0.005181842708754879,2,SL
SHORT,0.01055,0.010463428571428571,0.007273715253126479,13,TP
SHORT,0.010536,0.010452714285714286,0.0069678552392405954,12,TP
SHORT,0.010507,0.010431000000000001,0.006285974499089187,10,TP
SHORT,0.010497,0.010532642857142857,-0.004384037380388838,2,SL
SHORT,0.010479,0.010412857142857144,0.005352037316504244,5,TP
LONG,0.010486,0.010453714285714287,-0.004078935178877917,2,SL
SHORT,0.010458,0.010490071428571428,-0.0040573126970400155,5,SL
SHORT,0.010422,0.010453785714285716,-0.004040593633201971,1,SL
LONG,0.010445,0.010511857142857142,0.005400875333378853,3,TP
LONG,0.010511,0.010473428571428571,-0.004574486592277437,1,SL
SHORT,0.010455,0.010372714285714285,0.006932900880056382,7,TP
SHORT,0.010372,0.010277857142857142,0.008159774827993682,5,TP
SHORT,0.010364,0.010275285714285714,0.007633753666912325,5,TP
SHORT,0.010305,0.0103455,-0.00491474554153981,8,SL
SHORT,0.010279,0.01031757142857143,-0.004738421278540183,5,SL
SHORT,0.010266,0.010301785714285715,-0.004473738949557936,4,SL
SHORT,0.010274,0.010306714285714285,-0.004174075152119982,2,SL
LONG,0.010318,0.010285571428571429,-0.004142912524575658,9,SL
LONG,0.010379,0.010344214285714285,-0.0043515477681582695,3,SL
LONG,0.01033,0.010289214285714287,-0.004948278246438841,1,SL
LONG,0.010292,0.010248714285714286,-0.005205763144744856,4,SL
SHORT,0.010246,0.010164285714285714,0.0070393534785663245,4,TP
SHORT,0.010246,0.010166,0.0068693684831792065,3,TP
SHORT,0.010229,0.010150142857142858,0.006769067289693288,2,TP
SHORT,0.010188,0.010226785714285713,-0.004792561550549967,2,SL
SHORT,0.010188,0.010228214285714285,-0.004931701525891285,1,SL
LONG,0.010248,0.010205714285714287,-0.005126240660198399,5,SL
LONG,0.010259,0.010215428571428571,-0.0052471418823890606,4,SL
LONG,0.010253,0.0102055,-0.005632790402808951,4,SL
LONG,0.010253,0.010205714285714285,-0.0056118905964805945,2,SL
SHORT,0.01024,0.010291214285714287,-0.005976505618523475,4,SL
SHORT,0.010167,0.010221357142857143,-0.006317996631702515,3,SL
LONG,0.010187,0.010294857142857142,0.009587723849724283,2,TP
LONG,0.010206,0.01031342857142857,0.00952602110803158,2,TP
LONG,0.010292,0.010236,-0.006441119315973575,2,SL
SHORT,0.010266,0.010322642857142858,-0.006487243715272316,8,SL
LONG,0.010271,0.010385,0.010099211371823569,13,TP
LONG,0.010273,0.010382857142857142,0.009693774248724085,11,TP
LONG,0.010274,0.010381142857142858,0.00942854361912182,10,TP
SHORT,0.010281,0.010336428571428571,-0.006362449036003025,7,SL
SHORT,0.01025,0.01030207142857143,-0.006054462001400584,5,SL
SHORT,0.010244,0.010293,-0.005760516856115893,4,SL
LONG,0.010257,0.010355142857142858,0.008568378389671172,4,TP
LONG,0.01031,0.010396285714285714,0.007369128446723106,2,TP
LONG,0.010348,0.010304428571428572,-0.0052106135070958395,5,SL
LONG,0.010393,0.010348214285714285,-0.005309219117263008,1,SL
LONG,0.010355,0.010308357142857143,-0.005504380216596493,1,SL
SHORT,0.010305,0.010352357142857142,-0.005574527540311735,7,SL
SHORT,0.010269,0.010313142857142858,-0.005280252659574435,4,SL
LONG,0.010246,0.010337571428571429,0.007937285630629343,2,TP
LONG,0.010337,0.010435,0.008480506916900388,3,TP
LONG,0.010397,0.010492142857142856,0.008150991357397053,2,TP
LONG,0.010432,0.010525714285714286,0.007983347940403118,2,TP
LONG,0.010503,0.010601857142857142,0.008412276764461768,7,TP
LONG,0.010547,0.010642142857142857,0.008020845467228255,10,TP
SHORT,0.010515,0.010564214285714286,-0.005658584574608438,1,SL
LONG,0.010549,0.010649285714285714,0.008506656013433811,8,TP
LONG,0.010585,0.010687142857142857,0.008649773938862126,7,TP
SHORT,0.010541,0.010594142857142858,-0.0060162488706697595,2,SL
LONG,0.010594,0.010696571428571427,0.00868203025971559,6,TP
LONG,0.010604,0.010708714285714287,0.008874979791992366,7,TP
SHORT,0.010582,0.010633642857142857,-0.005856553660551821,2,SL
LONG,0.010604,0.010705428571428572,0.008565123673007435,5,TP
LONG,0.010693,0.010637785714285714,-0.006163591668781886,17,SL
SHORT,0.010684,0.010736785714285714,-0.005916342347736302,4,SL
SHORT,0.010682,0.010730857142857143,-0.005552958091485149,1,SL
LONG,0.010735,0.010685,-0.005657661853749384,3,SL
SHORT,0.010701,0.010748357142857143,-0.005405988955122675,20,SL
SHORT,0.010676,0.010723071428571429,-0.005389733751657077,4,SL
LONG,0.010691,0.010644571428571429,-0.005342771623662145,7,SL
SHORT,0.010646,0.010689571428571428,-0.005076068798695709,1,SL
LONG,0.010756,0.010722285714285714,-0.004134463156776346,6,SL
LONG,0.010776,0.010744214285714286,-0.003949676529854783,5,SL
LONG,0.010807,0.010777785714285715,-0.0037032743327737308,1,SL
LONG,0.010775,0.010742142857142856,-0.004049386808087529,3,SL
SHORT,0.010597,0.010627928571428573,-0.0039101222520180326,1,SL
SHORT,0.010508,0.010447428571428571,0.0047977356013783065,9,TP
SHORT,0.010471,0.010503071428571428,-0.004053528559673002,1,SL
LONG,0.010499,0.010467071428571428,-0.00404110595566931,2,SL
LONG,0.010477,0.0104435,-0.004197480194712332,3,SL
SHORT,0.010475,0.010508214285714286,-0.0041607925772354495,9,SL
SHORT,0.010448,0.010483214285714287,-0.004359111504786627,2,SL
LONG,0.01053,0.010495857142857142,-0.004242436575769947,2,SL
SHORT,0.010514,0.0105495,-0.004365088392814686,1,SL
LONG,0.010571,0.010645285714285715,0.006027311918050616,3,TP
LONG,0.010614,0.010690999999999999,0.0062545694365930835,5,TP
LONG,0.010643,0.010721857142857142,0.006409296519509834,16,TP
LONG,0.010646,0.010727857142857141,0.006689004589248816,14,TP
LONG,0.010677,0.010754142857142858,0.006225143499377751,12,TP
LONG,0.010785,0.010749642857142857,-0.00427836280548377,4,SL
SHORT,0.010775,0.010697857142857143,0.006211056953996042,20,TP
SHORT,0.010733,0.010772785714285714,-0.004693168632599386,4,SL
LONG,0.010781,0.010751642857142857,-0.0037230445095207667,1,SL
LONG,0.010562,0.010535071428571428,-0.0035495712392133996,1,SL
SHORT,0.010452,0.010480357142857142,-0.0037057420344180905,3,SL
SHORT,0.010412,0.010364571428571428,0.003576028228029605,1,TP
SHORT,0.010363,0.010387285714285715,-0.003338023132675948,6,SL
LONG,0.010359,0.010421714285714286,0.005054086853391816,3,TP
LONG,0.010432,0.010395642857142857,-0.004485155565293718,2,SL
SHORT,0.010409,0.010447357142857142,-0.004671468519037546,4,SL
