entry_time,entry_idx,exit_idx,entry_price,exit_price,pnl_pct,winner,exit_reason,equity,drawdown,bars_held,regime,regime_confidence
2025-10-21 01:00:00,26060,26115,0.3703,0.388815,-5.010000000000002,False,SL,1.323014305409099,14.289572150100025,55,Favorable,Low
2025-10-22 14:15:00,26209,26236,0.3517,0.3253225,7.489999999999999,True,TP,1.4221080768842405,7.869861104142522,27,Favorable,Low
2025-10-23 04:00:00,26264,26301,0.328,0.34440000000000004,-5.010000000000008,False,SL,1.35086046223234,12.48558106282499,37,Highly Favorable,High
2025-10-25 10:00:00,26480,26520,0.3762,0.39501,-5.009999999999999,False,SL,1.2831823530744997,16.87005345157746,40,Favorable,Low
2025-10-27 15:00:00,26692,26698,0.397,0.41685000000000005,-5.010000000000009,False,SL,1.2188949171854673,21.034863773653427,6,Favorable,Medium
2025-10-29 15:45:00,26887,26898,0.3741,0.392805,-5.010000000000008,False,SL,1.1578282818344754,24.991017098593385,11,Favorable,Low
2025-10-31 02:30:00,27026,27065,0.3281,0.344505,-5.010000000000002,False,SL,1.0998210849145682,28.74896714195386,39,Favorable,Medium
2025-10-31 14:15:00,27073,27085,0.3355,0.31033750000000004,7.489999999999992,True,TP,1.1821976841746693,23.4122647808862,12,Favorable,Low
2025-11-02 05:15:00,27229,27318,0.3343,0.3092275,7.489999999999999,True,TP,1.270744290719352,17.675843412974583,89,Favorable,Low
2025-11-03 09:15:00,27341,27365,0.3089,0.2857325,7.490000000000002,True,TP,1.3659230380942315,11.509764084606374,24,Highly Favorable,High
2025-11-04 04:30:00,27418,27423,0.2604,0.24087000000000003,7.489999999999997,True,TP,1.4682306736474895,4.88184541454339,5,Favorable,Medium
2025-11-04 12:00:00,27448,27490,0.2494,0.26187000000000005,-5.010000000000014,False,SL,1.39467231689775,9.647264959274787,42,Favorable,Medium
2025-11-05 00:30:00,27498,27546,0.2492,0.26166,-5.01,False,SL,1.3247992338211727,14.17393698481512,48,Highly Favorable,High
2025-11-06 12:15:00,27641,27753,0.266,0.27930000000000005,-5.010000000000013,False,SL,1.2584267922067318,18.47382274187589,112,Favorable,Low
2025-11-08 13:45:00,27839,27888,0.2874,0.30177,-5.009999999999999,False,SL,1.1953796099171745,22.55828422250791,49,Favorable,Low
2025-11-10 21:15:00,28061,28077,0.329,0.34545000000000003,-5.010000000000006,False,SL,1.135491091460324,26.438114182960266,16,Favorable,Low
2025-11-11 01:30:00,28078,28084,0.3247,0.340935,-5.010000000000001,False,SL,1.0786029877781618,30.12356466239396,6,Favorable,Low
2025-11-11 04:15:00,28089,28096,0.3342,0.309135,7.490000000000001,True,TP,1.159390351562746,24.889819655607276,7,Favorable,Low
2025-11-11 20:00:00,28152,28232,0.3037,0.2809225,7.490000000000001,True,TP,1.2462286888947955,19.264067147812263,80,Favorable,Medium
2025-11-12 22:15:00,28257,28338,0.2808,0.25974,7.489999999999989,True,TP,1.3395712176930157,13.216945777183406,81,Highly Favorable,High
2025-11-14 01:00:00,28364,28378,0.2628,0.24309,7.489999999999991,True,TP,1.4399051018982225,6.716895015894446,14,Highly Favorable,High
2025-11-14 08:15:00,28393,28452,0.2556,0.23643,7.489999999999997,True,TP,1.5477539940303993,0.0,59,Favorable,Medium
2025-11-15 08:00:00,28488,28623,0.2483,0.2296775,7.489999999999994,True,TP,1.6636807681832761,0.0,135,Favorable,Low
2025-11-18 00:30:00,28746,28754,0.2359,0.247695,-5.010000000000001,False,SL,1.580330361697294,5.010000000000006,8,Favorable,Medium
2025-11-19 03:30:00,28854,28932,0.2542,0.26691,-5.010000000000001,False,SL,1.5011558105762595,9.768999000000008,78,Favorable,Low
2025-11-20 23:30:00,29030,29034,0.2681,0.281505,-5.010000000000001,False,SL,1.4259479044663887,14.289572150100014,4,Favorable,Medium
2025-11-21 01:45:00,29039,29054,0.2759,0.2552075,7.490000000000001,True,TP,1.5327514025109212,7.869861104142507,15,Favorable,Low
2025-11-21 18:15:00,29105,29114,0.2316,0.21423,7.489999999999998,True,TP,1.6475544825589892,0.9693137008427841,9,Favorable,Medium
2025-11-22 01:45:00,29135,29149,0.2199,0.20340750000000002,7.489999999999997,True,TP,1.7709563133026573,0.0,14,Favorable,Medium
2025-11-24 01:15:00,29325,29329,0.2231,0.234255,-5.01,False,SL,1.6822314020061941,5.010000000000004,4,Favorable,Low
2025-11-26 09:15:00,29549,29597,0.2994,0.31437000000000004,-5.010000000000013,False,SL,1.5979516087656835,9.76899900000002,48,Favorable,Low
2025-11-28 01:15:00,29709,29760,0.3328,0.34944,-5.009999999999997,False,SL,1.5178942331665228,14.289572150100016,51,Favorable,Low
2025-11-30 03:15:00,29909,29949,0.3183,0.33421500000000004,-5.010000000000004,False,SL,1.44184773208488,18.58366458538001,40,Favorable,Low
2025-11-30 14:30:00,29954,29972,0.3213,0.33736499999999997,-5.009999999999999,False,SL,1.3696111607074275,22.66262298965247,18,Favorable,Low
2025-12-01 16:45:00,30059,30065,0.2929,0.307545,-5.010000000000007,False,SL,1.3009936415559853,26.53722557787089,6,Favorable,Low
