strategy,total_trades,win_rate,total_pnl,avg_win,avg_loss,max_dd,rr_ratio,avg_duration_mins
RSI7_25_70_24h,1669,56.920311563810664,0.8290810833494646,0.32486293708427794,-0.4280816538897282,33.93747240611768,0.02442966504482555,8.143199520671061
RSI7_20_75_euro,335,56.71641791044776,-0.04689491385562583,0.2981844519918003,-0.3910478675330876,7.989189171203041,-0.005869796402450717,50.73731343283582
RSI14_20_80_euro,57,49.122807017543856,-0.03742906518610656,0.45472372149010243,-0.44033425058306797,3.3378722616260714,-0.0112134504415914,30.24561403508772
RSI14_20_75_euro,57,49.122807017543856,-0.13079974679208195,0.451389054289889,-0.44033425058306797,3.3378722616260714,-0.03918656453568472,30.07017543859649
BB50_Long_euro_ATR_1.5x3.0,197,47.71573604060914,-0.4733484826834511,0.45716350896245384,-0.4218127992733408,9.218917319853512,-0.05134534417225607,45.81725888324873
RSI14_20_70_euro,57,49.122807017543856,-0.1922436792037575,0.4491946281323292,-0.44033425058306797,3.3378722616260714,-0.057594678326636874,29.912280701754387
BB50_Long_euro_ATR_2.0x4.0,164,46.95121951219512,-0.5893074621957064,0.5870529450634265,-0.5263492440468913,10.164257225037712,-0.05797840896273854,85.34756097560975
RSI21_30_75_asian,117,50.427350427350426,-0.4570512543988158,0.5266661167216158,-0.5436267610512784,6.664712358394016,-0.06857779148160426,29.811965811965813
RSI14_30_70_euro,212,49.056603773584904,-0.681609132088917,0.4707023459336793,-0.45958012138140325,8.715442846989749,-0.07820705660692158,80.32075471698113
RSI7_30_80_us,634,51.10410094637224,-2.854256534541328,0.482275369239802,-0.5132628263491522,33.73720417102208,-0.08460263986524813,32.29652996845426
RSI7_30_75_us,658,52.27963525835866,-3.330784914547273,0.4528660854523156,-0.5067411411151078,32.77890392313519,-0.101613675745772,30.376899696048632
BB50_Long_24h_ATR_2.0x4.0,641,44.77379095163806,-3.2683559291787896,0.6563197973108954,-0.5413337224785473,29.87322454676152,-0.1094075373103003,21.34009360374415
BB100_Long_us_ATR_1.5x3.0,186,43.54838709677419,-1.5510477953771684,0.6439855972159535,-0.5115607730463752,12.449033040380279,-0.12459182896744797,38.29032258064516
RSI7_30_75_24h,1973,54.08008109477952,-6.280906478681839,0.37111319416659583,-0.44399413317267045,48.694491594054135,-0.1289859750676352,10.359858084135833
RSI21_30_80_asian,117,49.572649572649574,-0.910086591155107,0.5338255930360181,-0.540202898088884,6.664712358394016,-0.13655301867737454,30.05982905982906
BB50_Long_us_ATR_3.0x6.0,162,45.06172839506173,-2.8077639621760824,0.9671784854818456,-0.8248516112623685,20.42193592606187,-0.1374876491798653,83.64814814814815
RSI21_25_75_asian,64,51.5625,-0.9579202165674263,0.5527518749138848,-0.6193139383459877,6.046521200592668,-0.15842501577163623,58.671875
RSI7_25_80_euro,381,55.38057742782152,-1.1109946365752827,0.33643875109753135,-0.42411512422443776,6.958905104255046,-0.1596507812552238,58.25721784776903
RSI21_30_70_asian,117,50.427350427350426,-1.3070189231849048,0.5122598850472753,-0.5436267610512784,7.3536494313668985,-0.17773745340780486,29.23076923076923
RSI14_25_75_24h,523,46.845124282982795,-4.155243975495587,0.5329365444607884,-0.4846212135553551,22.893627685729864,-0.18150220806140077,15.108986615678777
RSI21_30_80_euro,99,48.484848484848484,-1.8748574834590372,0.4769686033942789,-0.4856735381644005,10.241085511992692,-0.18307214418466766,89.48484848484848
RSI21_30_75_euro,99,48.484848484848484,-1.8748574834590372,0.4769686033942789,-0.4856735381644005,10.241085511992692,-0.18307214418466766,89.48484848484848
RSI21_30_70_euro,99,48.484848484848484,-2.053876459470484,0.47323904139404044,-0.4856735381644005,10.241085511992692,-0.20055261300819316,89.32323232323232
RSI21_25_70_asian,64,51.5625,-1.4024963872846736,0.5392798697406348,-0.6193139383459877,6.248052585742954,-0.22446936353976016,58.53125
RSI21_25_80_asian,64,50.0,-1.4109555533237175,0.5665436056772473,-0.6106359667186134,6.046521200592668,-0.23334997207740185,59.125
RSI7_20_80_euro,329,55.92705167173252,-1.728687184289749,0.30425802985407263,-0.39801492880992506,7.3122643600435975,-0.23640928434368616,55.47720364741642
RSI7_30_75_euro,482,54.356846473029044,-2.6025130656583015,0.3364833437854965,-0.4125506778975381,10.454831069802836,-0.24892923169033868,50.15767634854772
RSI7_30_80_asian,650,54.307692307692314,-5.028950004884668,0.34635217025679427,-0.42859012156745135,19.646134005702823,-0.25597657042474,41.16153846153846
RSI14_25_70_24h,529,48.582230623818525,-5.801711908171237,0.4894396543038664,-0.4837783200892092,22.1087310008508,-0.262417228195864,13.5765595463138
RSI14_25_75_euro,120,48.333333333333336,-2.397755505006951,0.4378599095535231,-0.4482843590179242,9.052414997195317,-0.2648746777241035,49.00833333333333
BB20_Long_us_ATR_2.0x4.0,265,44.905660377358494,-5.655302162272335,0.6342682837904698,-0.555707040639303,21.32912132731652,-0.2651446384258458,47.573584905660375
RSI14_20_70_us,110,44.54545454545455,-2.2320974614012314,0.5688264718555779,-0.4935179439725335,8.395538598759059,-0.26586709537981956,22.2
BB100_Long_24h_ATR_2.0x4.0,471,43.09978768577495,-7.862643641726708,0.719048424645004,-0.5739905740472482,29.5433791687798,-0.26613894087090817,24.993630573248407
BB100_Long_24h_ATR_1.5x3.0,607,45.799011532125206,-5.995511098285253,0.5242155504627111,-0.46117761132802115,22.29787287574743,-0.2688826477617221,14.205930807248764
BB100_Long_asian_ATR_2.0x4.0,165,43.03030303030303,-4.557547059514476,0.6815534527933172,-0.5632749171046807,16.641418746398497,-0.27386769896051144,97.43636363636364
RSI21_25_80_euro,34,47.05882352941176,-1.105874083519661,0.4093366987386175,-0.4252922924076412,3.7510069321627024,-0.2948205917822849,48.529411764705884
RSI21_25_75_euro,34,47.05882352941176,-1.105874083519661,0.4093366987386175,-0.4252922924076412,3.7510069321627024,-0.2948205917822849,48.529411764705884
RSI21_25_70_euro,34,47.05882352941176,-1.105874083519661,0.4093366987386175,-0.4252922924076412,3.7510069321627024,-0.2948205917822849,48.529411764705884
BB50_Long_us_ATR_2.0x4.0,208,40.38461538461539,-5.872864923360808,0.8001196205250151,-0.5893783310279197,18.080649404570767,-0.3248149329125399,51.24038461538461
RSI7_30_80_24h,1894,52.48152059134108,-16.358418550292807,0.3888990725510659,-0.447693440740058,49.82017018112924,-0.32834931094813896,11.5649419218585
RSI14_25_80_euro,120,47.5,-3.2974117159099166,0.43981493534334704,-0.4502676671504873,9.952071208098284,-0.33132919238225694,49.233333333333334
RSI14_30_75_asian,288,46.52777777777778,-5.00747248195521,0.4973926498600396,-0.4653122569038995,14.817692567138876,-0.33793874851069977,41.87847222222222
RSI14_25_70_euro,120,48.333333333333336,-3.2847203833654826,0.42256741165078987,-0.4482843590179242,9.395959228515087,-0.3495886160719954,48.28333333333333
RSI21_20_75_asian,31,51.61290322580645,-1.2201232860987594,0.5360808603649029,-0.6531611367958136,3.336215235700823,-0.3657207943427109,13.451612903225806
RSI7_20_70_24h,1424,56.60112359550562,-12.341005522593047,0.306600701674463,-0.41984008264111694,32.69159280536555,-0.3774978354853228,7.866573033707865
RSI7_25_75_asian,551,54.08348457350273,-4.998648476505169,0.3282120177585845,-0.40634715323542836,13.212108112805442,-0.37833844787119003,31.263157894736842
RSI7_25_70_us,552,53.44202898550725,-9.43247619994525,0.3862551712553515,-0.4800690728415329,24.708365011438858,-0.3817523415887065,26.889492753623188
