entry_idx,exit_idx,entry_price,exit_price,pnl_pct,exit_reason,winner,equity,drawdown,entry_rsi,entry_atr_pct,entry_vol_ratio,entry_trend,entry_price_position,entry_body_pct,entry_upper_wick,entry_hour,entry_dow,bars_held,token
3799,3817,0.4451,0.4117175,7.489999999999995,take_profit,True,1.4629888220124219,0.0,31.02564102564098,1.622428346759957,1.0,1.4735463186214925,0.13677811550151994,4.217774908543148,0.022466861379462817,2,1,18,FARTCOIN
3841,3846,0.023982,0.0251811,-5.010000000000007,stop_loss,False,1.4330704572468411,5.522251628229439,40.820895522388106,1.3158678532709072,1.0,-1.575968130007031,0.5751697381183312,0.11661807580175029,0.9757317988491434,15,1,5,PENGU
3861,3959,0.024533,0.023306349999999997,4.990000000000011,take_profit,True,1.5045806730634586,0.8078119844780844,46.842325386867394,1.511375348655748,1.0,0.2063462433535341,0.45718329794762935,0.4746450304259597,0.33424367178902786,20,1,98,PENGU
3863,3909,0.5888,0.612352,-4.010000000000003,stop_loss,False,1.0263693840252353,7.453843733607046,47.422680412371136,1.5418769409937916,1.0,0.8470329932796253,0.37562189054726364,0.35793420828361866,0.2887228260869624,20,1,46,CRV
3865,3937,0.1244,0.11818,4.990000000000003,take_profit,True,1.0816247969812338,0.0,33.673469387755205,1.263206247129078,0.6870726426997833,0.81641029743889,0.3484848484848475,0.7287449392712535,0.3215434083601267,19,1,72,MELANIA
3875,3919,0.4208,0.43342400000000003,-3.0100000000000056,stop_loss,False,1.4189528584698479,3.010000000000007,42.21556886227543,1.9062330255296036,1.0,0.6148734934851142,0.23897058823529432,1.220657276995301,0.14258555133079598,21,1,44,FARTCOIN
3919,3933,0.5987,0.562778,5.990000000000001,take_profit,True,1.0878489101283468,1.9103289732501088,53.580562659846564,1.756186022095495,1.0,0.9475022767451442,0.262118491921006,0.5481727574750781,0.2338399866377264,10,2,14,CRV
3928,4021,0.4215,0.3898875,7.489999999999997,take_profit,True,1.5252324275692395,0.0,44.75524475524477,1.4658532452126791,1.0,0.22415978362778788,0.22857142857142812,0.8235294117647066,0.0,10,2,93,FARTCOIN
3986,4015,0.5522,0.574288,-4.01,stop_loss,False,1.0442261688322,5.843724781422782,45.98337950138501,0.9585036477466764,1.0,-0.9848083937698913,0.34146341463414726,0.23486901535681443,0.16298442593263526,3,3,29,CRV
3993,4011,0.023397,0.02222715,4.99,take_profit,True,1.5796592486493253,0.0,53.674832962138154,0.7131561433395037,1.0,-0.36408613731798883,0.5584642233856902,0.28718388341192064,0.09830320126511397,5,3,18,PENGU
4009,4041,0.1155,0.109725,4.990000000000001,take_profit,True,1.1355978743505974,0.0,42.55319148936178,0.7359307359307373,1.2710364218968941,-0.35291405998891856,0.4090909090909131,0.08650519031140916,0.0,7,3,32,MELANIA
4028,4050,0.023273,0.022109349999999996,4.99000000000001,take_profit,True,1.6584842451569266,0.0,38.52376137512639,0.7761906808011747,1.0,-0.1863624405717683,0.6479468599033811,0.8984840742633403,0.30937137455420083,13,3,22,PENGU
4030,4056,0.5626,0.528844,5.990000000000002,take_profit,True,1.106775316345249,0.20376389583000057,35.77235772357717,1.0702859174242003,1.0,0.5900129571482318,0.613821138211382,0.6884377758164192,0.3554923569143267,14,3,26,CRV
4038,4046,0.4005,0.37046250000000003,7.489999999999998,take_profit,True,1.6394723363941754,0.0,37.890625000000014,1.2002853575887258,1.0,0.36800767861614314,0.5530085959885391,1.2573964497041403,0.44943820224718306,13,3,8,FARTCOIN
4076,4098,0.5395,0.50713,5.990000000000002,take_profit,True,1.1730711577943294,0.0,48.739495798319226,0.8089500860585204,1.0,-1.0921452922460793,0.5760869565217369,0.5896443707388945,0.4077849860982559,1,4,22,CRV
4078,4097,0.021979,0.020880049999999997,4.990000000000006,take_profit,True,1.7412426089902573,0.0,59.04139433551194,0.7182180392972491,1.0,-1.135276982692949,0.35264900662251286,0.5520112212117125,0.0,2,4,19,PENGU
4083,4102,0.108,0.1026,4.990000000000001,take_profit,True,1.1922642082806922,0.0,61.36363636363633,0.7804232804232817,0.393105308564265,-1.1328519465765419,0.40624999999999933,0.36900369003689815,0.09259259259259524,2,4,19,MELANIA
4085,4109,0.3765,0.34826250000000003,7.489999999999992,take_profit,True,1.762268814390099,0.0,63.513513513513495,0.8385505596660968,1.0,-1.3134369224603017,0.4867256637168156,0.31771247021445037,0.39840637450199234,1,4,24,FARTCOIN
4088,4377,0.3131,0.325624,-4.010000000000011,stop_loss,False,0.9591080575191364,4.089194248086359,36.633663366336314,0.5018935073230818,1.0,-0.4296828170883728,0.318181818181817,0.06391818472354681,0.28744809964867835,4,4,289,XLM
4126,4193,0.020694,0.0217287,-5.009999999999998,stop_loss,False,1.6540063542798453,5.010000000000004,56.845841784989865,1.5138963674771193,1.0,-1.5221431976343103,0.5329949238578684,0.7910254566374154,0.2609452015076929,14,4,67,PENGU
4128,4211,0.5113,0.531752,-4.010000000000005,stop_loss,False,1.1260310043667767,4.0100000000000025,42.6630434782608,1.4067782403397535,1.0,-1.21993927800687,0.4472843450479228,0.29251170046802977,0.4107177782123979,14,4,83,CRV
4128,4465,0.1037,0.09851499999999999,4.990000000000008,take_profit,True,1.251758192273899,0.0,59.37500000000007,1.2398401983744338,0.5560368152876014,-1.1510347358766726,0.4827586206896547,0.4798464491362768,1.0607521697203508,13,4,337,MELANIA
4137,4143,0.3551,0.36575300000000005,-3.0100000000000064,stop_loss,False,1.7092245230769572,3.0099999999999967,47.766323024055026,1.7439755400893093,1.0,-1.329232063278437,0.6117647058823539,0.05629045876723275,0.5068994649394447,14,4,6,FARTCOIN
4174,4313,0.3635,0.374405,-3.0099999999999993,stop_loss,False,1.6577768649323408,5.929398999999995,41.66666666666667,0.703478089998035,1.0,0.3460109053650935,0.3863636363636362,0.08246289169874174,0.16506189821182654,23,4,139,FARTCOIN
4217,4305,0.021358,0.0224259,-5.010000000000002,stop_loss,False,1.571140635930425,9.76899900000001,41.51583710407235,0.5882707048546559,1.0,0.302162598063854,0.1609907120743031,0.780451546966466,0.05150294971439551,13,5,88,PENGU
4219,4303,0.5228,0.5437120000000001,-4.010000000000008,stop_loss,False,1.080877161091669,7.859199000000001,42.608695652174085,0.6722046125259594,1.0,0.48083140777096306,0.27586206896551924,0.32411820781695405,0.0,13,5,84,CRV
4334,4400,0.5542,0.576368,-4.0099999999999945,stop_loss,False,1.0375339869318931,11.554045120099994,31.700288184438236,0.9009125122441638,1.0,1.4050322913290942,0.2577319587628872,0.07222824124233786,0.3608805485384341,18,6,66,CRV
4347,4472,0.022425,0.02130375,4.990000000000003,take_profit,True,1.6495405536633532,5.266472050100011,51.42857142857153,0.5937251154642473,1.0,0.8384031090752928,0.23058252427184836,0.16974136775807316,0.13377926421404138,21,6,125,PENGU
4356,4382,0.3761,0.387383,-3.0099999999999967,stop_loss,False,1.6078777812978773,8.760924090099998,44.06779661016954,0.6381281574049459,1.0,0.8202190686945618,0.2986111111111097,0.5815490351572918,0.0,21,6,26,FARTCOIN
4404,5388,0.3257,0.29313,9.989999999999997,take_profit,True,1.054922952465298,0.0,40.86021505376323,0.4144918636782334,1.0,0.6382976039885949,0.07142857142856388,0.18387986515476235,0.0,11,0,984,XLM
4410,4481,0.3798,0.35131500000000004,7.489999999999995,take_profit,True,1.7283078271170882,1.9271173044484928,34.782608695652286,0.9704355675919654,1.0,0.49500131928854024,0.17482517482517523,0.7577737130911832,0.0,10,0,71,FARTCOIN
4410,4473,0.5628,0.529032,5.990000000000004,take_profit,True,1.0996822727491136,6.256132422793982,47.297297297297334,0.7602294649203002,1.0,0.5256423195291371,0.20418848167539336,0.45985143261408673,0.33759772565742946,13,0,63,CRV
4533,4543,0.022635,0.021503249999999998,4.990000000000004,take_profit,True,1.7318526272911545,0.5392690053999998,27.66210588935165,1.1029063712960339,1.0,1.3930293419549764,0.0623655913978484,0.6016160196732905,0.13253810470509733,20,1,10,PENGU
4535,4552,0.5605,0.52687,5.990000000000008,take_profit,True,1.1655532408867855,0.6408747549193412,33.23529411764706,0.9965591945966561,1.0,1.2465871124861967,0.11038961038960926,0.7613314447592016,0.017841213202495806,20,1,17,CRV
4538,4548,0.10248,0.097356,4.990000000000003,take_profit,True,1.3142209260683666,0.0,18.42818428184283,0.6147540983606553,0.17359016983897826,0.8815057714525837,0.014534883720932612,0.5627789637104572,0.2634660421545729,20,1,10,MELANIA
4543,4580,0.384,0.3552,7.489999999999998,take_profit,True,1.857758083368158,0.0,29.729729729729684,1.3411458333333344,1.0,1.5475925057758007,0.19576719576719506,0.6211180124223636,0.20833333333332482,20,1,37,FARTCOIN
4576,4638,0.09553,0.0907535,4.990000000000003,take_profit,True,1.3798005502791781,0.0,59.63060686015846,0.6983595280465374,0.8565414909753575,-1.5869835289578815,0.5580645161290343,0.041889203057910114,0.25122998011094966,5,2,62,MELANIA
4606,4633,0.020805,0.01976475,4.9899999999999975,take_profit,True,1.8182720733929831,0.0,51.91518467852259,1.0540048752017017,1.0,-0.849544028121093,0.4075630252100838,0.9002572163475194,0.24032684450853847,14,2,27,PENGU
4617,4643,0.351,0.324675,7.489999999999997,take_profit,True,1.996904163812433,0.0,39.81900452488684,1.1111111111111096,1.0,-1.0236230967305553,0.3448275862068966,0.2274019329164363,0.8547008547008554,14,2,26,FARTCOIN
4619,4792,0.5284,0.549536,-4.010000000000009,stop_loss,False,1.1188145559272251,4.625175677247097,40.5594405594406,1.2977181788688203,1.0,-0.16487501251669884,0.2222222222222198,0.3018867924528388,0.11355034065100944,17,2,173,CRV
4660,4716,0.019879,0.02087295,-5.010000000000002,stop_loss,False,1.7271766425159947,5.010000000000001,60.98707403055239,0.5842489921165945,1.0,-1.2548731455140203,0.6261467889908279,0.02515849854081479,0.10060868252929818,3,3,56,PENGU
4675,4687,0.3285,0.338355,-3.0100000000000007,stop_loss,False,1.9367973484816787,3.0100000000000002,51.74825174825175,0.5327245053272444,1.0,-1.3774670551952002,0.6060606060606071,0.06091989034420758,0.18264840182648082,5,3,12,FARTCOIN
4698,4714,0.09482,0.09956100000000001,-5.01000000000001,stop_loss,False,1.310672542710191,5.0100000000000176,30.555555555555785,0.9310874740109096,1.0262443513703554,0.4932921699468598,0.14824120603015215,0.19997894958424978,0.10546298249314794,12,3,16,MELANIA
4725,4791,0.02032,0.021336,-5.009999999999998,stop_loss,False,1.6406450927259433,9.768999000000003,50.44692737430174,1.125913948256467,1.0,0.1524163499769989,0.16852540272614736,0.9553519204523214,0.014763779527556746,20,3,66,PENGU
4730,4836,0.09819,0.10309950000000001,-5.010000000000011,stop_loss,False,1.2450078483204103,9.768999000000028,45.20547945205481,1.4156227721763912,0.23446743822297855,1.274233094192379,0.17928902627511534,0.8181818181818232,0.0,20,3,106,MELANIA
4789,4801,0.3719,0.38305700000000004,-3.0100000000000073,stop_loss,False,1.87849974829238,5.929399000000011,44.23963133640552,0.8854146660008456,1.0,1.2664098132856998,0.13793103448276192,0.3483386923901307,0.05377789728422519,9,4,12,FARTCOIN
4797,4979,0.020778,0.021816900000000004,-5.010000000000011,stop_loss,False,1.5584487735803734,14.28957215010001,51.083772700644474,0.9573999972498382,1.0,0.5016376791276129,0.2560590094836676,0.7309731976494211,0.0,14,4,182,PENGU
4799,4980,0.5311,0.5523440000000001,-4.010000000000008,stop_loss,False,1.0739500922345433,8.449706132589496,48.1481481481482,0.9105091857869124,1.0,0.37781196167475345,0.12000000000000177,1.0249720462169118,0.05648653737527358,14,4,181,CRV
4805,4835,0.3693,0.380379,-3.010000000000001,stop_loss,False,1.8219569058687792,8.760924090100017,44.92753623188411,1.1682333372016545,1.0,0.5011029475556912,0.1604278074866312,1.2302754747258606,0.1353912808015165,13,4,30,FARTCOIN
4845,5019,0.10022,0.095209,4.990000000000001,take_profit,True,1.307133739951599,5.266472050100018,51.782682512733466,0.984263192405279,0.711766758386693,0.6801071517803567,0.08361204013377935,0.25875796178343585,0.15964877270005334,0,5,174,MELANIA
4869,4920,0.3794,0.390782,-3.0100000000000007,stop_loss,False,1.767116003002129,11.50722027498801,46.2686567164179,0.5215001129603122,1.0,0.5449482463934426,0.3456790123456822,0.31529164477140803,0.026357406431204267,5,5,51,FARTCOIN
4935,4971,0.3869,0.39850700000000006,-3.0100000000000087,stop_loss,False,1.7139258113117646,14.170852944710882,33.56643356643379,0.6572388583244094,1.0,0.7845047329619437,0.14583333333333465,0.5398457583547533,0.0,22,5,36,FARTCOIN
5004,5049,0.02196,0.023058000000000002,-5.010000000000008,stop_loss,False,1.4803704900239967,18.58366458538,39.66408268733852,0.4979833463440002,1.0,1.014007403237168,0.23419203747072442,0.06371165923364032,0.17304189435336903,17,6,45,PENGU
5026,5031,0.4074,0.419622,-3.0100000000000025,stop_loss,False,1.6623366443912804,16.75431027107509,47.78325123152708,0.5908548986604933,1.0,0.647791810646473,0.24038461538461514,0.3180817225348723,0.0,20,6,5,FARTCOIN
5047,5079,0.10059,0.09556049999999999,4.990000000000006,take_profit,True,1.372359713575184,0.5392690053999964,51.658767772511844,0.4040447076534153,0.749588184523206,0.031271709437538917,0.27272727272726766,0.28747026169706447,0.0,3,0,32,MELANIA
5053,5106,0.4128,0.425184,-3.0100000000000016,stop_loss,False,1.6123003113951029,19.260005531915727,45.07772020725385,0.8617109634551476,1.0,0.6463555655462744,0.1475409836065588,0.0,0.1695736434108475,3,0,53,FARTCOIN
5059,5185,0.5836,0.548584,5.990000000000008,take_profit,True,1.1382797027593925,2.9658435299316026,48.085106382978694,0.6095172818956186,1.0,1.061440660909917,0.13684210526315518,0.17105713308244969,0.25702535983549446,7,0,126,CRV
5060,5119,0.02266,0.021526999999999998,4.990000000000009,take_profit,True,1.5542409774761943,14.520989448190452,47.36292428198431,1.0219392258227216,1.0,0.8742054716136517,0.17737789203084714,0.030900984417075273,0.3971756398940856,7,0,59,PENGU
5119,5213,0.409,0.378325,7.489999999999989,take_profit,True,1.733061604718596,13.212579946256216,31.680440771349893,1.2277331470485522,1.0,0.8498531176504662,0.4198895027624306,0.4139274409544764,0.0,20,0,94,FARTCOIN
5138,5139,0.12975,0.1232625,4.990000000000005,take_profit,True,1.4408404632825857,0.0,40.13340744858256,2.446462978254886,0.46284087560662995,4.986668393776244,0.33605220228385035,0.4801362967552153,1.0173410404624184,2,1,1,MELANIA
5172,5181,0.1199,0.125895,-5.010000000000001,stop_loss,False,1.3686543560721283,5.009999999999995,54.442401960784316,2.9715238889550837,0.5469262378971766,0.2619949997567122,0.5073627844712182,0.8749789668517696,0.0834028356964045,10,1,9,MELANIA
5186,5209,0.021282,0.020217899999999997,4.990000000000009,take_profit,True,1.6317976022522565,10.255586821655152,47.1734892787524,1.3170083370252519,1.0,0.1806827437866075,0.09599999999999878,2.1966911764706007,0.0,15,1,23,PENGU
5194,5195,0.122,0.11589999999999999,4.990000000000006,take_profit,True,1.4369502084401276,0.2699989999999894,45.59831312598839,3.2353629976580804,0.33209956936859014,1.0512660883971954,0.30632289748311814,0.7403791392075567,0.245901639344258,16,1,1,MELANIA
5197,5210,0.5571,0.523674,5.990000000000011,take_profit,True,1.2064626569546801,0.0,44.543429844097986,0.9834089801779609,1.0,-0.17761595834789662,0.5021276595744703,0.2685284640171761,0.07180039490218398,17,1,13,CRV
5233,5292,0.020571,0.02159955,-5.009999999999999,stop_loss,False,1.5500445423794182,14.751781921890238,46.98795180722885,0.6239713327360987,1.0,-1.0688236997599723,0.3776824034334735,0.5559315479067994,0.0,3,2,59,PENGU
5248,5303,0.5322,0.553488,-4.009999999999995,stop_loss,False,1.1580835044107975,4.009999999999993,47.52475247524785,0.36371933215225377,1.0,-0.7414277359502942,0.41666666666666996,0.24367385192126859,0.09394964299136714,6,2,55,CRV
5282,5300,0.12936,0.122892,4.990000000000001,take_profit,True,1.50865402384129,0.0,46.703678001387956,3.1479150101599065,1.9742813895711544,2.599860993647304,0.10437710437710361,0.9722115899869811,0.8426097711812056,14,2,18,MELANIA
5294,5302,0.3738,0.385014,-3.0100000000000002,stop_loss,False,1.6808964504165662,15.82488128987391,53.8720538720539,1.1522586562714967,1.0,0.44386035826577713,0.2814371257485054,0.026745119015776673,0.18726591760299047,15,2,8,FARTCOIN
5314,5334,0.021313,0.020247349999999997,4.990000000000006,take_profit,True,1.6273917650441514,10.497895839792552,50.84643288996374,1.1093162456180323,1.0,0.8805840845664057,0.5674666666666656,0.028143909188998218,0.6756439731619119,23,2,20,PENGU
5316,5372,0.5402,0.507788,5.989999999999998,take_profit,True,1.2274527063250045,0.0,48.79807692307692,1.000952028349287,1.0,0.7388131291775122,0.48550724637681186,0.6985294117647105,0.07404664938910697,23,2,56,CRV
5320,5327,0.12597,0.1322685,-5.0100000000000104,stop_loss,False,1.4330704572468411,5.010000000000016,54.746136865342166,1.401694280951244,0.41053249720785073,-0.24041831045980397,0.23627075351213286,2.0907819057982264,0.0,23,2,7,MELANIA
5327,5344,0.3938,0.364265,7.489999999999994,take_profit,True,1.806795594552767,9.52016489848547,27.8735632183907,1.4782703330189357,1.0,2.065461608385619,0.34293193717277476,1.648351648351647,0.25393600812595246,0,3,17,FARTCOIN
5353,5371,0.020522,0.019495899999999997,4.99000000000001,take_profit,True,1.7085986141198546,6.0317408421981975,52.93782087849399,1.0312974229746463,1.0,-0.9226224215338246,0.5345545378850957,0.754424992745913,0.15593022122600517,9,3,18,PENGU
5356,5368,0.13368,0.126996,4.989999999999997,take_profit,True,1.5045806730634586,0.2699990000000131,37.35632183908052,1.1658972386081874,0.26446257475431534,1.0634435369460884,0.4037626628075235,0.014963339817441454,0.5161579892280044,8,3,12,MELANIA
5425,5665,0.4904,0.460976,5.990000000000001,take_profit,True,1.3009771234338723,0.0,51.08359133126931,0.7792472617105553,1.0,-0.7468546914822074,0.3538461538461544,0.3273322422258573,0.2650897226753718,2,4,240,CRV
5433,5470,0.3278,0.337634,-3.010000000000003,stop_loss,False,1.7524110471567287,12.243607935041055,46.61016949152533,0.9936372352479705,1.0,-1.4329383828533155,0.05970149253731114,1.59111377964576,0.030506406345329164,2,4,37,FARTCOIN
5438,5487,0.11857,0.11264149999999999,4.990000000000003,take_profit,True,1.5796592486493253,0.0,39.69144460028055,0.9168785166086362,2.397583219883619,-0.16803038885143504,0.09443099273607763,0.36134453781512593,0.0168676731045004,5,4,49,MELANIA
5439,5482,0.018716,0.0177802,4.990000000000003,take_profit,True,1.7938576849644354,1.3427247102238822,47.77158774373252,0.5705584221292732,1.0,-0.2608001068200826,0.10282776349614056,0.35140027686082465,0.05877324214576081,6,4,43,PENGU
5440,5821,0.3016,0.27144,9.98999999999999,take_profit,True,1.1603097554165813,0.0,41.97530864197511,0.39077302008336406,1.0,0.2951193765726686,0.16666666666666227,0.16550810989738513,0.09946949602122762,6,4,381,XLM
5479,5492,0.3351,0.3099675,7.489999999999999,take_profit,True,1.8836666345887676,5.670654169375633,47.97979797979799,1.2661465660570408,1.0,0.340757071771098,0.2587412587412607,1.2378426171529566,0.11936735302894999,14,4,13,FARTCOIN
5496,5708,0.018054,0.0171513,4.989999999999996,take_profit,True,1.8833711834441609,0.0,60.39783001808329,1.222522907468069,1.0,-1.0958970578899159,0.4515539305301653,0.5672743294597067,0.509582364019064,20,4,212,PENGU
5515,5535,0.11653,0.12235649999999999,-5.009999999999999,stop_loss,False,1.500518320291994,5.010000000000002,17.426273458445223,0.563925905039783,0.32927479435767726,-0.43962146825452103,0.11095505617977512,0.6564364876385395,0.0,0,5,20,MELANIA
5544,5669,0.11937,0.1134015,4.990000000000001,take_profit,True,1.5753941844745647,0.2699989999999929,41.884816753926735,0.8353379049533846,1.3268300481362205,0.6720477392457577,0.08908045977011637,1.2328313751447886,0.0,7,5,125,MELANIA
5607,5725,0.3342,0.309135,7.490000000000001,take_profit,True,2.0247532655194664,0.0,42.30769230769237,0.7801145592887095,1.0,0.3688345320619392,0.0,0.8308605341246363,0.2393776181926892,22,5,118,FARTCOIN
5696,5729,0.4638,0.43597199999999997,5.990000000000005,take_profit,True,1.3789056531275614,0.0,40.372670807453446,0.4774225343436223,1.0,-0.7416710951048826,0.1527777777777767,0.578778135048239,0.0,22,6,33,CRV
5710,5717,0.11326,0.107597,4.990000000000001,take_profit,True,1.6540063542798455,0.0,47.34374999999995,0.6874195908276771,0.9294983912812865,-0.41410620729798314,0.25222551928783504,0.22024491234252508,0.07063393960797876,1,0,7,MELANIA
5740,5761,0.10933,0.1038635,4.989999999999999,take_profit,True,1.7365412713584099,0.0,41.297468354430364,0.874808900968235,0.5284924368205398,-1.1760003303968334,0.7070175438596481,0.04571219601390416,0.10975944388547985,8,0,21,MELANIA
5740,5762,0.016361,0.01554295,4.990000000000004,take_profit,True,1.9773514054980246,0.0,50.665622552858245,1.1185135382922813,1.0,-1.9361114705483395,0.4263803680981604,0.7220873786407831,0.08556934172727904,9,0,22,PENGU
5748,5772,0.3088,0.28564,7.490000000000004,take_profit,True,2.1764072851068743,0.0,56.85618729096993,1.3971132494448533,1.0,-1.8015015522259,0.5568181818181834,0.7393121182899289,0.09715025906736478,9,0,24,FARTCOIN
5752,5764,0.4412,0.414728,5.989999999999998,take_profit,True,1.4615021017499024,0.0,38.76221498371335,0.900142468592151,1.0,-1.2591724453417696,0.43030303030302963,0.8093525179856098,0.0226654578422585,12,0,12,CRV
5815,5820,0.015398,0.0146281,4.990000000000003,take_profit,True,2.076021240632376,0.0,42.83965728274178,0.7718998756795891,1.0,-0.8825088050169645,0.34160305343511504,0.5939315687540353,0.19483049746720688,4,1,5,PENGU
5818,5867,0.4293,0.403542,5.99,take_profit,True,1.5490460776447217,0.0,37.073170731707364,0.7237695916941197,1.0,-0.24689641941761817,0.21666666666666676,0.27874564459929824,0.0,5,1,49,CRV
5822,5825,0.1002,0.09519,4.990000000000001,take_profit,True,1.8231946807991946,0.0,44.13145539906101,0.6658112346735112,0.5283752147087826,-0.7263097147954524,0.4662162162162151,0.0599161174355808,0.4091816367265545,5,1,3,MELANIA
5825,5830,0.2608,0.24123999999999998,7.489999999999998,take_profit,True,2.339420190761379,0.0,51.28205128205115,1.0462313759859823,1.0,-2.6649722715795794,0.3111111111111074,1.174687381583951,0.07668711656440873,4,1,5,FARTCOIN
5839,5865,0.014891,0.01414645,4.99,take_profit,True,2.179614700539932,0.0,59.63912630579294,1.2514750040772464,1.0,-1.5917197181717369,0.5309617918313572,0.09392821200939365,0.44993620307567894,10,1,26,PENGU
5850,6158,0.2753,0.286312,-4.010000000000009,stop_loss,False,1.1137813342243763,4.01000000000001,50.0,0.6304810336775493,1.0,-0.4153969762194106,0.4836065573770488,0.1450852375770807,0.1816200508536144,13,1,308,XLM
5854,5883,0.09768,0.092796,4.989999999999999,take_profit,True,1.9141720953710744,0.0,48.60215053763451,0.7283257283257311,0.5486107241959198,-0.7655471336740531,0.6301369863013688,0.11248593925759177,0.39926289926290076,13,1,29,MELANIA
5855,5896,0.2491,0.256573,-3.010000000000003,stop_loss,False,2.269003643019462,3.009999999999996,32.2834645669291,0.966335952285373,1.0,-2.0203276348642043,0.6473988439306358,0.4396482813748961,0.2408671216379145,12,1,41,FARTCOIN
5896,5948,0.4143,0.43087200000000003,-4.010000000000008,stop_loss,False,1.4869293299311683,4.010000000000001,54.66179159049359,1.6964932243715731,1.0,-0.12879668323173088,0.6028037383177567,0.7189072609633363,0.09654839488293784,0,2,52,CRV
5897,5907,0.014093,0.01479765,-5.010000000000008,stop_loss,False,2.070416004042881,5.010000000000011,70.66326530612243,1.4424587687909902,1.0,-1.2377531486387303,0.6747458952306489,0.7045726766716066,0.09934009792094223,1,2,10,PENGU
5899,5971,0.09459,0.09931949999999999,-5.009999999999998,stop_loss,False,1.8182720733929834,5.010000000000009,50.341880341880334,1.3124310935918915,1.1298629141715295,-0.8867922207109415,0.6464339908952946,0.7033382322065966,1.1417697431018055,0,2,72,MELANIA
5905,5918,0.2492,0.256676,-3.010000000000004,stop_loss,False,2.2007066333645757,5.929399000000006,51.246537396121894,1.8745700527401974,1.0,0.22200792484747212,0.5091575091575091,0.875099443118539,0.0802568218298467,0,2,13,FARTCOIN
5926,5948,0.014504,0.0152292,-5.010000000000004,stop_loss,False,1.9666881622403325,9.768999000000017,31.31618759455371,0.7667835473957911,1.0,0.5734470522246787,0.1830985915492952,0.9492590316192053,0.04136789851076114,8,2,22,PENGU
5935,5953,0.2511,0.258633,-3.0100000000000047,stop_loss,False,2.134465363700302,8.76092409010001,28.070175438596408,1.0041531546907874,1.0,0.11084198712126982,0.16666666666666485,0.9858044164037865,0.0,8,2,18,FARTCOIN
5977,6052,0.015231,0.014469449999999998,4.99000000000001,take_profit,True,2.064825901536125,5.266472050100011,39.79739507959478,0.6467073731206084,1.0,1.065522751928802,0.3132832080200504,0.30110623813576554,0.0,21,2,75,PENGU
5979,6056,0.435,0.4089,5.990000000000002,take_profit,True,1.5759963967940454,0.0,42.69005847953213,0.6108374384236446,1.0,0.8878797027786585,0.2577319587628872,0.04599816007359199,0.32183908045977294,21,2,77,CRV
5987,6064,0.2738,0.253265,7.4899999999999896,take_profit,True,2.2943368194414546,1.9271173044484966,45.9999999999999,1.0330794114577948,1.0,1.6825373313382477,0.3882352941176464,0.3639010189228533,0.0,21,2,77,FARTCOIN
6015,6038,0.10872,0.10328399999999999,4.990000000000009,take_profit,True,1.9090038498552933,0.269999000000008,49.613601236476036,1.3080784190055674,0.47244671218474144,2.442924077691984,0.3162983425414367,0.1381597126277953,0.4690949227373037,5,3,23,MELANIA
6051,6155,0.10384,0.109032,-5.010000000000002,stop_loss,False,1.813362756977543,5.26647205010001,48.7444608567208,0.9595806735637264,0.8928615383989444,-0.7512586420724557,0.44376899696048705,0.7740086000955615,0.0,14,3,104,MELANIA
6066,6135,0.014644,0.0139118,4.990000000000004,take_profit,True,2.167860714022778,0.5392690053999996,54.1078838174274,1.2125882857923285,1.0,-0.9921435463454377,0.5904522613065327,0.3334921391138549,0.3277792952745231,19,3,69,PENGU
6080,6106,0.4182,0.43492800000000004,-4.010000000000005,stop_loss,False,1.5127989412826042,4.009999999999998,38.34196891191705,0.8061761289881799,1.0,-0.20635504473998598,0.3538461538461545,0.49964311206281004,0.2869440459110423,22,3,26,CRV
6124,6146,0.4333,0.45063200000000003,-4.010000000000003,stop_loss,False,1.4521357037371716,7.859199000000007,36.84210526315793,0.7170881276581712,1.0,0.9112281673629768,0.245714285714287,0.023084025854119228,0.5538887606738883,9,4,22,CRV
6138,6156,0.2689,0.27696699999999996,-3.0099999999999967,stop_loss,False,2.225277281176267,4.879111073584595,47.826086956521685,1.0465919353981858,1.0,0.9411256606769339,0.20238095238094947,0.7749077490775078,0.037188545927850127,10,4,18,FARTCOIN
6179,6421,0.4855,0.50492,-4.0100000000000104,stop_loss,False,1.3939050620173108,11.554045120100021,35.27272727272725,0.7621009268795051,1.0,2.9903988971789826,0.016853932584267824,0.2670501232539078,0.41194644696189536,23,4,242,CRV
6182,6292,0.11427,0.10855649999999999,4.990000000000009,take_profit,True,1.9038495585507225,0.5392690053999979,30.691642651296775,0.7194739276650544,0.3872171280246975,2.4563475768894034,0.01607717041800465,1.0306599688203677,0.07876082961407783,23,4,110,MELANIA
6184,6236,0.015614,0.014833299999999999,4.990000000000003,take_profit,True,2.2760369636525146,0.0,39.265762170789976,1.1084374828450665,1.0,1.7679759992277624,0.03353658536585289,1.0268762677484722,0.8069681055463117,0,5,52,PENGU
6190,6202,0.2993,0.308279,-3.0100000000000047,stop_loss,False,2.1582964350128613,7.742249830269697,23.34293948126799,1.6252207531860063,1.0,3.1983222983371835,0.24199288256227847,0.23442732752847756,0.7350484463748679,23,4,12,FARTCOIN
6197,6410,0.2903,0.301912,-4.010000000000004,stop_loss,False,1.0691187027219788,7.859199000000007,46.192893401015205,0.8341124944638548,1.0,1.2215066904023848,0.15384615384615385,0.5140507196710079,0.17223561832586995,3,5,213,XLM
