entry_time,exit_reason,direction,pnl_pct,hour,rsi,body_pct,volume_ratio,atr_ratio,ema50_dist,is_green,is_red,upper_wick_pct,lower_wick_pct,uptrend
2025-12-04 10:33:00,Time,LONG,1.1660113196306443,10,48.08853118712249,0.08432957984027159,0.5266369123022634,0.870401723872555,0.7205557171330743,False,True,0.20355476119552252,0.014894250819171131,True
2025-12-04 13:33:00,SL,LONG,-0.6632737131927912,13,51.3711151736747,0.014710208884967269,1.111423294978117,1.055533674675065,0.22475098361795415,False,True,0.0,0.17654847726938316,True
2025-12-04 17:04:00,SL,SHORT,-1.3353263680160543,17,39.51367781155028,0.17668820054111575,0.6418426691822768,0.9444816053511695,0.06383229072903271,True,False,0.07716474673427835,0.29763545168934846,True
2025-12-04 18:13:00,SL,LONG,-0.8862415482910556,18,57.59493670886058,0.010854227721708456,0.5454228466710456,0.9829867674858217,0.5764444596908092,False,True,0.35822839774207227,0.0108554059921799,True
2025-12-04 19:52:00,SL,LONG,-0.8027586745858127,19,52.23420647149449,0.2510094947069824,1.1801251684470007,1.021686336329945,0.08184598059140562,False,True,0.24617067833698358,0.0,False
2025-12-04 23:14:00,TP,LONG,4.447720912278442,23,55.55555555555543,0.15737410071942584,0.22523169173385868,0.8412674799166896,0.16903147031246618,False,True,0.1463634316595419,0.129475343391117,True
2025-12-05 01:43:00,SL,LONG,-0.7508458646616533,1,45.89147286821706,0.29517874713019837,1.0377671438017786,1.1389217248291064,0.09364594009105424,False,True,0.05482456140351795,0.0,False
2025-12-05 04:36:00,SL,SHORT,-0.7934156584842643,4,43.35106382978725,0.02826935037032538,0.7322281879273946,0.9910180927414076,0.5878463347313002,True,False,0.016956816640290667,0.05087044992087201,False
2025-12-05 04:43:00,SL,LONG,-0.7475270404724509,4,46.842105263157826,0.17941242431037618,1.4884592142914745,0.9648060972876014,0.1055108968537064,False,True,0.20220175241518712,0.0,True
2025-12-05 06:54:00,SL,LONG,-0.8574445983379418,6,50.289017341040356,0.04614674665435899,0.5251742908368376,0.8796179944709711,0.23683829198329587,False,True,0.04616805170823206,0.13850415512464812,False
2025-12-05 07:46:00,SL,SHORT,-0.6422082890454205,7,56.902356902357,0.011644832605526779,0.7418911180596796,1.0455170763801656,0.44671674463775013,True,False,0.1571869360190909,0.08150433719508716,False
2025-12-05 11:04:00,SL,SHORT,-0.6219191672297896,11,41.784037558685675,0.14474293654469675,1.8605912288672692,0.9659026114722197,0.042627702465946105,True,False,0.2254726253107323,0.04046944556860409,False
2025-12-05 13:37:00,TP,SHORT,4.387392991205242,13,55.141843971631125,0.0,0.7420781791439874,0.8859465943928495,0.4257256056348878,False,False,0.15679652635388386,0.24122542515980203,False
2025-12-05 21:31:00,SL,SHORT,-1.1499008834830238,21,36.23570800351808,0.03730349054089355,4.046226257140074,1.4333628898569777,0.8632294539712084,True,False,0.7191561900703123,0.02663541444706065,False
2025-12-05 21:49:00,Time,LONG,1.6387168375435857,21,68.64754098360665,0.5936432886787455,0.9792207025311513,0.8439196373607919,0.6135095404721572,False,True,0.17440016911531392,0.19553958355354042,True
2025-12-06 02:02:00,SL,SHORT,-1.181323802473333,2,17.941454202077693,0.5229145084110332,0.9455949498598555,0.7231430111828039,1.2494968342500736,True,False,0.13740982480247457,0.0,True
2025-12-06 03:58:00,SL,SHORT,-1.1352486976756504,3,42.16614090431114,0.04678143712574335,0.45062979808228476,0.9793391336976134,0.8835006369640741,True,False,0.34134480501262904,0.1543065556906373,True
2025-12-06 05:34:00,Time,LONG,1.728120799354771,5,44.47268106734433,0.2770330652368228,1.0816407334562945,0.858310626702996,0.2431185762614932,False,True,0.0,0.22851509991933988,True
2025-12-06 08:55:00,Time,SHORT,-2.22310437109724,8,30.832420591456696,0.27417291171631253,0.641132866775627,0.7647802348158087,2.046310253158917,True,False,1.3087860007291425,0.22238425082026958,True
2025-12-06 11:35:00,Time,LONG,4.7960103585012686,11,78.38157117542826,0.17772033282171257,0.289345174995213,0.7835227880126865,1.7277247702542808,False,True,0.45723071943027926,0.17399045075665046,False
2025-12-06 19:56:00,SL,LONG,-0.8183103520683187,19,61.1538461538461,0.024491795248593556,1.473846231978889,0.7669671633425187,0.3653164883804903,False,True,0.09390821492732647,0.1755675322554246,False
2025-12-06 21:50:00,SL,LONG,-0.8934471890346684,21,56.93904020752286,0.012825445684238487,0.6020577682380754,0.8203670811130842,0.23969959983627487,False,True,0.23088763468444712,0.12399521121943409,False
2025-12-06 23:03:00,SL,SHORT,-1.347897472041959,23,32.96327924850557,0.06549360345805505,0.4715452773594818,1.0185778347213335,0.41800687778839296,True,False,0.0,0.3228903045641061,False
2025-12-07 02:23:00,SL,LONG,-2.9993967697995783,2,63.55967946014337,0.8489291915878758,1.0045610882473042,0.8860383128743147,1.7463009965151215,False,True,0.42809885191672936,0.5124213530518342,False
2025-12-07 06:16:00,SL,SHORT,-1.254819285623432,6,51.298701298701324,0.1604170844195027,1.4994017939413449,1.109300746775292,0.8202415469108154,True,False,0.2736069402736027,0.30030030030030425,False
2025-12-07 06:47:00,Time,SHORT,1.5305062458908503,6,24.9999999999999,0.0517799352750788,1.1981355672427645,0.6987317540081358,0.19191247093648467,True,False,0.17466683917712025,0.23288911890283298,True
2025-12-07 16:31:00,Time,SHORT,8.181249999999997,16,38.3360522022837,0.2720222247945354,1.8577942668436391,1.0771825034030194,0.03561701512663117,True,False,0.4675324675324706,0.3694083694083704,False
2025-12-07 18:32:00,TP,LONG,4.972696745614947,18,55.69176882661983,0.025000000000007655,1.0277475813976376,0.9686221009549764,0.07532890686104594,False,True,0.2188047011752871,0.025006251562881027,False
2025-12-08 04:26:00,TP,SHORT,6.898234603461518,4,42.099792099792126,0.2826267664172959,1.2948273155962566,1.0788111592174208,0.1218425491470781,True,False,0.16578249336869735,0.038682581786022734,False
2025-12-08 08:47:00,SL,LONG,-0.7345335556274478,8,52.35008103727703,0.18545349174153272,1.3118509252730306,1.1197716544077279,0.010311710825571967,False,True,0.15676711374324595,0.0870928409684628,True
2025-12-08 12:01:00,TP,SHORT,4.72302836975701,12,45.16640253565768,0.18730843455556645,2.178629651659025,0.7670512042096744,0.4222871969729497,True,False,0.06798481672427001,0.1642966404169806,False
2025-12-08 14:14:00,SL,LONG,-0.9865831285264303,14,51.54761904761912,0.46427494724147905,1.7018348543899469,1.0721714218437275,0.041166435702180364,False,True,0.0,0.2665374363944729,False
2025-12-08 18:16:00,SL,LONG,-1.4682629134978864,18,53.34462320067747,0.6250312515625787,1.5333034165194308,0.8827365528755017,1.481871059690896,False,True,1.2126396296668993,0.130824192412202,True
2025-12-08 18:51:00,SL,LONG,-1.1235068344080612,18,70.1856148491878,0.2362002567394177,0.6970936067790059,0.7236431690580158,0.06081809644838268,False,True,0.06176334345564941,0.06691028874362615,True
2025-12-08 20:45:00,SL,LONG,-0.6529654125555616,20,51.0436432637571,0.11371635891048247,1.62827337725719,0.8400247066090148,0.2941161782809665,False,True,0.010842459069712807,0.10842459069717322,False
2025-12-08 21:27:00,SL,SHORT,-0.7816541473976811,21,30.377358490566053,0.1887606514938999,1.1397457733825904,1.0064701653486712,0.11659221163250559,True,False,0.032298002906822686,0.44140603972655174,False
2025-12-08 21:43:00,TP,SHORT,4.39433705526876,21,43.40101522842663,0.021452322213886224,0.9858196671514518,0.9479993246665572,0.041788523841148964,True,False,0.15013404825737398,0.16085790884718215,False
2025-12-08 23:33:00,SL,SHORT,-0.7785402944114227,23,31.123388581952312,0.20756198810726423,4.45595452707578,0.974879103008521,1.2805556949361077,True,False,0.19593573307954384,0.0,False
2025-12-09 01:34:00,SL,SHORT,-1.0328820275736783,1,43.853820598006635,0.04446420631391548,1.3930334688416568,1.1035156250000029,0.4600352664646505,True,False,0.044444444444442635,0.1277777777777822,False
2025-12-09 02:37:00,Time,SHORT,3.602434007541977,2,41.33126934984508,0.044096571491564734,0.5029969103140304,0.9651539708265777,0.08274862707638524,True,False,0.06611570247934379,0.1873278236914639,False
2025-12-09 04:40:00,TP,LONG,3.922946595687826,4,46.808510638297854,0.06801564359803264,0.7358658033020615,0.9012115986749613,0.10233481375993717,False,True,0.19284215302592422,0.0,True
2025-12-09 07:06:00,SL,SHORT,-0.5116975323966043,7,53.67412140575096,0.022340128455745463,1.0070620917266366,0.8994467946631992,0.33375857205718396,True,False,0.0502540622033652,0.06700541627113811,False
2025-12-09 08:24:00,TP,LONG,3.7360955321696587,8,64.24361493123783,0.03858237336714683,1.0211588520284005,0.9839874728494232,0.06307786035558237,False,True,0.06065284516982741,0.23158359064843612,True
2025-12-09 09:01:00,SL,SHORT,-1.0438918363459004,9,44.793713163064794,0.5194379134999215,0.8323931674138594,1.126382143226206,0.12842577732638155,True,False,0.05439512619668679,0.010879025239334338,True
2025-12-09 10:56:00,TP,LONG,3.299120227705765,10,55.16569200779724,0.08226390259954548,0.7611485024552032,0.881231895105957,0.030483431018268725,False,True,0.038421428179365905,0.10977550908391129,False
2025-12-09 13:35:00,SL,SHORT,-1.3190533926485948,13,34.516928158546634,0.7895675207579826,2.9996198531301443,1.1650138022697059,0.20383887856970945,True,False,0.32346103305367513,0.04548670777317635,True
2025-12-09 13:57:00,SL,SHORT,-1.355795777399893,13,39.370748299319615,0.20006001800539347,1.5151388332980138,0.8293227313942928,0.28579690766542826,True,False,0.46421084156933917,0.0,True
2025-12-09 15:51:00,TP,LONG,7.459094579168613,15,68.93865628042835,0.05843396961432666,1.1729721276557856,1.0072809905857252,0.21495069187539975,False,True,0.2679789514714591,0.0438511011498766,True
