trade_num,entry_time,exit_time,signal_price,limit_price,min_price,stop,target,filled,result,actual_entry,exit_price,gross_pnl_pct,entry_fee_pct,exit_fee_pct,total_fee_pct,profit_after_fees_pct,profit_after_fees_dollar,running_balance
103,2025-11-30 23:25:00,2025-11-30 23:35:00,3011.31,3010.2560415000003,3002.46,3005.0475,3023.835,YES,STOP,3010.2560415000003,3005.0475,-0.17302652758416986,0.02,0.05,0.06999999999999999,-0.24302652758416987,-26.04505905795929,10690.916301853078
104,2025-12-01 00:07:00,2025-12-01 00:08:00,2955.57,2954.5355505,2925.0,2941.002142857144,2984.705714285714,YES,STOP,2954.5355505,2941.002142857144,-0.45805533260772374,0.02,0.05,0.06999999999999999,-0.5280553326077237,-56.45395363656363,10634.462348216515
105,2025-12-01 00:08:00,2025-12-01 00:19:00,2925.0,2923.97625,2896.33,2904.3250000000003,2966.3499999999995,YES,STOP,2923.97625,2904.3250000000003,-0.6720728323289181,0.02,0.05,0.06999999999999999,-0.7420728323289181,-78.91545595036267,10555.546892266153
106,2025-12-01 02:38:00,2025-12-01 03:08:00,2838.59,2837.5964935,2822.98,2828.668571428572,2858.4328571428573,YES,STOP,2837.5964935,2828.668571428572,-0.3146297259627757,0.02,0.05,0.06999999999999999,-0.3846297259627757,-40.59977108559559,10514.947121180558
107,2025-12-01 12:02:00,2025-12-01 12:07:00,2831.34,2830.349031,2824.8,2826.7257142857147,2840.568571428571,YES,STOP,2830.349031,2826.7257142857147,-0.1280166041219764,0.02,0.05,0.06999999999999999,-0.19801660412197641,-20.821341214583256,10494.125779965974
108,2025-12-01 15:15:00,2025-12-01 15:25:00,2790.74,2789.763241,2771.38,2778.115,2815.99,YES,STOP,2789.763241,2778.115,-0.41753510938888755,0.02,0.05,0.06999999999999999,-0.48753510938888756,-51.16254760076456,10442.96323236521
109,2025-12-02 05:06:00,2025-12-02 05:19:00,2799.12,2798.140308,2797.51,2795.675357142857,2806.009285714285,YES,TP,2798.140308,2806.009285714285,0.2812216989901186,0.02,0.05,0.06999999999999999,0.2112216989901186,22.057804364315206,10465.021036729524
110,2025-12-02 08:06:00,2025-12-02 08:12:00,2801.02,2800.039643,2794.04,2797.2092857142857,2808.6414285714286,YES,STOP,2800.039643,2797.2092857142857,-0.10108275762417121,0.02,0.05,0.06999999999999999,-0.1710827576241712,-17.9038465755865,10447.117190153938
111,2025-12-03 14:01:00,2025-12-03 14:02:00,3071.11,3070.0351115000003,3050.0,3062.592142857143,3088.1457142857143,YES,STOP,3070.0351115000003,3062.592142857143,-0.24243920256732612,0.02,0.05,0.06999999999999999,-0.3124392025673261,-32.64088964019101,10414.476300513747
112,2025-12-03 14:02:00,2025-12-03 14:04:00,3050.43,3049.3623495,3032.12,3038.3425,3074.605,YES,STOP,3049.3623495,3038.3425,-0.36138209359759665,0.02,0.05,0.06999999999999999,-0.43138209359759666,-44.92618590238173,10369.550114611366
113,2025-12-04 14:51:00,2025-12-04 15:37:00,3157.17,3156.0649905,3140.52,3140.2378571428576,3191.034285714285,YES,TP,3156.0649905,3191.034285714285,1.1080030138652182,0.02,0.05,0.06999999999999999,1.038003013865218,107.63624271393014,10477.186357325296
114,2025-12-04 23:00:00,2025-12-05 00:23:00,3136.99,3135.8920534999997,3129.76,3131.5310714285715,3147.9078571428568,YES,TP,3135.8920534999997,3147.9078571428568,0.3831701932930393,0.02,0.05,0.06999999999999999,0.3131701932930393,32.81142476690757,10509.997782092203
115,2025-12-05 08:04:00,2025-12-05 08:31:00,3164.53,3163.4224145000003,3157.24,3159.087142857143,3175.4157142857143,YES,STOP,3163.4224145000003,3159.087142857143,-0.1370437164188321,0.02,0.05,0.06999999999999999,-0.20704371641883207,-21.76029000358052,10488.237492088623
116,2025-12-05 11:24:00,2025-12-05 11:34:00,3126.6,3125.50569,3111.07,3120.0910714285715,3139.617857142857,YES,STOP,3125.50569,3120.0910714285715,-0.17323976048907755,0.02,0.05,0.06999999999999999,-0.24323976048907753,-25.511563755281998,10462.72592833334
117,2025-12-05 13:04:00,2025-12-05 13:09:00,3116.13,3115.0393545,3115.02,3110.356785714286,3127.676428571428,YES,TP,3115.0393545,3127.676428571428,0.40567943557991515,0.02,0.05,0.06999999999999999,0.33567943557991514,35.1212193425028,10497.847147675844
118,2025-12-05 19:00:00,2025-12-05 19:17:00,2991.26,2990.213059,2984.83,2977.624285714286,3018.5314285714285,YES,TP,2990.213059,3018.5314285714285,0.9470351781855528,0.02,0.05,0.06999999999999999,0.8770351781855529,92.06981243726582,10589.91696011311
119,2025-12-05 23:00:00,2025-12-05 23:03:00,3022.92,3021.8619780000004,3016.5,3018.430714285714,3031.898571428572,YES,STOP,3021.8619780000004,3018.430714285714,-0.113547995880246,0.02,0.05,0.06999999999999999,-0.183547995880246,-19.437580345669886,10570.479379767441
120,2025-12-06 02:05:00,2025-12-06 02:36:00,3019.22,3018.163273,3018.65,3015.4075,3026.845,NO,SKIPPED,,,0.0,0.0,0.0,0.0,0.0,0.0,10570.479379767441
121,2025-12-06 07:26:00,2025-12-06 07:29:00,3033.37,3032.3083205,3029.04,3029.7092857142857,3040.6914285714283,YES,STOP,3032.3083205,3029.7092857142857,-0.0857114287535768,0.02,0.05,0.06999999999999999,-0.1557114287535768,-16.459444468338106,10554.019935299102
