entry_time,entry_idx,exit_idx,entry_price,exit_price,pnl_pct,winner,exit_reason,equity,drawdown,bars_held,regime_type,regime_favorable,price_vs_ema50,price_vs_ema100,ema50_slope,price_7d_change,price_14d_change,entry_date,week
2025-03-11 09:45:00,4591,4598,0.2249,0.236145,-5.0100000000000025,False,SL,1.541973333272271,21.800283657984583,7,Weak Uptrend,False,-0.7681605994043581,-0.8307819671128723,1.7536740709838523,1.5808491418247472,-0.3544528134692193,2025-03-11 09:45:00,2025-03-10/2025-03-16
2025-03-11 14:15:00,4609,4615,0.2254,0.23667,-5.010000000000002,False,SL,1.4647204692753302,25.71808944671955,6,Weak Uptrend,False,-1.6581348427970835,-1.2344715284382417,1.1046774716446823,-2.5086505190311414,4.062788550323182,2025-03-11 14:15:00,2025-03-10/2025-03-16
2025-03-12 02:30:00,4658,4697,0.2566,0.26943,-5.010000000000003,False,SL,1.391337973764636,29.439613165438907,39,Strong Uptrend,False,0.71156012005977,4.066015883773059,2.8135986704015625,-5.0333086602516675,10.081510081510082,2025-03-12 02:30:00,2025-03-10/2025-03-16
2025-03-12 15:00:00,4708,4715,0.2542,0.26691,-5.010000000000001,False,SL,1.3216319412790278,32.97468854585042,7,Weak Uptrend,False,-0.5147087568084829,1.2909615161470056,3.0441694627766713,3.123732251521294,-2.530674846625769,2025-03-12 15:00:00,2025-03-10/2025-03-16
2025-03-13 04:45:00,4763,4773,0.283,0.29714999999999997,-5.009999999999999,False,SL,1.2554181810209486,36.3326566497033,10,Strong Uptrend,False,0.9354902083878274,4.41560708354353,3.730333301205005,2.9090909090908834,11.154752553024338,2025-03-13 04:45:00,2025-03-10/2025-03-16
2025-03-13 08:15:00,4777,4783,0.2843,0.29851500000000003,-5.010000000000011,False,SL,1.192521730151799,39.52239055155318,6,Strong Uptrend,False,0.10296544402208631,3.24505593315752,2.0483273645597033,-0.9752699407871934,5.7270360728895575,2025-03-13 08:15:00,2025-03-10/2025-03-16
2025-03-13 11:00:00,4788,4811,0.2815,0.2603875,7.489999999999992,True,TP,1.2818416077401686,34.99261760386451,23,Weak Uptrend,False,-1.5924545153898886,1.1805665318572438,1.6370402318263428,-2.931034482758621,1.882012305465075,2025-03-13 11:00:00,2025-03-10/2025-03-16
2025-03-14 02:00:00,4848,4875,0.2455,0.25777500000000003,-5.010000000000015,False,SL,1.217621343192386,38.24948746191092,27,Strong Downtrend,True,-3.194971014083254,-5.926232518400689,-3.879344446204738,-3.8762725137040044,-12.321428571428584,2025-03-14 02:00:00,2025-03-10/2025-03-16
2025-03-14 22:45:00,4931,4973,0.3018,0.31689,-5.009999999999998,False,SL,1.1566185138984473,41.34318814006918,42,Strong Uptrend,False,3.829836416952006,8.23597972525936,6.641425814507452,1.8906144496961597,18.213866039952986,2025-03-14 22:45:00,2025-03-10/2025-03-16
2025-03-15 18:45:00,5011,5017,0.3299,0.34639500000000006,-5.010000000000011,False,SL,1.098671926352135,44.281894414251724,6,Strong Uptrend,False,1.8578338799830987,5.836211844933778,3.23441456088673,-1.1387473778843193,9.820239680426113,2025-03-15 18:45:00,2025-03-10/2025-03-16
2025-03-15 23:30:00,5030,5068,0.3331,0.34975500000000004,-5.01000000000001,False,SL,1.0436284628418928,47.07337150409772,38,Strong Uptrend,False,0.49092823506141253,4.071782772861288,2.421078752576403,0.7562008469449433,3.3829919304779743,2025-03-15 23:30:00,2025-03-10/2025-03-16
2025-03-16 10:00:00,5072,5096,0.3388,0.35574,-5.010000000000003,False,SL,0.991342676853514,49.72499559174243,24,Strong Uptrend,False,-0.14631251555828914,2.1189471430820936,1.0755773518568643,0.5043013942450214,-1.3682678311499386,2025-03-16 10:00:00,2025-03-10/2025-03-16
2025-03-16 18:30:00,5106,5120,0.3305,0.30571250000000005,7.489999999999989,True,TP,1.0655942433498422,45.95939776156393,14,Weak Downtrend,True,-1.3214044785675563,-0.6006559720957437,-0.37165690479750163,-0.8400840084008321,-3.192735793790269,2025-03-16 18:30:00,2025-03-10/2025-03-16
2025-03-17 09:30:00,5166,5175,0.3083,0.32371500000000003,-5.010000000000004,False,SL,1.012207971758015,48.66683193370958,9,Weak Uptrend,False,-1.09649622124129,-2.506189177057912,0.12254960662344526,1.51465261771484,-4.816301327570239,2025-03-17 09:30:00,2025-03-17/2025-03-23
2025-03-17 12:45:00,5179,5197,0.3064,0.32172,-5.010000000000001,False,SL,0.9614963523729384,51.23862365383073,18,Weak Downtrend,True,-1.6252110587219684,-2.7352578294783774,-0.17805691668315754,-2.9765674477517434,1.3898080741231,2025-03-17 12:45:00,2025-03-17/2025-03-23
2025-03-17 21:15:00,5213,5236,0.3187,0.2947975,7.489999999999998,True,TP,1.0335124291656714,47.58639656550266,23,Weak Uptrend,False,-0.530118808634646,0.11312094532797118,3.394586103643339,4.663382594417076,3.005817711700054,2025-03-17 21:15:00,2025-03-17/2025-03-23
2025-03-18 20:30:00,5306,5313,0.2745,0.288225,-5.009999999999995,False,SL,0.9817334564644714,50.21231809757097,7,Weak Downtrend,True,-1.5007330087107447,-3.952580477754063,-0.28973195977997845,2.1585411239300356,0.0,2025-03-18 20:30:00,2025-03-17/2025-03-23
2025-03-19 05:45:00,5343,5358,0.2985,0.313425,-5.010000000000008,False,SL,0.9325486102956013,52.706680960882665,15,Weak Uptrend,False,0.41417985197040785,1.5921830517693099,4.013318831598766,2.471678681771361,7.567567567567557,2025-03-19 05:45:00,2025-03-17/2025-03-23
2025-03-20 01:15:00,5421,5475,0.3861,0.405405,-5.010000000000005,False,SL,0.8858279249197917,55.07607624474245,54,Strong Uptrend,False,3.806148349062296,10.536275206033693,8.263525922602586,12.697022767075294,13.060029282576856,2025-03-20 01:15:00,2025-03-17/2025-03-23
2025-03-20 16:00:00,5480,5586,0.3603,0.378315,-5.010000000000002,False,SL,0.8414479458813101,57.32676482488086,106,Weak Uptrend,False,-4.521952794129978,-2.270217735189811,1.1663532642456453,-3.223207091055602,-4.682539682539677,2025-03-20 16:00:00,2025-03-17/2025-03-23
2025-03-22 02:00:00,5616,5626,0.4079,0.428295,-5.01,False,SL,0.7992914037926564,59.46469390715432,10,Strong Uptrend,False,2.2848366310791146,6.031214854927937,7.26608317797552,7.739038563127298,14.836711711711704,2025-03-22 02:00:00,2025-03-17/2025-03-23
2025-03-22 07:45:00,5639,5643,0.4196,0.44057999999999997,-5.010000000000001,False,SL,0.7592469044626443,61.4955127424059,4,Strong Uptrend,False,1.5443265389081946,5.302173291387923,3.4294509505580253,-0.3798670465337217,13.099730458221014,2025-03-22 07:45:00,2025-03-17/2025-03-23
2025-03-22 14:45:00,5667,5683,0.4501,0.472605,-5.01,False,SL,0.7212086345490658,63.42458755401136,16,Strong Uptrend,False,0.9730003060098533,5.898129291562788,5.929294150282229,7.268827454718796,6.861348528015188,2025-03-22 14:45:00,2025-03-17/2025-03-23
2025-03-22 19:45:00,5687,5727,0.4573,0.480165,-5.010000000000005,False,SL,0.6850760819581576,65.25701571755539,40,Strong Uptrend,False,0.7804673118063629,4.761049150099417,1.7937424899587469,-1.3802027172741038,5.807496529384548,2025-03-22 19:45:00,2025-03-17/2025-03-23
2025-03-23 14:15:00,5761,5793,0.5013,0.526365,-5.010000000000002,False,SL,0.6507537702520539,66.99763923010586,32,Strong Uptrend,False,1.3186365248145098,5.277649736989896,4.878229331859653,2.620266120777881,12.5,2025-03-23 14:15:00,2025-03-17/2025-03-23
2025-03-24 07:30:00,5830,5842,0.5534,0.58107,-5.009999999999995,False,SL,0.618151006362426,68.65105750467755,12,Strong Uptrend,False,2.0376281068151405,6.030208494940585,4.620112072051133,-0.2343609158103388,13.3551823023351,2025-03-24 07:30:00,2025-03-24/2025-03-30
2025-03-24 11:45:00,5847,5855,0.5496,0.57708,-5.010000000000011,False,SL,0.5871816409436684,70.22163952369323,8,Strong Uptrend,False,-0.29715535713269786,3.1320414221303037,1.9455459958118415,-4.715672676837723,7.197191339964881,2025-03-24 11:45:00,2025-03-24/2025-03-30
2025-03-24 18:15:00,5873,5901,0.58,0.5365,7.489999999999997,True,TP,0.6311615458503492,67.99124032401784,28,Strong Uptrend,False,0.666115689144443,4.455417095900035,4.681611487455335,4.035874439461873,1.8973998594518537,2025-03-24 18:15:00,2025-03-24/2025-03-30
2025-03-25 12:00:00,5944,5949,0.5309,0.5574450000000001,-5.010000000000008,False,SL,0.5995403524032467,69.59487918378456,5,Weak Downtrend,True,-1.6578112641966347,-2.4083385333386893,-0.45547630675441453,1.0660574909575615,-6.383353905836719,2025-03-25 12:00:00,2025-03-24/2025-03-30
2025-03-25 16:15:00,5961,5964,0.5434,0.57057,-5.010000000000005,False,SL,0.569503380747844,71.11817573667693,3,Weak Uptrend,False,-0.998230501867776,-0.8293710039971685,1.5243300476378623,1.0412792859799236,-0.03679175864605977,2025-03-25 16:15:00,2025-03-24/2025-03-30
2025-03-26 00:30:00,5994,6019,0.5664,0.59472,-5.010000000000002,False,SL,0.540971261372377,72.56515513226942,25,Weak Uptrend,False,0.5799380995869163,1.6522324171313778,2.069665379874459,3.3765285636064846,3.4520547945205537,2025-03-26 00:30:00,2025-03-24/2025-03-30
2025-03-26 12:15:00,6041,6053,0.5947,0.5500975,7.489999999999998,True,TP,0.5814900088491681,70.51028525167641,12,Strong Uptrend,False,0.2704154330796337,2.7252797888368505,4.337311235657665,3.624324795260514,4.627023223082327,2025-03-26 12:15:00,2025-03-24/2025-03-30
2025-03-26 21:30:00,6078,6096,0.5441,0.5713050000000001,-5.010000000000006,False,SL,0.5523573594058248,71.98771996056742,18,Weak Downtrend,True,-2.8745211508412716,-3.814161497632668,-3.9204469859029243,-3.253911806543386,-8.091216216216202,2025-03-26 21:30:00,2025-03-24/2025-03-30
2025-03-27 07:00:00,6116,6124,0.5601,0.5881050000000001,-5.0100000000000104,False,SL,0.5246842556995929,73.39113519054298,8,Weak Uptrend,False,-0.8150791806111881,-0.7060944763505692,2.630578286317332,6.180094786729873,-0.7618710134656204,2025-03-27 07:00:00,2025-03-24/2025-03-30
2025-03-27 11:00:00,6132,6183,0.5636,0.5213300000000001,7.489999999999986,True,TP,0.5639831064514924,71.39813121631467,51,Weak Uptrend,False,-1.1274297089297576,-0.6521784972341172,1.1775466355838835,-1.846046673632895,1.8431514275388583,2025-03-27 11:00:00,2025-03-24/2025-03-30
2025-03-28 12:45:00,6235,6257,0.4983,0.46092750000000005,7.489999999999994,True,TP,0.6062254411247092,69.25585124441663,22,Strong Downtrend,True,-2.7536162382642146,-5.301708569617735,-2.9466935585365186,-3.6542923433874663,-8.350193121206539,2025-03-28 12:45:00,2025-03-24/2025-03-30
2025-03-29 00:45:00,6283,6316,0.4619,0.4272575,7.489999999999992,True,TP,0.65163172666495,66.95311450262345,33,Strong Downtrend,True,-2.880681853100515,-6.202719492492474,-2.7994766098801147,-2.7169334456613403,-6.611403154063888,2025-03-29 00:45:00,2025-03-24/2025-03-30
2025-03-30 00:15:00,6377,6389,0.4129,0.433545,-5.010000000000006,False,SL,0.6189849771590359,68.608763466042,12,Weak Downtrend,True,-1.4740990635975146,-4.30555996092694,-0.5501954274413756,-0.6018295618680836,-1.361681796464409,2025-03-30 00:15:00,2025-03-24/2025-03-30
2025-03-30 06:15:00,6401,6441,0.4229,0.444045,-5.010000000000006,False,SL,0.5879738298033682,70.1814644163933,40,Weak Uptrend,False,-0.31172269788437884,-1.6097832469505908,1.0938403726475467,1.6342225426580148,1.3419602204648884,2025-03-30 06:15:00,2025-03-24/2025-03-30
2025-03-30 23:15:00,6469,6482,0.4479,0.41430750000000005,7.489999999999992,True,TP,0.6320130696556404,67.94805610118117,13,Weak Uptrend,False,0.1616201348470127,1.8593562322760684,4.652296717329742,2.4239652412531454,6.999522216913512,2025-03-30 23:15:00,2025-03-24/2025-03-30
2025-04-01 12:30:00,6618,6627,0.5028,0.5279400000000001,-5.0100000000000104,False,SL,0.6003492148658928,69.55385849051197,9,Strong Uptrend,False,1.861286122044727,6.384940101261898,6.9761422454453745,5.630252100840338,12.032085561497329,2025-04-01 12:30:00,2025-03-31/2025-04-06
2025-04-01 17:15:00,6637,6685,0.5162,0.477485,7.489999999999999,True,TP,0.6453153710593481,67.27344249145133,48,Strong Uptrend,False,1.7529036530124744,5.941044019223156,2.8525676313338666,-5.022999080036794,10.181430096051214,2025-04-01 17:15:00,2025-03-31/2025-04-06
2025-04-02 17:30:00,6734,6744,0.5176,0.54348,-5.010000000000003,False,SL,0.6129850709692748,68.91304302262962,10,Weak Uptrend,False,-0.3974219764314162,1.3527617644989591,2.8903947471516074,0.31007751937983663,2.515349574173098,2025-04-02 17:30:00,2025-03-31/2025-04-06
2025-04-02 20:15:00,6745,6748,0.5093,0.4711025,7.489999999999999,True,TP,0.6588976527848734,66.58462994502457,3,Weak Uptrend,False,-1.9785829193647266,-0.5987650179461982,1.3699174884504626,-0.7212475633528337,8.292579204762918,2025-04-02 20:15:00,2025-03-31/2025-04-06
2025-04-04 10:45:00,6899,6905,0.4371,0.4043175,7.489999999999998,True,TP,0.7082490869784605,64.08181872790692,6,Weak Uptrend,False,-1.1366181791044787,1.5331590569458293,6.244271091562367,3.553660270078174,10.602226720647767,2025-04-04 10:45:00,2025-03-31/2025-04-06
2025-04-05 04:45:00,6971,6980,0.5089,0.47073250000000005,7.489999999999992,True,TP,0.7612969435931471,61.39154695062715,9,Strong Uptrend,False,2.2310760510853083,6.570820692555465,4.1015364076818,-1.2611563833915262,13.77151799687013,2025-04-05 04:45:00,2025-03-31/2025-04-06
2025-04-05 12:30:00,7002,7106,0.482,0.44585,7.489999999999991,True,TP,0.8183180846682738,58.499773817229126,104,Weak Uptrend,False,-3.270748263056041,-0.9786738584755914,1.0381230359145515,-2.3698602390115564,-5.80418213797148,2025-04-05 12:30:00,2025-03-31/2025-04-06
2025-04-06 16:00:00,7112,7123,0.4555,0.42133750000000003,7.489999999999997,True,TP,0.8796101092099275,55.39140687613959,11,Weak Downtrend,True,-2.232551186414502,-3.515603348102546,-2.1204200416725416,-2.6501389185723423,-6.717182060208882,2025-04-06 16:00:00,2025-03-31/2025-04-06
2025-04-06 20:45:00,7131,7136,0.4387,0.460635,-5.010000000000009,False,SL,0.8355416427385102,57.62629739164499,5,Weak Downtrend,True,-2.6191566156743447,-4.843357261838316,-3.3939254327592114,-3.391323497027088,-6.560170394036213,2025-04-06 20:45:00,2025-03-31/2025-04-06
2025-04-06 23:00:00,7140,7149,0.4348,0.45654000000000006,-5.010000000000009,False,SL,0.7936810064373108,59.74921989232359,9,Strong Downtrend,True,-3.1613025089205755,-5.169838403309137,-2.242703511313037,-4.5444566410537846,-7.074161145543911,2025-04-06 23:00:00,2025-03-31/2025-04-06
2025-04-07 04:00:00,7160,7170,0.4443,0.4109775,7.489999999999995,True,TP,0.8531277138194653,56.73443646225863,10,Weak Uptrend,False,-1.8538516792108124,-2.861686800332521,0.8236595023493322,-0.6484794275491979,-3.2868959512407536,2025-04-07 04:00:00,2025-04-07/2025-04-13
2025-04-08 07:45:00,7271,7287,0.5753,0.6040650000000001,-5.010000000000007,False,SL,0.8103860153571101,58.902041195499464,16,Strong Uptrend,False,2.3905517448568747,7.647343237497947,4.834196184691221,5.773120058834347,12.035053554040909,2025-04-08 07:45:00,2025-04-07/2025-04-13
2025-04-08 14:15:00,7297,7329,0.575,0.531875,7.489999999999995,True,TP,0.8710839279073576,55.82380408104238,32,Strong Uptrend,False,-0.3852665815719109,3.6398601059561115,2.2820948112637067,-1.0327022375215211,5.504587155963292,2025-04-08 14:15:00,2025-04-07/2025-04-13
2025-04-09 11:00:00,7380,7390,0.5218,0.5478900000000001,-5.010000000000011,False,SL,0.8274426231191988,58.03703149658217,10,Weak Uptrend,False,-2.5470512471405655,-2.991291829787684,1.669469656467373,2.4342363564978653,-6.117308384310894,2025-04-09 11:00:00,2025-04-07/2025-04-13
2025-04-10 02:00:00,7440,7486,0.7461,0.6901425,7.489999999999999,True,TP,0.8894180755908268,54.894005155676176,46,Strong Uptrend,False,5.81764022887085,14.509581015907983,9.902581860349663,1.8705625341343346,40.48201845226886,2025-04-10 02:00:00,2025-04-07/2025-04-13
2025-04-11 12:30:00,7578,7590,0.8614,0.9044700000000001,-5.010000000000006,False,SL,0.8448582300037263,57.15381549737679,12,Strong Uptrend,False,2.250553151352017,7.429421951016104,4.334272353575151,2.9151732377538986,15.191227600962831,2025-04-11 12:30:00,2025-04-07/2025-04-13
2025-04-11 22:30:00,7618,7638,0.9026,0.834905,7.489999999999994,True,TP,0.9081381114310053,53.94463627813033,20,Strong Uptrend,False,0.6281538360557527,5.008280258945057,3.4664548807007507,0.534640231677419,3.4617148097203065,2025-04-11 22:30:00,2025-04-07/2025-04-13
2025-04-12 09:45:00,7663,7680,0.8717,0.915285,-5.009999999999999,False,SL,0.8626403920483119,56.252010000595995,17,Weak Uptrend,False,-0.8070119648033619,0.45480742080701897,0.5754732123608047,3.5396127806152755,-5.629533398289476,2025-04-12 09:45:00,2025-04-07/2025-04-13
2025-04-12 17:00:00,7692,7696,0.8809,0.924945,-5.010000000000001,False,SL,0.8194221084066914,58.44378429956615,4,Weak Uptrend,False,-1.4204034870336537,-0.020022461439403064,1.6995612132744458,1.369390103567314,4.1991956470309955,2025-04-12 17:00:00,2025-04-07/2025-04-13
2025-04-12 21:45:00,7711,7731,0.9168,0.84804,7.489999999999992,True,TP,0.8807968243263525,55.33122374360365,20,Strong Uptrend,False,0.6914193324507452,2.4253238542158755,1.8335434916881819,0.7029876977152849,2.470101710070405,2025-04-12 21:45:00,2025-04-07/2025-04-13
2025-04-13 13:15:00,7773,7804,0.8547,0.7905975000000001,7.489999999999994,True,TP,0.9467685064683963,51.985532401999556,31,Weak Downtrend,True,-1.8408181233823495,-2.4114394839762534,-0.25691690109527954,-0.16353229762877675,-2.5316455696202556,2025-04-13 13:15:00,2025-04-07/2025-04-13
2025-04-14 06:30:00,7842,7860,0.8362,0.8780100000000001,-5.010000000000002,False,SL,0.8993354042943296,54.39105722865939,18,Weak Uptrend,False,-0.7033513473585945,-1.202335194516961,1.681446550605029,5.103066867772754,1.5668650552653984,2025-04-14 06:30:00,2025-04-14/2025-04-20
2025-04-14 16:00:00,7880,7892,0.8761,0.9199050000000001,-5.010000000000011,False,SL,0.8542787005391835,56.67606526150355,12,Weak Uptrend,False,0.26050301987620683,1.4652250808132083,2.9633979680953733,1.7183327528155212,4.086966852797902,2025-04-14 16:00:00,2025-04-14/2025-04-20
2025-04-15 00:00:00,7912,7951,0.9009,0.945945,-5.010000000000001,False,SL,0.8114793376421704,58.846594391902244,39,Weak Uptrend,False,-0.46836044235971497,1.4761359616527303,2.7965196626638,2.701778385772924,5.7022175290390775,2025-04-15 00:00:00,2025-04-14/2025-04-20
2025-04-15 11:00:00,7956,7983,0.9057,0.8377725,7.489999999999991,True,TP,0.8722591400315689,55.764204311855714,27,Weak Uptrend,False,-1.2262187901564754,-0.012884860475487626,0.4032924622110909,-1.5971316818774506,-5.5578727841501525,2025-04-15 11:00:00,2025-04-14/2025-04-20
2025-04-16 05:45:00,8031,8049,0.8451,0.887355,-5.010000000000005,False,SL,0.8285589571159873,57.98041767583174,18,Weak Uptrend,False,-0.6169843140104644,-1.9282394771513087,0.4390954231785953,2.8227278257695554,-2.1535255296978195,2025-04-16 05:45:00,2025-04-14/2025-04-20
2025-04-16 17:45:00,8079,8080,0.8816,0.9256800000000001,-5.010000000000002,False,SL,0.7870481533644763,60.085598750272574,1,Weak Uptrend,False,-1.017862216657555,0.2273445106652714,3.4758701068051603,1.2053725175066088,2.368787738039946,2025-04-16 17:45:00,2025-04-14/2025-04-20
2025-04-16 23:15:00,8101,8162,0.9225,0.8533125,7.489999999999995,True,TP,0.8459980600514756,57.096010096667996,61,Strong Uptrend,False,0.6719816616341248,2.6069342038065133,2.470849499938389,0.14112027789838777,6.352317270002317,2025-04-16 23:15:00,2025-04-14/2025-04-20
2025-04-17 19:15:00,8181,8204,0.8542,0.790135,7.489999999999991,True,TP,0.9093633147493311,53.88250125290842,23,Weak Downtrend,True,-3.8504747136590396,-4.186631945159156,-0.7414417473560533,-5.173179396092376,-5.727844608762833,2025-04-17 19:15:00,2025-04-14/2025-04-20
2025-04-18 08:45:00,8235,8310,0.7591,0.7970550000000001,-5.01000000000001,False,SL,0.8638042126803894,56.19298794013772,75,Strong Downtrend,True,-4.0016661325009535,-7.717257480865046,-4.782938274237606,-3.1018636711769187,-13.973254759746146,2025-04-18 08:45:00,2025-04-14/2025-04-20
2025-04-19 06:15:00,8321,8385,0.7699,0.8083950000000001,-5.010000000000008,False,SL,0.8205276216251018,58.38771924433682,64,Weak Uptrend,False,0.010790667508699817,-0.6795923233551324,1.9879348902411806,4.9625085207907205,3.259120171673824,2025-04-19 06:15:00,2025-04-14/2025-04-20
2025-04-20 06:45:00,8419,8485,0.8434,0.8855700000000001,-5.010000000000005,False,SL,0.7794191877816842,60.47249451019556,66,Strong Uptrend,False,1.5613279145177181,3.8925137036358035,3.3773748323666197,3.5100638193421796,9.81770833333333,2025-04-20 06:45:00,2025-04-14/2025-04-20
2025-04-21 06:30:00,8514,8571,0.8897,0.934185,-5.01,False,SL,0.7403702864738217,62.45282253523475,57,Strong Uptrend,False,0.4762423701897116,3.0550399762655274,2.9364025818609187,-0.9022053909556682,9.501538461538473,2025-04-21 06:30:00,2025-04-21/2025-04-27
2025-04-22 15:30:00,8646,8671,1.043,1.09515,-5.010000000000014,False,SL,0.7032777351214832,64.3339361262195,25,Strong Uptrend,False,-0.2559866394398653,3.9537882146363392,3.6128509220984046,-1.6872466773494188,6.211812627291247,2025-04-22 15:30:00,2025-04-21/2025-04-27
2025-04-23 06:45:00,8707,8766,1.1505,1.0642125000000002,7.489999999999986,True,TP,0.7559532374820822,61.66254794207335,59,Strong Uptrend,False,1.213117974243664,5.034129736324644,3.609209928324306,1.9314255337999464,8.856088560885622,2025-04-23 06:45:00,2025-04-21/2025-04-27
2025-04-24 02:45:00,8787,8843,1.0788,1.13274,-5.01000000000001,False,SL,0.7180799802842298,63.583254290175475,56,Weak Downtrend,True,-2.1383964563695312,-2.5825786829249875,-1.6008170370755237,-1.8648230692258627,-7.470623552620292,2025-04-24 02:45:00,2025-04-21/2025-04-27
2025-04-24 17:30:00,8846,8851,1.074,1.1277000000000001,-5.010000000000008,False,SL,0.6821041732719899,65.40773325023768,5,Weak Uptrend,False,-1.382839675321572,-1.4972023342741492,0.9576972345792434,-1.5040352164343296,2.7554535017221715,2025-04-24 17:30:00,2025-04-21/2025-04-27
2025-04-25 01:30:00,8878,8947,1.1186,1.034705,7.490000000000004,True,TP,0.733193775850062,62.81677247068048,69,Weak Uptrend,False,0.13311587810225065,0.9839120900321244,1.465943173266429,-0.05360972122944174,3.593258010742728,2025-04-25 01:30:00,2025-04-21/2025-04-27
2025-04-26 04:15:00,8985,9071,1.0441,0.9657925,7.489999999999997,True,TP,0.7881099896612316,60.031748728734456,86,Weak Downtrend,True,-0.960346102404926,-2.071621529725562,-0.6562229224601144,0.9572616515180821,-1.925605861356372,2025-04-26 04:15:00,2025-04-21/2025-04-27
2025-04-27 05:15:00,9085,9097,0.9798,1.02879,-5.01000000000001,False,SL,0.7486256791792038,62.03415811742485,12,Weak Downtrend,True,-2.581249834147917,-3.7515103244180774,-2.1424497116149057,-5.205108359133137,-5.122494432071267,2025-04-27 05:15:00,2025-04-21/2025-04-27
2025-04-27 20:45:00,9147,9175,1.074,1.1277000000000001,-5.010000000000008,False,SL,0.7111195326523256,63.93624679574188,28,Strong Uptrend,False,0.9534675101512023,2.3558086598652195,1.786929056855949,-2.9284164859002204,8.693452079749031,2025-04-27 20:45:00,2025-04-21/2025-04-27
2025-04-28 12:00:00,9208,9274,1.1619,1.0747575,7.489999999999991,True,TP,0.7643823856479848,61.23507168074295,66,Strong Uptrend,False,1.386596133331753,4.304106313180887,3.7717607449222577,1.9747235387045814,8.02342878393456,2025-04-28 12:00:00,2025-04-28/2025-05-04
2025-04-29 12:00:00,9304,9422,1.1257,1.181985,-5.010000000000013,False,SL,0.7260868281270206,63.177194589537734,118,Weak Uptrend,False,0.09311985075739902,0.5358143239604374,1.4565259830044248,4.5315256755501965,2.392213934873566,2025-04-29 12:00:00,2025-04-28/2025-05-04
2025-05-01 07:15:00,9477,9631,1.238,1.1451500000000001,7.4899999999999896,True,TP,0.7804707315537345,60.41916646429411,154,Strong Uptrend,False,1.1162195880629766,3.482584953696144,2.233410655043613,0.4788572356139831,6.6873491899344994,2025-05-01 07:15:00,2025-04-28/2025-05-04
2025-05-03 15:15:00,9701,10010,1.1149,1.0312825,7.489999999999991,True,TP,0.8389279893471092,57.454562032469724,309,Weak Downtrend,True,-1.0468340546217239,-2.460858871639371,-1.0911366511562206,-0.8977777777777751,-2.4840374354937467,2025-05-03 15:15:00,2025-04-28/2025-05-04
2025-05-07 02:30:00,10034,10051,1.0536,0.9745800000000001,7.489999999999997,True,TP,0.9017636957492077,54.26790872870172,17,Weak Downtrend,True,-2.3551038080059024,-3.1612499985016287,-0.025414535109563385,-2.5256730502358993,-2.786491972688687,2025-05-07 02:30:00,2025-05-05/2025-05-11
2025-05-07 10:45:00,10067,10089,1.0166,0.940355,7.4899999999999896,True,TP,0.9693057965608233,50.84257509248149,22,Weak Downtrend,True,-1.9153607645139594,-3.6964201962437007,-2.06887813410869,-2.042782809789956,-2.3157490150859994,2025-05-07 10:45:00,2025-05-05/2025-05-11
2025-05-07 19:15:00,10101,10111,0.9583,1.006215,-5.010000000000004,False,SL,0.920743576153126,53.30536208034816,10,Strong Downtrend,True,-3.7548707488492483,-6.072358328418431,-2.628046882407067,-5.493096646942797,-6.223700949212252,2025-05-07 19:15:00,2025-05-05/2025-05-11
2025-05-08 12:00:00,10168,10181,1.0918,1.1463900000000002,-5.010000000000012,False,SL,0.8746143229878542,55.64476344012272,13,Strong Uptrend,False,1.5933357133156394,3.372839620896015,2.904612883254507,1.970673391239397,8.099009900990106,2025-05-08 12:00:00,2025-05-05/2025-05-11
2025-05-09 03:30:00,10230,10244,1.2022,1.26231,-5.01000000000001,False,SL,0.8307961454061626,57.86696079177257,14,Strong Uptrend,False,0.6963923992603812,4.130027066349285,2.945756199367582,-1.410529768738733,9.211482558139528,2025-05-09 03:30:00,2025-05-05/2025-05-11
2025-05-09 14:30:00,10274,10299,1.3109,1.376445,-5.009999999999998,False,SL,0.7891732585213138,59.977826056104774,25,Strong Uptrend,False,1.184385169327878,5.460764914368625,4.602604554419383,-3.0112459307487405,8.088720316622688,2025-05-09 14:30:00,2025-05-05/2025-05-11
2025-05-10 00:45:00,10315,10337,1.3393,1.406265,-5.010000000000013,False,SL,0.7496356782693959,61.98293697069393,22,Strong Uptrend,False,-0.5504583062235929,2.6366497175822388,2.708089106130025,0.8053590245371112,-0.08206505520740315,2025-05-10 00:45:00,2025-05-05/2025-05-11
2025-05-10 09:00:00,10348,10438,1.3766,1.273355,7.490000000000002,True,TP,0.8057833905717736,59.1354589497989,90,Strong Uptrend,False,0.22920384582938544,2.5949926000114854,1.4162605902153522,1.0052094797857514,3.1856682407615633,2025-05-10 09:00:00,2025-05-05/2025-05-11
2025-05-11 10:00:00,10448,10508,1.3167,1.382535,-5.010000000000007,False,SL,0.7654136427041277,61.18277245641399,60,Weak Downtrend,True,-1.3059286702550352,-1.5942997023136076,-1.699748473264067,-0.7911392405063222,-0.4837124933867454,2025-05-11 10:00:00,2025-05-05/2025-05-11
2025-05-12 08:15:00,10537,10556,1.3646,1.43283,-5.010000000000002,False,SL,0.7270664192046509,63.127515556347646,19,Weak Uptrend,False,0.34172274004487396,1.2307438198169005,1.9031625621003696,1.216436730455417,5.668266997057447,2025-05-12 08:15:00,2025-05-12/2025-05-18
