entry_time,entry_price,exit_price,exit_reason,pnl_pct,bars_held,equity
2025-12-04 03:53:00,0.19141,0.19045295,SL,-0.5999999999999932,7,7243.47950502217
2025-12-04 04:00:00,0.191,0.190045,SL,-0.600000000000006,1,7200.018627992037
2025-12-04 04:01:00,0.18991,0.1918091,TP,0.9000000000000077,4,7264.818795643966
2025-12-04 04:16:00,0.18961,0.18866195,SL,-0.6000000000000031,8,7221.229882870102
2025-12-04 04:24:00,0.18874,0.1877963,SL,-0.5999999999999956,2,7177.902503572882
2025-12-04 04:25:00,0.18822,0.1872789,SL,-0.6000000000000002,3,7134.835088551445
2025-12-04 04:26:00,0.18774,0.18680129999999998,SL,-0.6000000000000077,2,7092.026078020135
2025-12-04 04:27:00,0.1879,0.1869605,SL,-0.6000000000000051,1,7049.473921552014
2025-12-04 04:28:00,0.18761,0.1894861,TP,0.8999999999999956,5,7112.919186845981
2025-12-04 04:29:00,0.1867,0.188567,TP,0.9000000000000039,3,7176.935459527595
2025-12-04 04:30:00,0.18738,0.1892538,TP,0.9000000000000046,3,7241.527878663344
2025-12-04 04:57:00,0.18863,0.1905163,TP,0.9000000000000039,6,7306.701629571316
2025-12-04 05:00:00,0.18842,0.1903042,TP,0.9000000000000015,2,7372.461944237459
2025-12-04 05:13:00,0.18749,0.18655254999999998,SL,-0.6000000000000034,1,7328.227172572034
2025-12-04 05:14:00,0.18678,0.1886478,TP,0.9000000000000015,3,7394.181217125183
2025-12-04 05:15:00,0.1873,0.189173,TP,0.9000000000000073,2,7460.72884807931
2025-12-04 05:49:00,0.19421,0.1961521,TP,0.9000000000000011,2,7527.875407712025
2025-12-04 06:40:00,0.19705,0.19902050000000002,TP,0.900000000000007,8,7595.626286381434
2025-12-04 06:41:00,0.19669,0.1986569,TP,0.8999999999999966,7,7663.986922958866
2025-12-04 06:42:00,0.1963,0.198263,TP,0.8999999999999962,5,7732.962805265494
2025-12-04 07:02:00,0.19548,0.1945026,SL,-0.5999999999999946,4,7686.565028433903
2025-12-04 07:03:00,0.19541,0.19443295,SL,-0.6000000000000036,3,7640.445638263299
2025-12-04 07:27:00,0.19494,0.1939653,SL,-0.5999999999999974,5,7594.602964433719
2025-12-04 07:28:00,0.19557,0.19459215,SL,-0.6000000000000012,3,7549.035346647116
2025-12-04 07:31:00,0.1946,0.196546,TP,0.9000000000000018,7,7616.976664766941
2025-12-04 07:32:00,0.19418,0.19612179999999999,TP,0.8999999999999966,4,7685.529454749843
2025-12-04 07:33:00,0.19424,0.1961824,TP,0.9000000000000057,3,7754.699219842593
2025-12-04 07:34:00,0.19484,0.1967884,TP,0.8999999999999942,4,7824.491512821176
2025-12-04 08:12:00,0.19734,0.19635329999999998,SL,-0.6000000000000035,12,7777.544563744249
2025-12-04 08:24:00,0.19609,0.19510955,SL,-0.5999999999999969,23,7730.879296361783
2025-12-04 08:25:00,0.1969,0.1959155,SL,-0.5999999999999996,6,7684.494020583613
2025-12-04 08:31:00,0.19634,0.19535829999999998,SL,-0.6000000000000011,16,7638.387056460111
2025-12-04 08:47:00,0.19506,0.1940847,SL,-0.6000000000000063,14,7592.55673412135
2025-12-04 08:48:00,0.1951,0.1941245,SL,-0.599999999999995,13,7547.001393716622
2025-12-04 08:50:00,0.19498,0.19400509999999999,SL,-0.6000000000000004,11,7501.719385354322
2025-12-04 09:01:00,0.19463,0.19365685,SL,-0.6000000000000031,2,7456.7090690421965
2025-12-04 09:03:00,0.1946,0.193627,SL,-0.6000000000000009,13,7411.968814627943
2025-12-04 09:04:00,0.19407,0.19309964999999998,SL,-0.6000000000000045,13,7367.497001740176
2025-12-04 09:05:00,0.19454,0.1935673,SL,-0.5999999999999964,11,7323.292019729734
2025-12-04 09:10:00,0.1938,0.192831,SL,-0.5999999999999988,7,7279.352267611356
2025-12-04 09:11:00,0.19462,0.19364689999999998,SL,-0.6000000000000023,5,7235.676154005688
2025-12-04 09:16:00,0.19369,0.19272155,SL,-0.600000000000005,1,7192.262097081653
2025-12-04 09:17:00,0.19233,0.1942533,TP,0.8999999999999942,15,7256.992455955387
2025-12-04 09:18:00,0.19239,0.1943139,TP,0.9000000000000032,14,7322.305388058987
2025-12-04 09:23:00,0.19225,0.1941725,TP,0.8999999999999966,9,7388.206136551517
2025-12-04 10:29:00,0.20003,0.20203030000000002,TP,0.900000000000005,5,7454.6999917804815
2025-12-04 11:00:00,0.20299,0.20197505,SL,-0.6000000000000071,10,7409.971791829797
2025-12-04 11:05:00,0.20284,0.2018258,SL,-0.5999999999999965,5,7365.511961078819
2025-12-04 11:10:00,0.20187,0.2038887,TP,0.900000000000006,7,7431.801568728529
2025-12-04 11:11:00,0.20148,0.2034948,TP,0.9000000000000057,6,7498.687782847086
2025-12-04 11:12:00,0.20149,0.20350490000000002,TP,0.900000000000007,5,7566.175972892711
2025-12-04 11:13:00,0.20131,0.20332309999999998,TP,0.8999999999999949,4,7634.271556648744
2025-12-04 11:14:00,0.20133,0.2033433,TP,0.8999999999999977,3,7702.980000658582
2025-12-04 11:47:00,0.20228,0.20430279999999998,TP,0.8999999999999956,7,7772.306820664508
2025-12-04 11:48:00,0.20203,0.2040503,TP,0.9000000000000015,5,7842.25758205049
2025-12-04 12:02:00,0.20221,0.2042321,TP,0.8999999999999995,4,7912.837900288943
2025-12-04 12:13:00,0.20167,0.20066165,SL,-0.5999999999999956,6,7865.36087288721
2025-12-04 12:14:00,0.20115,0.2031615,TP,0.8999999999999998,8,7936.149120743194
2025-12-04 12:15:00,0.20167,0.20066165,SL,-0.5999999999999956,4,7888.532226018734
2025-12-04 12:16:00,0.20112,0.20313119999999998,TP,0.8999999999999956,6,7959.529016052902
2025-12-04 12:19:00,0.20073,0.20273729999999998,TP,0.8999999999999949,3,8031.164777197378
2025-12-04 13:00:00,0.20362,0.2026019,SL,-0.5999999999999971,4,7982.977788534194
2025-12-04 13:01:00,0.20361,0.20259195000000002,SL,-0.5999999999999963,3,7935.079921802989
2025-12-04 13:02:00,0.20339,0.20237305,SL,-0.5999999999999944,2,7887.469442272171
2025-12-04 13:03:00,0.20293,0.2049593,TP,0.9000000000000057,5,7958.456667252622
2025-12-04 13:04:00,0.20306,0.20509059999999998,TP,0.899999999999997,5,8030.082777257894
2025-12-04 13:05:00,0.20389,0.20287054999999998,SL,-0.6000000000000025,12,7981.902280594347
2025-12-04 13:23:00,0.20227,0.20125865,SL,-0.5999999999999972,22,7934.01086691078
2025-12-04 13:25:00,0.20207,0.2040907,TP,0.900000000000007,6,8005.416964712978
2025-12-04 13:38:00,0.20216,0.2011492,SL,-0.6000000000000031,8,7957.3844629247005
2025-12-04 13:39:00,0.20226,0.2012487,SL,-0.5999999999999964,6,7909.640156147152
2025-12-04 13:46:00,0.19869,0.19769655,SL,-0.6000000000000034,5,7862.182315210269
2025-12-04 13:47:00,0.19966,0.1986617,SL,-0.6000000000000038,1,7815.009221319007
2025-12-04 13:48:00,0.19943,0.19843285,SL,-0.6000000000000011,2,7768.119165991093
2025-12-04 13:51:00,0.19729,0.1992629,TP,0.8999999999999998,4,7838.0322384850115
2025-12-04 14:19:00,0.19776,0.19677119999999998,SL,-0.600000000000006,1,7791.004045054101
2025-12-04 14:20:00,0.19683,0.19584585000000002,SL,-0.5999999999999944,10,7744.258020783777
2025-12-04 14:21:00,0.19659,0.19560704999999998,SL,-0.6000000000000052,10,7697.7924726590745
2025-12-04 14:22:00,0.197,0.196015,SL,-0.6000000000000069,8,7651.605717823119
2025-12-04 14:43:00,0.19543,0.19445284999999998,SL,-0.6000000000000051,17,7605.696083516181
2025-12-04 14:44:00,0.19592,0.1949404,SL,-0.5999999999999985,7,7560.061907015083
2025-12-04 14:51:00,0.19507,0.19409464999999998,SL,-0.6000000000000071,9,7514.701535572992
2025-12-04 15:00:00,0.19488,0.19390559999999998,SL,-0.6000000000000073,1,7469.613326359553
2025-12-04 15:01:00,0.19507,0.19409464999999998,SL,-0.6000000000000071,1,7424.795646401395
2025-12-04 15:02:00,0.19458,0.1936071,SL,-0.5999999999999993,4,7380.246872522986
2025-12-04 15:03:00,0.19483,0.19385585,SL,-0.6000000000000035,3,7335.965391287848
2025-12-04 15:04:00,0.19489,0.19391555000000002,SL,-0.5999999999999938,2,7291.949598940122
2025-12-04 15:05:00,0.195,0.194025,SL,-0.6000000000000019,1,7248.197901346482
2025-12-04 15:06:00,0.194,0.19303,SL,-0.5999999999999993,4,7204.708713938403
2025-12-04 15:07:00,0.19407,0.19309964999999998,SL,-0.6000000000000045,3,7161.480461654773
2025-12-04 15:08:00,0.19426,0.19328869999999998,SL,-0.6000000000000043,2,7118.511578884844
2025-12-04 15:09:00,0.19356,0.19259220000000002,SL,-0.5999999999999952,1,7075.800509411535
2025-12-04 15:10:00,0.19228,0.1942028,TP,0.9000000000000011,4,7139.48271399624
2025-12-04 15:11:00,0.19239,0.1943139,TP,0.9000000000000032,3,7203.738058422207
2025-12-04 15:17:00,0.19211,0.19114945,SL,-0.6000000000000023,1,7160.515630071674
2025-12-04 15:18:00,0.19072,0.1897664,SL,-0.5999999999999994,1,7117.552536291244
2025-12-04 15:19:00,0.18943,0.18848284999999998,SL,-0.6000000000000041,6,7074.847221073496
2025-12-04 15:20:00,0.19049,0.18953755,SL,-0.5999999999999966,5,7032.398137747055
2025-12-04 15:25:00,0.18851,0.18756745,SL,-0.6000000000000074,4,6990.203748920572
2025-12-04 15:26:00,0.18766,0.1895366,TP,0.9000000000000032,2,7053.115582660858
2025-12-04 15:30:00,0.1861,0.1851695,SL,-0.6000000000000004,5,7010.796889164893
2025-12-04 15:35:00,0.182,0.18109,SL,-0.5999999999999968,1,6968.732107829904
2025-12-04 15:36:00,0.18355,0.18263225,SL,-0.5999999999999972,2,6926.919715182924
2025-12-04 15:41:00,0.18074,0.18254740000000003,TP,0.9000000000000081,2,6989.261992619571
2025-12-04 15:45:00,0.17828,0.17738859999999998,SL,-0.6000000000000081,1,6947.326420663853
2025-12-04 15:46:00,0.17444,0.17356780000000002,SL,-0.599999999999994,1,6905.642462139871
2025-12-04 15:47:00,0.17518,0.1743041,SL,-0.6000000000000073,2,6864.208607367031
2025-12-04 15:49:00,0.17315,0.17228425,SL,-0.5999999999999992,1,6823.0233557228285
2025-12-04 16:24:00,0.17681,0.17592595,SL,-0.5999999999999985,1,6782.085215588491
2025-12-04 16:25:00,0.17645,0.17556775,SL,-0.6000000000000006,1,6741.39270429496
2025-12-04 16:27:00,0.17525,0.17700249999999998,TP,0.8999999999999946,2,6802.065238633614
2025-12-04 16:28:00,0.17698,0.1760951,SL,-0.5999999999999966,1,6761.252847201812
2025-12-04 16:30:00,0.17266,0.1743866,TP,0.899999999999997,1,6822.104122826628
2025-12-04 16:31:00,0.17406,0.1758006,TP,0.900000000000005,4,6883.503059932068
2025-12-04 17:00:00,0.17983,0.1816283,TP,0.9000000000000015,1,6945.454587471458
2025-12-04 17:01:00,0.18218,0.18126910000000002,SL,-0.5999999999999958,1,6903.781859946629
2025-12-04 17:05:00,0.17914,0.1782443,SL,-0.5999999999999995,1,6862.359168786949
2025-12-04 17:06:00,0.17905,0.1808405,TP,0.9000000000000005,11,6924.120401306031
2025-12-04 17:07:00,0.17977,0.17887115,SL,-0.6000000000000036,3,6882.575678898195
2025-12-04 17:58:00,0.18365,0.18273175,SL,-0.6000000000000051,2,6841.280224824806
2025-12-04 17:59:00,0.18328,0.1823636,SL,-0.6000000000000063,1,6800.232543475857
2025-12-04 18:00:00,0.18241,0.18423409999999998,TP,0.8999999999999974,10,6861.434636367138
2025-12-04 18:01:00,0.18286,0.1819457,SL,-0.6000000000000038,3,6820.2660285489355
2025-12-04 18:02:00,0.18226,0.1840826,TP,0.9000000000000042,8,6881.648422805877
2025-12-04 18:58:00,0.18332,0.18240340000000002,SL,-0.5999999999999943,2,6840.358532269042
2025-12-04 18:59:00,0.18285,0.18193575,SL,-0.6000000000000029,1,6799.316381075428
2025-12-04 19:00:00,0.18338,0.1824631,SL,-0.5999999999999991,18,6758.520482788975
2025-12-04 19:17:00,0.18295,0.18203525,SL,-0.5999999999999955,4,6717.969359892241
2025-12-04 19:18:00,0.18292,0.1820054,SL,-0.5999999999999932,3,6677.661543732888
2025-12-04 19:19:00,0.18327,0.18235364999999998,SL,-0.6000000000000055,2,6637.595574470491
2025-12-04 19:20:00,0.18238,0.1842038,TP,0.9000000000000077,5,6697.333934640726
2025-12-04 19:21:00,0.1821,0.183921,TP,0.8999999999999942,4,6757.609940052492
2025-12-04 19:22:00,0.18288,0.18470879999999998,TP,0.8999999999999956,3,6818.428429512964
2025-12-04 19:31:00,0.18261,0.18169695,SL,-0.5999999999999992,12,6777.517858935886
2025-12-04 19:39:00,0.18177,0.1835877,TP,0.9000000000000029,13,6838.515519666309
2025-12-04 19:43:00,0.18187,0.1836887,TP,0.9000000000000036,9,6900.062159343307
2025-12-04 19:44:00,0.18135,0.1831635,TP,0.8999999999999977,4,6962.162718777396
2025-12-04 20:22:00,0.18085,0.17994575000000002,SL,-0.5999999999999974,3,6920.389742464731
2025-12-04 20:23:00,0.18052,0.1796174,SL,-0.6000000000000019,3,6878.867404009943
2025-12-04 20:24:00,0.18092,0.1800154,SL,-0.600000000000003,1,6837.594199585884
2025-12-04 20:25:00,0.18001,0.17910995,SL,-0.6000000000000074,1,6796.568634388368
2025-12-04 20:26:00,0.1789,0.18068900000000002,TP,0.900000000000007,10,6857.737752097864
2025-12-04 20:27:00,0.17934,0.1811334,TP,0.9000000000000005,9,6919.457391866745
2025-12-04 20:41:00,0.17756,0.1766722,SL,-0.5999999999999968,6,6877.940647515544
2025-12-04 20:47:00,0.17675,0.1785175,TP,0.9000000000000029,3,6939.842113343185
2025-12-04 21:41:00,0.18015,0.17924925,SL,-0.6000000000000031,2,6898.203060663126
2025-12-04 21:42:00,0.17968,0.1787816,SL,-0.5999999999999964,1,6856.813842299147
2025-12-04 21:43:00,0.17862,0.1777269,SL,-0.6000000000000043,13,6815.672959245352
2025-12-04 21:44:00,0.17877,0.17787615,SL,-0.6000000000000009,12,6774.77892148988
2025-12-04 22:00:00,0.17698,0.1760951,SL,-0.5999999999999966,1,6734.130247960941
2025-12-04 22:01:00,0.17446,0.17620460000000002,TP,0.9000000000000073,2,6794.73742019259
2025-12-04 22:02:00,0.17477,0.1765177,TP,0.8999999999999949,3,6855.890056974323
2025-12-04 22:03:00,0.1757,0.177457,TP,0.900000000000005,2,6917.593067487092
2025-12-04 22:25:00,0.17499,0.1767399,TP,0.899999999999999,8,6979.851405094476
2025-12-04 22:26:00,0.17481,0.1765581,TP,0.9000000000000015,7,7042.670067740327
2025-12-04 22:27:00,0.17454,0.1762854,TP,0.9000000000000046,5,7106.05409834999
2025-12-04 23:55:00,0.18124,0.18033380000000002,SL,-0.5999999999999976,4,7063.41777375989
2025-12-04 23:56:00,0.18117,0.18026414999999998,SL,-0.6000000000000074,4,7021.03726711733
2025-12-04 23:59:00,0.18033,0.1821333,TP,0.9000000000000042,3,7084.226602521387
2025-12-05 00:00:00,0.18107,0.1828807,TP,0.899999999999999,4,7147.984641944078
2025-12-05 01:00:00,0.18343,0.18251285,SL,-0.600000000000003,7,7105.0967340924135
2025-12-05 01:07:00,0.18216,0.1812492,SL,-0.5999999999999942,4,7062.466153687859
2025-12-05 01:10:00,0.18213,0.18121934999999997,SL,-0.6000000000000071,1,7020.091356765732
2025-12-05 01:11:00,0.18126,0.1830726,TP,0.8999999999999987,19,7083.272178976623
2025-12-05 01:12:00,0.18149,0.18330490000000002,TP,0.9000000000000042,18,7147.021628587413
2025-12-05 01:25:00,0.18124,0.1830524,TP,0.8999999999999952,5,7211.344823244699
2025-12-05 01:57:00,0.18161,0.18070195,SL,-0.5999999999999964,4,7168.076754305231
2025-12-05 02:01:00,0.18072,0.1798164,SL,-0.6000000000000024,1,7125.068293779399
2025-12-05 02:02:00,0.17961,0.17871194999999998,SL,-0.6000000000000063,1,7082.317884016722
2025-12-05 02:03:00,0.17923,0.17833385,SL,-0.6000000000000068,13,7039.823976712621
2025-12-05 02:04:00,0.1794,0.178503,SL,-0.600000000000005,12,6997.585032852345
2025-12-05 03:00:00,0.1813,0.183113,TP,0.900000000000005,5,7060.563298148017
2025-12-05 03:01:00,0.18153,0.1833453,TP,0.8999999999999956,4,7124.108367831348
2025-12-05 03:02:00,0.18256,0.1816472,SL,-0.5999999999999953,4,7081.36371762436
2025-12-05 03:06:00,0.18224,0.18406240000000001,TP,0.9000000000000008,10,7145.095991082979
2025-12-05 03:25:00,0.18189,0.18098055,SL,-0.6000000000000034,8,7102.2254151364805
2025-12-05 03:51:00,0.17758,0.1766921,SL,-0.5999999999999983,1,7059.612062645661
2025-12-05 03:52:00,0.17622,0.1753389,SL,-0.5999999999999976,8,7017.254390269787
2025-12-05 03:53:00,0.17611,0.17522944999999998,SL,-0.6000000000000044,7,6975.150863928168
2025-12-05 03:54:00,0.17665,0.17576675,SL,-0.6000000000000011,5,6933.299958744599
2025-12-05 04:06:00,0.17477,0.1765177,TP,0.8999999999999949,3,6995.6996583733
2025-12-05 04:35:00,0.17685,0.1786185,TP,0.9000000000000036,8,7058.66095529866
2025-12-05 05:00:00,0.17638,0.17814380000000002,TP,0.9000000000000057,3,7122.188903896349
2025-12-05 05:30:00,0.17791,0.17702045000000002,SL,-0.5999999999999938,4,7079.455770472971
2025-12-05 05:31:00,0.1777,0.17681149999999998,SL,-0.6000000000000081,3,7036.979035850132
2025-12-05 05:32:00,0.17762,0.1767319,SL,-0.6000000000000015,2,6994.7571616350315
2025-12-05 05:33:00,0.17758,0.1766921,SL,-0.5999999999999983,1,6952.788618665221
2025-12-05 05:34:00,0.17668,0.17844680000000002,TP,0.9000000000000073,7,7015.363716233209
2025-12-05 05:35:00,0.17661,0.17837609999999998,TP,0.8999999999999959,6,7078.501989679307
2025-12-05 05:36:00,0.17694,0.17757,TIME,0.2560528992879052,30,7096.626699250032
2025-12-05 06:00:00,0.17667,0.17578665,SL,-0.6000000000000028,9,7054.046939054532
2025-12-05 06:01:00,0.17709,0.17620455,SL,-0.6000000000000055,7,7011.722657420205
2025-12-05 06:02:00,0.17686,0.17597569999999998,SL,-0.6000000000000026,7,6969.6523214756835
2025-12-05 06:08:00,0.17626,0.1753787,SL,-0.6000000000000009,4,6927.834407546829
2025-12-05 06:09:00,0.17595,0.17507024999999998,SL,-0.6000000000000071,5,6886.267401101548
2025-12-05 06:10:00,0.17618,0.1752991,SL,-0.5999999999999943,4,6844.949796694939
2025-12-05 06:11:00,0.17581,0.17493095,SL,-0.5999999999999956,3,6803.88009791477
2025-12-05 06:12:00,0.17601,0.17512995,SL,-0.5999999999999962,2,6763.056817327281
2025-12-05 06:14:00,0.17466,0.17378670000000002,SL,-0.5999999999999963,1,6722.478476423317
2025-12-05 06:15:00,0.17362,0.17275189999999999,SL,-0.6000000000000061,5,6682.143605564777
2025-12-05 06:16:00,0.17339,0.17252304999999998,SL,-0.6000000000000031,4,6642.050743931389
2025-12-05 06:17:00,0.17337,0.17250315,SL,-0.6000000000000014,3,6602.1984394678
2025-12-05 06:18:00,0.17366,0.17279170000000002,SL,-0.5999999999999933,2,6562.585248830994
2025-12-05 06:20:00,0.17352,0.1752552,TP,0.8999999999999956,5,6621.648516070472
2025-12-05 06:36:00,0.17239,0.17152805,SL,-0.6000000000000002,1,6581.91862497405
2025-12-05 06:37:00,0.17103,0.17274029999999999,TP,0.8999999999999987,2,6641.155892598816
2025-12-05 06:38:00,0.17207,0.17120965,SL,-0.6000000000000056,4,6601.308957243223
2025-12-05 06:48:00,0.17116,0.17287160000000001,TP,0.9000000000000042,3,6660.720737858413
2025-12-05 08:03:00,0.1679,0.1670605,SL,-0.5999999999999959,1,6620.756413431262
2025-12-05 08:04:00,0.1679,0.1670605,SL,-0.5999999999999959,12,6581.031874950675
2025-12-05 08:05:00,0.16842,0.16757789999999997,SL,-0.6000000000000073,10,6541.545683700971
2025-12-05 09:20:00,0.17367,0.17280165,SL,-0.5999999999999943,3,6502.296409598765
2025-12-05 09:21:00,0.17407,0.17319965,SL,-0.5999999999999954,2,6463.282631141173
2025-12-05 09:23:00,0.17328,0.1724136,SL,-0.599999999999994,1,6424.502935354326
2025-12-05 09:24:00,0.17301,0.17214495,SL,-0.6000000000000035,2,6385.9559177422
2025-12-05 09:38:00,0.17127,0.17298270000000002,TP,0.9000000000000067,2,6443.42952100188
2025-12-05 09:39:00,0.17182,0.1709609,SL,-0.6000000000000009,7,6404.768943875869
2025-12-05 09:45:00,0.17114,0.1728514,TP,0.9000000000000011,6,6462.4118643707525
2025-12-05 09:46:00,0.17113,0.1728413,TP,0.8999999999999995,5,6520.573571150088
2025-12-05 10:16:00,0.1705,0.17220500000000002,TP,0.900000000000007,1,6579.2587332904395
2025-12-05 11:03:00,0.17261,0.17433610000000002,TP,0.9000000000000046,5,6638.472061890055
2025-12-05 11:04:00,0.17297,0.1746997,TP,0.9000000000000005,11,6698.218310447064
2025-12-05 11:29:00,0.17329,0.17242355,SL,-0.5999999999999948,6,6658.029000584383
2025-12-05 11:30:00,0.17276,0.1718962,SL,-0.5999999999999988,5,6618.080826580876
2025-12-05 11:31:00,0.17299,0.17212505,SL,-0.6000000000000019,4,6578.372341621392
2025-12-05 11:32:00,0.17297,0.17210515,SL,-0.6000000000000002,3,6538.902107571663
2025-12-05 11:35:00,0.17194,0.17108030000000002,SL,-0.5999999999999948,5,6499.668694926234
2025-12-05 11:36:00,0.17215,0.17128925,SL,-0.5999999999999962,3,6460.670682756677
2025-12-05 11:38:00,0.17165,0.17079175,SL,-0.6000000000000029,5,6421.906658660137
2025-12-05 11:39:00,0.17161,0.17075195,SL,-0.5999999999999994,4,6383.375218708175
2025-12-05 11:40:00,0.17149,0.17063255,SL,-0.6000000000000055,3,6345.074967395926
2025-12-05 11:52:00,0.16998,0.16913009999999998,SL,-0.6000000000000086,11,6307.00451759155
2025-12-05 12:02:00,0.16952,0.1686724,SL,-0.6000000000000023,3,6269.162490486001
2025-12-05 12:03:00,0.16968,0.1688316,SL,-0.5999999999999995,2,6231.547515543085
2025-12-05 12:05:00,0.16852,0.1676774,SL,-0.5999999999999993,18,6194.158230449826
2025-12-05 12:06:00,0.16879,0.16794604999999999,SL,-0.6000000000000059,9,6156.993281067127
2025-12-05 12:08:00,0.16858,0.1677371,SL,-0.6000000000000044,7,6120.051321380724
2025-12-05 12:23:00,0.16797,0.16713015,SL,-0.6000000000000019,4,6083.33101345244
2025-12-05 12:24:00,0.1679,0.1670605,SL,-0.5999999999999959,3,6046.831027371725
2025-12-05 12:25:00,0.16735,0.16651325,SL,-0.5999999999999983,8,6010.550041207495
2025-12-05 12:26:00,0.16735,0.16651325,SL,-0.5999999999999983,7,5974.48674096025
2025-12-05 12:27:00,0.16751,0.16667245,SL,-0.5999999999999955,5,5938.639820514489
2025-12-05 12:33:00,0.16537,0.1670237,TP,0.900000000000005,2,5992.08757889912
2025-12-05 13:02:00,0.166,0.16517,SL,-0.5999999999999984,1,5956.135053425725
2025-12-05 13:03:00,0.16518,0.1668318,TP,0.9000000000000054,3,6009.7402689065575
2025-12-05 13:04:00,0.16602,0.1676802,TP,0.9000000000000005,4,6063.827931326716
2025-12-05 13:17:00,0.16522,0.1668722,TP,0.8999999999999956,16,6118.402382708656
2025-12-05 13:21:00,0.16496,0.1666096,TP,0.9000000000000008,11,6173.468004153033
2025-12-05 13:22:00,0.16462,0.1662662,TP,0.9000000000000088,4,6229.029216190411
2025-12-05 13:46:00,0.16478,0.16395610000000002,SL,-0.599999999999993,14,6191.655040893269
2025-12-05 13:47:00,0.16527,0.16444365,SL,-0.6000000000000021,2,6154.5051106479095
2025-12-05 13:50:00,0.16473,0.16390634999999998,SL,-0.6000000000000055,10,6117.578079984022
2025-12-05 14:00:00,0.16403,0.16320985000000002,SL,-0.5999999999999949,6,6080.872611504119
2025-12-05 14:01:00,0.16411,0.16328945,SL,-0.6000000000000019,3,6044.387375835095
2025-12-05 14:03:00,0.16416,0.1633392,SL,-0.6000000000000063,1,6008.121051580083
2025-12-05 14:04:00,0.16322,0.1624039,SL,-0.6000000000000086,2,5972.072325270602
2025-12-05 14:05:00,0.16399,0.16317004999999998,SL,-0.6000000000000083,1,5936.239891318978
2025-12-05 14:06:00,0.16214,0.1637614,TP,0.899999999999997,11,5989.666050340848
2025-12-05 14:07:00,0.16247,0.1640947,TP,0.9000000000000042,10,6043.573044793917
2025-12-05 14:08:00,0.16196,0.1635796,TP,0.8999999999999995,9,6097.965202197061
2025-12-05 14:26:00,0.16026,0.1594587,SL,-0.600000000000003,2,6061.377410983879
2025-12-05 14:27:00,0.16,0.1592,SL,-0.599999999999997,2,6025.009146517976
2025-12-05 14:28:00,0.15962,0.15882190000000002,SL,-0.5999999999999975,1,5988.8590916388675
2025-12-05 14:29:00,0.15964,0.1588418,SL,-0.5999999999999993,7,5952.925937089034
2025-12-05 14:36:00,0.15777,0.1593477,TP,0.9000000000000098,2,6006.502270522836
2025-12-05 15:58:00,0.16242,0.1616079,SL,-0.6000000000000062,10,5970.463256899698
2025-12-05 16:08:00,0.16138,0.1629938,TP,0.899999999999999,2,6024.197426211795
2025-12-05 16:09:00,0.16191,0.1635291,TP,0.9000000000000073,2,6078.415203047702
2025-12-05 18:54:00,0.18564,0.1847118,SL,-0.5999999999999948,7,6041.9447118294165
2025-12-05 18:55:00,0.18693,0.18599535,SL,-0.6000000000000049,3,6005.69304355844
2025-12-05 18:58:00,0.18542,0.1844929,SL,-0.6000000000000075,3,5969.658885297089
2025-12-05 19:03:00,0.18357,0.1854057,TP,0.8999999999999977,6,6023.385815264762
2025-12-05 19:58:00,0.18569,0.18476155,SL,-0.5999999999999986,7,5987.245500373173
2025-12-05 20:00:00,0.18667,0.18573665,SL,-0.5999999999999996,5,5951.322027370934
2025-12-05 20:13:00,0.18431,0.18338845,SL,-0.5999999999999963,7,5915.614095206708
2025-12-05 20:20:00,0.18403,0.18310985,SL,-0.6000000000000046,10,5880.120410635468
2025-12-05 20:30:00,0.18272,0.1845472,TP,0.9000000000000005,13,5933.041494331186
2025-12-05 20:31:00,0.18279,0.18187605,SL,-0.5999999999999982,3,5897.443245365199
2025-12-05 20:34:00,0.1821,0.183921,TP,0.8999999999999942,7,5950.520234573485
2025-12-05 21:30:00,0.18765,0.18671175,SL,-0.6000000000000008,5,5914.817113166044
2025-12-05 21:31:00,0.18772,0.1867814,SL,-0.6000000000000062,4,5879.328210487047
2025-12-05 21:32:00,0.18829,0.18734855,SL,-0.6000000000000055,1,5844.052241224124
2025-12-05 21:33:00,0.18685,0.18591575,SL,-0.5999999999999988,2,5808.9879277767795
2025-12-05 21:35:00,0.18558,0.18743579999999999,TP,0.8999999999999949,12,5861.26881912677
2025-12-05 22:15:00,0.18795,0.1898295,TP,0.9000000000000032,4,5914.020238498912
2025-12-05 22:16:00,0.18762,0.1894962,TP,0.899999999999997,3,5967.2464206454015
2025-12-05 22:17:00,0.18864,0.1905264,TP,0.9000000000000054,3,6020.951638431211
2025-12-05 23:08:00,0.19193,0.19097034999999998,SL,-0.6000000000000033,5,5984.825928600624
2025-12-05 23:09:00,0.19193,0.19097034999999998,SL,-0.6000000000000033,4,5948.9169730290205
2025-12-05 23:10:00,0.19206,0.1910997,SL,-0.5999999999999985,3,5913.223471190846
2025-12-05 23:13:00,0.19096,0.19000519999999999,SL,-0.600000000000003,8,5877.744130363701
2025-12-06 00:03:00,0.19059,0.18963705,SL,-0.6000000000000042,3,5842.4776655815185
2025-12-06 00:04:00,0.19057,0.18961714999999998,SL,-0.6000000000000028,2,5807.422799588029
2025-12-06 00:05:00,0.19028,0.1893286,SL,-0.5999999999999953,1,5772.578262790501
2025-12-06 00:06:00,0.18876,0.1906476,TP,0.8999999999999942,10,5824.531467155615
