trade_id,entry_timestamp,entry_price,direction,position_size,leverage,stop_loss_pct,take_profit_pct,regime,confidence,capital_before,exit_timestamp,exit_price,pnl_pct,leveraged_pnl,net_pnl,pnl_dollars,exit_reason,capital_after
149,2025-03-23 02:15:00,0.4457,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,10306.30568912413,2025-03-23 04:15:00,0.459071,-3.0,-9.0,-9.2,-94.818012339942,STOP_LOSS,10211.487676784189
150,2025-03-23 12:45:00,0.5126,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10211.487676784189,2025-03-23 14:15:00,0.49722199999999994,-3.0,-9.0,-9.2,-93.94568662641454,STOP_LOSS,10117.541990157773
151,2025-03-23 19:00:00,0.495,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10117.541990157773,2025-03-23 22:15:00,0.5247,6.0,18.0,17.8,180.0922474248084,TAKE_PROFIT,10297.634237582583
152,2025-03-24 02:30:00,0.5312,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10297.634237582583,2025-03-24 03:15:00,0.563072,6.0,18.0,17.8,183.29788942897,TAKE_PROFIT,10480.932127011552
153,2025-03-24 06:15:00,0.5572,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10480.932127011552,2025-03-24 12:15:00,0.540484,-3.0,-9.0,-9.2,-96.4245755685063,STOP_LOSS,10384.507551443046
154,2025-03-24 16:45:00,0.5915,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10384.507551443046,2025-03-24 18:30:00,0.573755,-3.0,-9.0,-9.2,-95.53746947327602,STOP_LOSS,10288.97008196977
155,2025-03-24 20:00:00,0.583,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10288.97008196977,2025-03-24 21:00:00,0.56551,-3.0,-9.0,-9.2,-94.6585247541219,STOP_LOSS,10194.311557215648
156,2025-03-24 21:15:00,0.5776,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10194.311557215648,2025-03-24 22:15:00,0.560272,-3.0,-9.0,-9.2,-93.78766632638396,STOP_LOSS,10100.523890889264
157,2025-03-25 07:15:00,0.5268,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,10100.523890889264,2025-03-25 09:30:00,0.5426040000000001,-3.0,-9.0,-9.2,-92.92481979618124,STOP_LOSS,10007.599071093084
158,2025-03-25 11:15:00,0.5395,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,10007.599071093084,2025-03-25 13:15:00,0.555685,-3.0,-9.0,-9.2,-92.06991145405637,STOP_LOSS,9915.529159639027
159,2025-03-25 17:45:00,0.5528,LONG,0.1,3,3.0,6.0,BULL_RUN,0.6,9915.529159639027,2025-03-25 21:00:00,0.5859679999999999,6.0,18.0,17.8,176.4964190415747,TAKE_PROFIT,10092.025578680601
160,2025-03-25 22:15:00,0.5684,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10092.025578680601,2025-03-26 00:15:00,0.551348,-3.0,-9.0,-9.2,-92.84663532386153,STOP_LOSS,9999.17894335674
161,2025-03-26 03:15:00,0.5552,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,9999.17894335674,2025-03-26 04:15:00,0.571856,-3.0,-9.0,-9.2,-91.992446278882,STOP_LOSS,9907.186497077857
162,2025-03-26 11:30:00,0.6086,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,9907.186497077857,2025-03-26 12:30:00,0.590342,-3.0,-9.0,-9.2,-91.14611577311629,STOP_LOSS,9816.040381304741
163,2025-03-26 12:45:00,0.6092,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,9816.040381304741,2025-03-26 13:45:00,0.5909239999999999,-3.0,-9.0,-9.2,-90.30757150800363,STOP_LOSS,9725.732809796738
164,2025-03-26 16:15:00,0.5747,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,9725.732809796738,2025-03-26 17:45:00,0.540218,6.0,18.0,17.8,173.11804401438198,TAKE_PROFIT,9898.85085381112
165,2025-03-26 21:45:00,0.5463,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,9898.85085381112,2025-03-26 23:00:00,0.5135219999999999,6.0,18.0,17.8,176.19954519783798,TAKE_PROFIT,10075.050399008958
166,2025-03-27 05:30:00,0.5697,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10075.050399008958,2025-03-27 11:30:00,0.552609,-3.0,-9.0,-9.2,-92.69046367088242,STOP_LOSS,9982.359935338076
167,2025-03-27 15:15:00,0.5613,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,9982.359935338076,2025-03-27 23:30:00,0.527622,6.0,18.0,17.8,177.6860068490178,TAKE_PROFIT,10160.045942187095
168,2025-03-28 01:15:00,0.5376,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,10160.045942187095,2025-03-28 07:00:00,0.5053439999999999,6.0,18.0,17.8,180.8488177709303,TAKE_PROFIT,10340.894759958024
169,2025-03-28 20:30:00,0.4749,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,10340.894759958024,2025-03-28 21:45:00,0.44640599999999997,6.0,18.0,17.8,184.06792672725288,TAKE_PROFIT,10524.962686685278
170,2025-03-28 22:00:00,0.4657,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,10524.962686685278,2025-03-29 05:15:00,0.437758,6.0,18.0,17.8,187.34433582299798,TAKE_PROFIT,10712.307022508276
171,2025-03-29 12:15:00,0.4213,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,10712.307022508276,2025-03-30 03:15:00,0.433939,-3.0,-9.0,-9.2,-98.55322460707613,STOP_LOSS,10613.7537979012
172,2025-03-30 22:15:00,0.4575,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10613.7537979012,2025-03-30 23:45:00,0.44377500000000003,-3.0,-9.0,-9.2,-97.64653494069104,STOP_LOSS,10516.107262960508
173,2025-03-31 05:00:00,0.4213,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,10516.107262960508,2025-03-31 07:30:00,0.396022,6.0,18.0,17.8,187.18670928069707,TAKE_PROFIT,10703.293972241205
174,2025-03-31 10:45:00,0.397,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,10703.293972241205,2025-03-31 12:45:00,0.40891000000000005,-3.0,-9.0,-9.2,-98.4703045446191,STOP_LOSS,10604.823667696586
175,2025-03-31 20:00:00,0.4444,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10604.823667696586,2025-04-01 03:00:00,0.47106400000000004,6.0,18.0,17.8,188.76586128499926,TAKE_PROFIT,10793.589528981585
176,2025-04-01 04:45:00,0.4637,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10793.589528981585,2025-04-01 06:45:00,0.491522,6.0,18.0,17.8,192.12589361587226,TAKE_PROFIT,10985.715422597457
177,2025-04-01 07:30:00,0.4735,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10985.715422597457,2025-04-01 08:15:00,0.50191,6.0,18.0,17.8,195.54573452223477,TAKE_PROFIT,11181.261157119692
178,2025-04-01 11:45:00,0.5158,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,11181.261157119692,2025-04-01 14:00:00,0.500326,-3.0,-9.0,-9.2,-102.86760264550118,STOP_LOSS,11078.39355447419
179,2025-04-01 16:15:00,0.52,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,11078.39355447419,2025-04-01 18:00:00,0.5044,-3.0,-9.0,-9.2,-101.92122070116257,STOP_LOSS,10976.472333773028
180,2025-04-01 20:30:00,0.511,LONG,0.1,3,3.0,6.0,BULL_RUN,0.6,10976.472333773028,2025-04-02 04:30:00,0.49567,-3.0,-9.0,-9.2,-100.98354547071186,STOP_LOSS,10875.488788302317
181,2025-04-02 12:15:00,0.5086,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,10875.488788302317,2025-04-02 15:00:00,0.539116,6.0,18.0,17.8,193.58370043178124,TAKE_PROFIT,11069.072488734098
182,2025-04-03 09:45:00,0.3949,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,11069.072488734098,2025-04-03 11:00:00,0.371206,6.0,18.0,17.8,197.02949029946697,TAKE_PROFIT,11266.101979033565
183,2025-04-03 13:30:00,0.3789,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,11266.101979033565,2025-04-03 14:45:00,0.356166,6.0,18.0,17.8,200.53661522679747,TAKE_PROFIT,11466.638594260363
184,2025-04-03 15:30:00,0.3724,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,11466.638594260363,2025-04-03 18:45:00,0.383572,-3.0,-9.0,-9.2,-105.49307506719535,STOP_LOSS,11361.145519193167
185,2025-04-04 02:15:00,0.4188,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,11361.145519193167,2025-04-04 05:15:00,0.44392800000000004,6.0,18.0,17.8,202.22839024163838,TAKE_PROFIT,11563.373909434806
186,2025-04-04 13:00:00,0.4375,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,11563.373909434806,2025-04-04 13:30:00,0.424375,-3.0,-9.0,-9.2,-106.38303996680021,STOP_LOSS,11456.990869468005
187,2025-04-04 16:30:00,0.4482,LONG,0.1,3,3.0,6.0,BULL_RUN,0.6,11456.990869468005,2025-04-04 17:30:00,0.475092,6.0,18.0,17.8,203.93443747653055,TAKE_PROFIT,11660.925306944537
188,2025-04-05 00:30:00,0.5029,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,11660.925306944537,2025-04-05 01:15:00,0.533074,6.0,18.0,17.8,207.56447046361276,TAKE_PROFIT,11868.48977740815
189,2025-04-05 02:00:00,0.5113,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,11868.48977740815,2025-04-05 05:15:00,0.495961,-3.0,-9.0,-9.2,-109.19010595215497,STOP_LOSS,11759.299671455994
190,2025-04-05 11:45:00,0.505,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,11759.299671455994,2025-04-05 12:30:00,0.48985,-3.0,-9.0,-9.2,-108.18555697739515,STOP_LOSS,11651.1141144786
191,2025-04-05 17:45:00,0.4717,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,11651.1141144786,2025-04-05 18:15:00,0.48585100000000003,-3.0,-9.0,-9.2,-107.19024985320313,STOP_LOSS,11543.923864625396
192,2025-04-06 14:00:00,0.4594,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,11543.923864625396,2025-04-06 18:00:00,0.43183599999999994,6.0,18.0,17.8,205.48184479033208,TAKE_PROFIT,11749.405709415729
193,2025-04-06 20:45:00,0.4387,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,11749.405709415729,2025-04-06 21:45:00,0.451861,-3.0,-9.0,-9.2,-108.09453252662472,STOP_LOSS,11641.311176889105
194,2025-04-07 05:15:00,0.4491,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,11641.311176889105,2025-04-07 06:30:00,0.422154,6.0,18.0,17.8,207.2153389486261,TAKE_PROFIT,11848.526515837731
195,2025-04-07 13:15:00,0.4626,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,11848.526515837731,2025-04-07 13:45:00,0.490356,6.0,18.0,17.8,210.90377198191166,TAKE_PROFIT,12059.430287819643
196,2025-04-07 17:00:00,0.493,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12059.430287819643,2025-04-07 18:45:00,0.52258,6.0,18.0,17.8,214.65785912318967,TAKE_PROFIT,12274.088146942833
197,2025-04-08 05:00:00,0.5802,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12274.088146942833,2025-04-08 13:00:00,0.6150120000000001,6.0,18.0,17.8,218.47876901558246,TAKE_PROFIT,12492.566915958416
198,2025-04-08 13:30:00,0.5866,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12492.566915958416,2025-04-08 14:30:00,0.569002,-3.0,-9.0,-9.2,-114.93161562681743,STOP_LOSS,12377.635300331598
199,2025-04-08 17:30:00,0.5624,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,12377.635300331598,2025-04-08 22:30:00,0.528656,6.0,18.0,17.8,220.32190834590247,TAKE_PROFIT,12597.9572086775
200,2025-04-09 02:00:00,0.5216,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,12597.9572086775,2025-04-09 06:00:00,0.537248,-3.0,-9.0,-9.2,-115.90120631983301,STOP_LOSS,12482.056002357667
201,2025-04-09 10:15:00,0.5392,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12482.056002357667,2025-04-09 11:00:00,0.523024,-3.0,-9.0,-9.2,-114.83491522169054,STOP_LOSS,12367.221087135977
202,2025-04-10 01:30:00,0.7475,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12367.221087135977,2025-04-10 03:00:00,0.725075,-3.0,-9.0,-9.2,-113.77843400165098,STOP_LOSS,12253.442653134325
203,2025-04-10 05:00:00,0.7363,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12253.442653134325,2025-04-10 07:30:00,0.7142109999999999,-3.0,-9.0,-9.2,-112.73167240883579,STOP_LOSS,12140.71098072549
204,2025-04-10 10:45:00,0.7246,LONG,0.1,3,3.0,6.0,BULL_RUN,0.6,12140.71098072549,2025-04-10 12:30:00,0.7680760000000001,6.0,18.0,17.8,216.10465545691372,TAKE_PROFIT,12356.815636182402
205,2025-04-11 00:45:00,0.7439,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12356.815636182402,2025-04-11 02:00:00,0.7885340000000001,6.0,18.0,17.8,219.95131832404678,TAKE_PROFIT,12576.76695450645
206,2025-04-11 08:00:00,0.8508,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12576.76695450645,2025-04-11 10:30:00,0.9018480000000001,6.0,18.0,17.8,223.86645179021482,TAKE_PROFIT,12800.633406296663
207,2025-04-11 11:00:00,0.8684,LONG,0.1,3,3.0,6.0,BULL_RUN,0.6,12800.633406296663,2025-04-11 17:30:00,0.920504,6.0,18.0,17.8,227.85127463208067,TAKE_PROFIT,13028.484680928745
208,2025-04-11 19:00:00,0.8981,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13028.484680928745,2025-04-11 21:15:00,0.9519860000000001,6.0,18.0,17.8,231.90702732053168,TAKE_PROFIT,13260.391708249277
209,2025-04-11 22:00:00,0.9218,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13260.391708249277,2025-04-11 22:15:00,0.8941459999999999,-3.0,-9.0,-9.2,-121.99560371589337,STOP_LOSS,13138.396104533384
210,2025-04-12 04:45:00,0.8609,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13138.396104533384,2025-04-12 06:00:00,0.886727,-3.0,-9.0,-9.2,-120.87324416170715,STOP_LOSS,13017.522860371677
211,2025-04-12 08:45:00,0.8868,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13017.522860371677,2025-04-12 13:15:00,0.860196,-3.0,-9.0,-9.2,-119.76121031541943,STOP_LOSS,12897.761650056258
212,2025-04-13 08:30:00,0.8598,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,12897.761650056258,2025-04-13 10:15:00,0.885594,-3.0,-9.0,-9.2,-118.65940718051758,STOP_LOSS,12779.10224287574
213,2025-04-13 11:45:00,0.868,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,12779.10224287574,2025-04-13 14:00:00,0.81592,6.0,18.0,17.8,227.46801992318825,TAKE_PROFIT,13006.570262798929
214,2025-04-13 16:45:00,0.8309,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13006.570262798929,2025-04-13 17:15:00,0.855827,-3.0,-9.0,-9.2,-119.66044641775015,STOP_LOSS,12886.909816381178
215,2025-04-13 19:45:00,0.8451,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,12886.909816381178,2025-04-13 21:00:00,0.7943939999999999,6.0,18.0,17.8,229.386994731585,TAKE_PROFIT,13116.296811112763
216,2025-04-14 00:00:00,0.8114,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13116.296811112763,2025-04-14 00:45:00,0.835742,-3.0,-9.0,-9.2,-120.66993066223742,STOP_LOSS,12995.626880450525
217,2025-04-14 04:00:00,0.8435,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12995.626880450525,2025-04-14 12:30:00,0.8941100000000001,6.0,18.0,17.8,231.3221584720194,TAKE_PROFIT,13226.949038922545
218,2025-04-14 15:30:00,0.8954,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13226.949038922545,2025-04-14 16:00:00,0.8685379999999999,-3.0,-9.0,-9.2,-121.68793115808742,STOP_LOSS,13105.261107764458
219,2025-04-14 16:30:00,0.8864,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13105.261107764458,2025-04-14 16:45:00,0.8598079999999999,-3.0,-9.0,-9.2,-120.56840219143302,STOP_LOSS,12984.692705573025
220,2025-04-14 17:15:00,0.8822,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12984.692705573025,2025-04-14 19:30:00,0.9351320000000001,6.0,18.0,17.8,231.12753015919986,TAKE_PROFIT,13215.820235732224
221,2025-04-14 20:15:00,0.9006,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13215.820235732224,2025-04-14 20:45:00,0.954636,6.0,18.0,17.8,235.24160019603366,TAKE_PROFIT,13451.061835928258
222,2025-04-14 22:15:00,0.9177,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13451.061835928258,2025-04-15 02:15:00,0.890169,-3.0,-9.0,-9.2,-123.74976889053997,STOP_LOSS,13327.312067037717
223,2025-04-15 21:30:00,0.8453,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13327.312067037717,2025-04-16 03:00:00,0.8706590000000001,-3.0,-9.0,-9.2,-122.61127101674701,STOP_LOSS,13204.70079602097
224,2025-04-16 04:30:00,0.8486,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13204.70079602097,2025-04-16 10:15:00,0.874058,-3.0,-9.0,-9.2,-121.48324732339293,STOP_LOSS,13083.217548697578
225,2025-04-16 12:45:00,0.8666,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13083.217548697578,2025-04-16 14:30:00,0.9185960000000001,6.0,18.0,17.8,232.88127236681692,TAKE_PROFIT,13316.098821064394
226,2025-04-16 18:30:00,0.9138,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13316.098821064394,2025-04-16 20:15:00,0.968628,6.0,18.0,17.8,237.02655901494626,TAKE_PROFIT,13553.12538007934
227,2025-04-16 22:15:00,0.9306,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13553.12538007934,2025-04-16 23:30:00,0.902682,-3.0,-9.0,-9.2,-124.68875349672993,STOP_LOSS,13428.43662658261
228,2025-04-17 04:45:00,0.8918,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13428.43662658261,2025-04-17 06:45:00,0.9185540000000001,-3.0,-9.0,-9.2,-123.54161696456002,STOP_LOSS,13304.89500961805
229,2025-04-17 08:15:00,0.9121,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13304.89500961805,2025-04-17 10:30:00,0.884737,-3.0,-9.0,-9.2,-122.40503408848606,STOP_LOSS,13182.489975529565
230,2025-04-17 12:00:00,0.8951,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13182.489975529565,2025-04-17 19:30:00,0.841394,6.0,18.0,17.8,234.64832156442628,TAKE_PROFIT,13417.13829709399
231,2025-04-18 16:15:00,0.7456,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,13417.13829709399,2025-04-18 17:30:00,0.7679680000000001,-3.0,-9.0,-9.2,-123.43767233326471,STOP_LOSS,13293.700624760726
232,2025-04-18 20:30:00,0.7611,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,13293.700624760726,2025-04-19 02:45:00,0.783933,-3.0,-9.0,-9.2,-122.30204574779869,STOP_LOSS,13171.398579012928
233,2025-04-19 05:00:00,0.7761,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13171.398579012928,2025-04-19 22:45:00,0.822666,6.0,18.0,17.8,234.45089470643018,TAKE_PROFIT,13405.849473719358
234,2025-04-20 06:00:00,0.8493,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13405.849473719358,2025-04-20 09:45:00,0.823821,-3.0,-9.0,-9.2,-123.3338151582181,STOP_LOSS,13282.51565856114
235,2025-04-20 12:00:00,0.8337,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13282.51565856114,2025-04-20 15:15:00,0.808689,-3.0,-9.0,-9.2,-122.1991440587625,STOP_LOSS,13160.316514502378
236,2025-04-20 16:45:00,0.8185,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13160.316514502378,2025-04-20 20:00:00,0.843055,-3.0,-9.0,-9.2,-121.07491193342189,STOP_LOSS,13039.241602568956
237,2025-04-21 03:45:00,0.9012,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13039.241602568956,2025-04-21 14:00:00,0.8741639999999999,-3.0,-9.0,-9.2,-119.9610227436344,STOP_LOSS,12919.280579825321
238,2025-04-21 18:30:00,0.8732,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,12919.280579825321,2025-04-21 19:15:00,0.899396,-3.0,-9.0,-9.2,-118.85738133439295,STOP_LOSS,12800.423198490927
239,2025-04-21 23:15:00,0.917,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12800.423198490927,2025-04-22 01:15:00,0.9720200000000001,6.0,18.0,17.8,227.84753293313855,TAKE_PROFIT,13028.270731424065
240,2025-04-22 04:45:00,0.9904,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13028.270731424065,2025-04-22 08:00:00,1.049824,6.0,18.0,17.8,231.9032190193484,TAKE_PROFIT,13260.173950443414
241,2025-04-22 13:45:00,1.0662,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13260.173950443414,2025-04-22 15:30:00,1.034214,-3.0,-9.0,-9.2,-121.9936003440794,STOP_LOSS,13138.180350099334
242,2025-04-22 17:15:00,1.0698,LONG,0.1,3,3.0,6.0,BULL_RUN,0.6,13138.180350099334,2025-04-22 21:45:00,1.1339880000000002,6.0,18.0,17.8,233.8596102317682,TAKE_PROFIT,13372.039960331102
243,2025-04-23 00:30:00,1.1122,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13372.039960331102,2025-04-23 02:15:00,1.178932,6.0,18.0,17.8,238.02231129389367,TAKE_PROFIT,13610.062271624995
244,2025-04-23 04:15:00,1.1484,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13610.062271624995,2025-04-23 14:00:00,1.1139480000000002,-3.0,-9.0,-9.2,-125.21257289894996,STOP_LOSS,13484.849698726044
245,2025-04-23 15:45:00,1.1373,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,13484.849698726044,2025-04-23 21:30:00,1.069062,6.0,18.0,17.8,240.03032463732364,TAKE_PROFIT,13724.880023363368
246,2025-04-23 22:45:00,1.0927,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13724.880023363368,2025-04-24 16:30:00,1.125481,-3.0,-9.0,-9.2,-126.26889621494298,STOP_LOSS,13598.611127148426
247,2025-04-25 00:15:00,1.1234,LONG,0.1,3,3.0,6.0,BULL_RUN,0.6,13598.611127148426,2025-04-25 02:15:00,1.0896979999999998,-3.0,-9.0,-9.2,-125.10722236976552,STOP_LOSS,13473.503904778661
248,2025-04-25 06:15:00,1.0859,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13473.503904778661,2025-04-25 07:00:00,1.1184770000000002,-3.0,-9.0,-9.2,-123.9562359239637,STOP_LOSS,13349.547668854697
249,2025-04-25 07:15:00,1.0917,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13349.547668854697,2025-04-25 08:45:00,1.1244509999999999,-3.0,-9.0,-9.2,-122.81583855346322,STOP_LOSS,13226.731830301234
250,2025-04-25 09:15:00,1.1021,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13226.731830301234,2025-04-25 12:45:00,1.069037,-3.0,-9.0,-9.2,-121.68593283877136,STOP_LOSS,13105.045897462463
251,2025-04-25 22:30:00,1.0424,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13105.045897462463,2025-04-27 01:45:00,0.979856,6.0,18.0,17.8,233.26981697483188,TAKE_PROFIT,13338.315714437296
252,2025-04-28 11:00:00,1.1782,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13338.315714437296,2025-04-28 13:30:00,1.1428539999999998,-3.0,-9.0,-9.2,-122.71250457282312,STOP_LOSS,13215.603209864474
253,2025-04-28 17:45:00,1.1268,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13215.603209864474,2025-04-29 18:45:00,1.160604,-3.0,-9.0,-9.2,-121.58354953075317,STOP_LOSS,13094.01966033372
254,2025-04-29 19:45:00,1.1419,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13094.01966033372,2025-04-29 21:15:00,1.107643,-3.0,-9.0,-9.2,-120.46498087507024,STOP_LOSS,12973.55467945865
255,2025-05-01 01:30:00,1.2251,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,12973.55467945865,2025-05-01 18:15:00,1.188347,-3.0,-9.0,-9.2,-119.35670305101958,STOP_LOSS,12854.19797640763
256,2025-05-01 20:45:00,1.2007,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,12854.19797640763,2025-05-03 06:15:00,1.128658,6.0,18.0,17.8,228.80472398005585,TAKE_PROFIT,13083.002700387686
257,2025-05-03 09:30:00,1.1231,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13083.002700387686,2025-05-05 02:00:00,1.0557139999999998,6.0,18.0,17.8,232.87744806690085,TAKE_PROFIT,13315.880148454587
258,2025-05-05 08:00:00,1.1238,LONG,0.1,3,3.0,6.0,BULL_RUN,0.8,13315.880148454587,2025-05-05 10:30:00,1.0900859999999999,-3.0,-9.0,-9.2,-122.50609736578222,STOP_LOSS,13193.374051088806
259,2025-05-05 12:00:00,1.1037,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13193.374051088806,2025-05-05 17:30:00,1.136811,-3.0,-9.0,-9.2,-121.37904127001701,STOP_LOSS,13071.99500981879
260,2025-05-06 18:15:00,1.0847,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.6,13071.99500981879,2025-05-06 21:15:00,1.019618,6.0,18.0,17.8,232.6815111747745,TAKE_PROFIT,13304.676520993564
261,2025-05-06 22:15:00,1.0573,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13304.676520993564,2025-05-06 23:15:00,1.089019,-3.0,-9.0,-9.2,-122.40302399314079,STOP_LOSS,13182.273497000422
262,2025-05-07 07:15:00,1.0145,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13182.273497000422,2025-05-07 16:00:00,0.9536299999999999,6.0,18.0,17.8,234.64446824660757,TAKE_PROFIT,13416.91796524703
263,2025-05-07 17:45:00,0.9733,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13416.91796524703,2025-05-07 18:15:00,1.002499,-3.0,-9.0,-9.2,-123.43564528027268,STOP_LOSS,13293.482319966757
264,2025-05-07 19:00:00,0.9814,SHORT,0.1,3,3.0,6.0,BEAR_TREND,0.8,13293.482319966757,2025-05-07 22:00:00,1.010842,-3.0,-9.0,-9.2,-122.30003734369417,STOP_LOSS,13171.182282623064
265,2025-05-08 00:30:00,1.0028,LONG,0.1,3,3.0,6.0,BULL_RUN,0.6,13171.182282623064,2025-05-08 02:30:00,1.062968,6.0,18.0,17.8,234.44704463069058,TAKE_PROFIT,13405.629327253755
